,feature_60,feature_478,feature_133,feature_65,feature_349,feature_435,feature_34,feature_511,feature_442,feature_124
1465,25.910008451319992,7.109423014955684,2.3076304098641836,14.089991548680008,0.03704887388085162,10.166519006177966,9.15582358189258,68.34258767000455,0.8400648997814917,15.870450447659353
1466,1.0459591019064716,6.687969758647352,2.2954649188731375,18.954040898093528,0.02619027254444041,11.275391151859724,8.924390321826841,49.397304801558064,0.8792594079794951,15.886430170969199
1467,1.2678072209873497,5.750740926438744,2.2850364902806706,18.73219277901265,0.032263509719329515,11.914400193680294,9.154380466514393,49.9364268513131,0.8573626973372392,15.922395081322263
1468,1.5989918327035264,4.391123785229913,2.2776614392569714,18.401008167296474,0.03963856074302882,12.727937590029356,9.405661901117451,50.42309872660075,0.8184501353061187,15.963141219574744
1469,1.3616873653400197,6.206164699401684,2.3095013909667683,18.63831263465998,0.02609505916447921,10.719214730788444,8.828913552292846,47.468278797570605,0.7451302777229887,15.864588263706601
1470,1.17127511705442,6.434702710490022,2.2876188808492555,18.82872488294558,0.024079650545329807,11.109906875733,8.880511967021585,50.521273228253946,0.9251899307832331,15.908127730114611
1471,1.4170655466645306,5.137988489037641,2.281712701286137,18.58293445333547,0.035587298713863194,12.281045337685041,9.267628017504942,50.155760198002106,0.8398255786091748,15.940758556430184
1472,1.3186329621055566,5.542085251041066,2.2839046670594114,18.681367037894443,0.033395332940588794,12.03925092536904,9.192943747207796,50.01111467758228,0.8513909228825287,15.928648248290546
1473,1.4188899509109125,6.338873549996936,2.273110679858505,18.581110049089087,0.030996037059351205,11.544872051133195,8.915868329232412,50.265023825341125,0.8814684339500385,15.928926302278983
1474,1.6169844791104242,4.3172583047543505,2.2772607663977626,18.383015520889575,0.040039233602237545,12.772135569625828,9.41931355593922,50.44953870798412,0.8163360878997963,15.965354881780318
1475,1.4960769776885186,5.970810779540369,2.3165000531920885,18.503923022311483,0.02598032699685101,10.512888049337063,8.78162477720209,46.685231753508134,0.6912635250215486,15.855027249737583
1476,1.039889911797736,6.747456623003215,2.2902037419526753,18.960110088202264,0.02590761861846628,11.234137299703423,8.93887841635681,49.75571163062405,0.8961280946204775,15.893846729543233
1477,2.955891039197578,4.510946042763521,2.2071288568020955,17.044108960802422,0.04804305749626166,12.573293332601038,8.772209874219003,52.91895135381243,0.8561296813320957,16.073306659076376
1478,1.9059333682804944,4.685896655940997,2.27316527829796,18.094066631719507,0.01385831835435834,10.41525555753565,8.554148024330175,54.80201506232744,1.0876931417881313,15.987981887856575
1479,1.8077753808083203,4.046908264359487,2.379345884680542,18.19222461919168,0.022336503831881276,11.418554559777347,8.369283637060345,46.600698642424994,0.7131373779444993,15.820834107776703
1480,1.3630701498249782,5.359656599488204,2.282915108622254,18.636929850175022,0.034384891377746196,12.148408515182766,9.226659807329066,50.0764146000873,0.846169772012444,15.934115421976498
1481,25.52279834871616,7.710790600530185,2.292997536508938,14.47720165128384,0.037025974235538245,9.141004190109161,9.374904488605624,68.15423808730205,0.7254750746333708,15.879610305784704
1482,20.803159364604358,5.428717196724434,2.339991764652841,19.196840635395642,0.04002823579801053,13.142951098585979,8.919350239554664,72.11824175382574,1.0141662604450044,15.906509813645817
1483,25.583410738495093,5.638449452122195,2.364861497248396,14.416589261504903,0.023815766079661266,13.376726081687934,9.367323876762613,65.45924412499201,0.618145429008825,15.907342016922325
1484,26.668842856191876,5.768790193165075,2.3397176842220704,13.331157143808124,0.03697192738428449,12.49322170945728,8.666571005998561,68.77343794782969,1.0967384610093607,15.851474217159314
1485,26.713219852078893,5.741559706273481,2.3406624500089968,13.286780147921105,0.0371936139067391,12.411600562595428,8.66737560681677,68.74684556689652,1.0954998551900677,15.84898513997481
1486,26.609735876329133,6.022691575594102,2.3340734771408314,13.39026412367087,0.03709025583277126,12.019726958995061,8.759922447877415,68.68295422454356,1.0471401871873545,15.853897666891498
1487,26.444398830612876,6.279472943951464,2.3278253032563505,13.555601169387126,0.03708047778287379,11.58183655043683,8.853469051246474,68.6025297641369,0.9982108255004332,15.857808886850485
1488,21.062016028997657,3.4139209971334035,2.3740872857185242,18.937983971002343,0.04582660983779759,8.307899783193896,8.72967950057933,67.24787538466705,1.0585988365667491,15.755395599988132
1489,20.353728962395177,5.403271538951122,2.3399685654511027,19.646271037604823,0.040248628214524546,13.194646653126195,8.938365851912836,72.37076506474733,1.0080146054507273,15.910763000631176
1490,16.87666793942703,5.206408789096057,2.339789082621878,23.12333206057297,0.041953715092163,13.594594224249464,9.085481944267679,74.32443566086256,0.9604217419012044,15.943668185989111
1491,22.693199340504012,5.843676739086362,2.317806435600657,17.306800659495988,0.032152839475460944,13.890029139375207,8.66171724839255,69.16243195025416,1.1282878854484213,15.906945732656565
1492,21.56528495775821,5.864922510213847,2.3115900803448373,18.43471504224179,0.030785634759386695,14.286311950928557,8.660340207671325,69.27279192805526,1.1372386501363894,15.922683340899146
1493,-2.404698836196662,7.1533618216714565,2.3586094627599694,31.531656187060474,0.024289253181299528,7.6883021592263425,8.617392103120721,133.29193306761312,1.1632876535626968,15.819126957350864
1494,-3.644993897815585,7.702646205786479,2.301213318363904,23.64499389781559,0.019260023119291515,11.090143815187396,8.652761391813518,133.29193306761312,0.9857952690313001,15.753364269913163
1495,-8.886428790266796,5.812576541608686,2.3515208482893226,32.70182207504884,0.01922919343246489,9.154563888354986,8.819822116268009,128.50678543843242,1.0599338768118272,15.801133539069905
1496,8.515642404233546,9.458039543395888,2.381921568549689,30.835922749138778,0.03671215166134737,6.863789786032056,8.60225968357301,133.29193306761312,1.1804138716318986,15.829351565153372
1497,-1.9043323333012463,7.344142049016002,2.3808510171809827,33.87564477636494,0.032117409811352665,10.715601714099314,9.223668690522643,118.27788521477689,0.8716806280128524,15.782180279689188
1498,1.2513611113465792,8.036362682397868,2.394107353909114,34.406176634031645,0.037942488309012784,11.421142931398625,9.40619495535925,113.654736053103,0.7865959336334273,15.773613987780863
1499,-0.8417054550808434,7.577235745724051,2.3853148663986383,34.05429248774673,0.0340789073674146,10.953180894189241,9.285131351075275,116.72111721833258,0.8430297831958155,15.779295724459685
1500,7.27630172008033,9.820047099594674,2.368582281366165,31.608533473885863,0.03350119783351366,8.667819949826194,8.60295044391293,132.57257847125376,1.1796320989498934,15.847769670387931
1501,-5.659321496559659,6.674893238573586,2.348087765011793,31.970833773733244,0.019984875697961604,8.505686950814153,8.621558961829784,133.05151712964326,1.1585717830642657,15.822623024554348
1502,-9.288812454561345,5.689039755580537,2.3339842228050935,29.28881245456135,0.012853111164099412,8.243944489088301,8.79025539446141,133.29193306761312,1.1124305524418856,15.83134700528619
1503,-9.648818961907475,5.6245302678175975,2.343145138797383,31.9931780835667,0.016048396332815955,8.235250880429401,8.627430348499944,133.29193306761312,1.1519268015287791,15.81234435912166
1504,-6.788760577224236,6.739475521271811,2.314732825179984,26.788760577224238,0.017020724002696126,10.105061484176698,8.644683172570474,133.29193306761312,1.045733144451199,15.774292299040225
1505,-9.94777399777604,5.552608247648948,2.3348622078478107,29.947773997776043,0.012932927986164605,8.28544309680666,8.753588774355768,133.29193306761312,1.1206148465813397,15.82643520085141
1506,-8.228493568578994,5.908568354771923,2.332571478568364,28.228493568578997,0.012724679869851267,8.177170095409593,8.849254755172941,133.29193306761312,1.0992614051162874,15.839250469547615
1507,-7.503639777909745,6.058642204618293,2.331605700226794,27.503639777909747,0.012636881838799434,8.131521872957336,8.889587819899214,133.29193306761312,1.0902587300861264,15.844653425304651
1508,13.307656741431027,7.707667266920863,2.3852758199060204,26.69234325856897,0.035681335131375655,22.47779195304593,9.193029615799533,74.78073789211783,0.7442687536106543,15.812717278580186
1509,14.860324152019519,6.409942002084041,2.299048961361542,25.13967584798048,0.025222347242948504,17.95482030975827,8.754373971480346,70.77226106209932,1.0968406099332841,15.967326617809345
1510,12.525167335010325,9.868612670247199,2.3470246961301644,27.474832664989673,0.018613516582923855,14.216096289361325,9.252667529404725,69.87387286411726,0.7806886162357708,15.827896340465184
1511,14.732322617154962,6.532263671406686,2.305334537541226,25.267677382845037,0.025801491624677646,18.375736241735815,8.783490588103058,71.0263194818861,1.0710500885671075,15.95510614002974
1512,17.551077742327255,4.8882654717275384,2.309207374500689,22.448922257672745,0.03791008658886936,24.40700322285261,9.2007,62.34648867482292,0.7015,16.000138336245783
1513,13.081765509237087,8.15099190050636,2.391999525268345,26.918234490762913,0.03425031568067236,24.40700322285261,9.2007,74.18064255532632,0.7015,15.788684905994403
1514,13.935681412716322,6.822154431921315,2.3697473544243355,26.06431858728368,0.03810678665185422,19.518768078324065,9.181264781987558,74.95564918912338,0.8098674596760113,15.862899034176294
1515,11.307662772954442,7.491012677835217,2.3703528205501376,28.69233722704556,0.027982867065050085,18.67648829011447,9.014210109442608,74.71460376399735,0.8697624876904129,15.80479918757412
1516,17.65594911334755,4.811706355692452,2.307264675958296,22.34405088665245,0.03799596226117553,24.40700322285261,9.2007,62.068803009201964,0.7015,16.00510004175681
1517,7.609309885198359,10.572067309679204,2.359458336505494,32.309107518248624,0.029493111889675974,7.847082332757061,8.952082151494455,127.84495647525608,1.0799776792867237,15.861997438042222
1518,13.101443221007774,10.341622677856051,2.3125931877213155,26.840891200020593,0.02695064260421097,12.353414244062268,8.79086892652484,106.71168067148982,0.9858452981722252,15.883392092137845
1519,5.222213143531247,11.958867189718934,2.327382779156361,34.45704435011394,0.01422908569502241,5.398929486311337,9.98040229887997,114.11042790998754,0.782364339058248,15.89716800531101
1520,8.283074395671031,10.180639293382733,2.3685117493053394,31.702846539048736,0.03380142455977764,8.538080093910141,8.661836009133037,131.7215643034283,1.163979849365987,15.852070450323092
1521,2.7044300622052266,8.514535860151257,2.395974432370706,34.62999992554279,0.03903710877112605,11.394640797862355,9.512049741686115,111.76897267064898,0.7510830022796471,15.776466272253781
1522,2.692566964456419,8.496396151162939,2.396337504336295,34.62999992554279,0.03916992815506645,11.426231452064528,9.509238215104675,111.76267005156141,0.7510456771243061,15.77583610729348
1523,7.987438730111677,11.43704807260469,2.320327330315572,31.776010720990847,0.01811162249648932,7.822206334911605,9.597010925531258,110.69876271186632,0.8417377024874062,15.893914735123227
1524,10.296832661094369,12.070534706053035,2.3790077097709275,29.609237028911306,0.025665352750216627,9.483340590571801,9.402431671809268,120.63251628095618,0.7278584065109062,15.805914522426962
1525,6.4603603068237465,12.070534706053035,2.339521666961799,33.266466960016054,0.016439641813504397,6.364575828829182,9.883752515496516,115.07610781634135,0.7501055494554351,15.874448375099682
1526,8.355508507527528,10.107532205600743,2.3714408497776827,31.575103916260307,0.03250001398554986,6.482990714797535,8.899647004129374,129.15165218568825,1.0951533027463731,15.844285674327
1527,13.984150981041122,10.152545703402167,2.311258228454598,25.989060055639023,0.02847631033760194,13.135527828602926,8.651723996269396,106.02348646610827,1.0107191310398316,15.881575821026665
1528,4.720084668518686,11.596647190066372,2.334285007284743,34.62999992554279,0.01646981574902465,6.027084278700499,9.989755196420301,112.83984837821599,0.7574249057931572,15.883537370533825
1529,19.63704275151439,5.399434335782561,2.361866757844264,20.36295724848561,0.027368668034726627,17.122054237683475,9.14892254337438,129.30094652631652,0.7305186682868977,15.790589519540537
1530,23.79394682048419,6.499918872522491,2.3608499938866117,16.20605317951581,0.031914253291040695,7.9089110162138425,8.812337455677936,133.29193306761312,1.0952805525547613,15.893025019359063
1531,21.63030108967262,5.702020929662376,2.397433869071141,18.36969891032738,0.01198044848350628,9.857458112378323,9.09728974381101,133.05288144204366,0.7594562635435951,15.771233268532711
1532,23.32720155733284,8.303982476866063,2.2929995506940477,16.67279844266716,0.010620283098555332,13.082182716689761,8.763646295743138,133.29193306761312,1.1530159555303208,15.899103746491187
1533,21.309405917622705,5.653307436160685,2.391707910695363,18.690594082377295,0.0144578019032308,11.026987309309686,9.105602121480336,132.4488564758595,0.7547975926473836,15.774349436356264
1534,15.833394598993934,9.701433943644734,2.3997,24.166605401006063,0.023223931779853782,10.474756761531593,9.129229998257834,127.1814509325593,0.7330282398322355,15.77
1535,18.675361843263552,5.25344635978556,2.3447068086426333,21.324638156736448,0.03479297258726884,20.62698045126914,9.173833653303824,127.4907626136841,0.7165572402289724,15.79992826740537
1536,19.682884459180443,7.115051444079082,2.3997,20.317115540819557,0.015280540004865756,9.772846076019702,9.106336735808895,131.1521826420403,0.7513998792707977,15.77
1537,11.364540836846702,8.936992324916364,2.3862008666470587,28.635459163153296,0.032946443794659566,7.255360039019429,8.685961778957404,133.29193306761312,1.109296063491168,15.81969006142187
1538,0.11198565240767833,4.6053420352489685,2.2709762733376175,19.888014347592325,0.020815236350787,12.70327370888702,8.84478942406841,28.599718910261668,0.5220987386331477,15.851142726309025
1539,-1.1635635253621557,4.121033202302374,2.2349131663098603,21.163563525362154,0.021590076349203596,9.091284371979821,9.307660319362181,33.73527699906856,0.6615589688493337,15.907022904761078
1540,-1.8526753314161282,4.229118037148361,2.281194676151969,21.85267533141613,0.021211495491599435,8.499373201115718,8.909393257162606,31.159318198715454,0.6790683335135261,15.79344864747983
1541,-0.9527547325056052,4.136070470007635,2.239986821231962,20.952754732505603,0.02206970503457188,9.305369609923085,9.266743174143041,34.04239292501946,0.6768242793112063,15.904219014959116
1542,1.8321997078870347,4.046208015088334,2.220863302608191,18.167800292112965,0.03520571612956708,9.292074360512192,8.954649913477999,33.4977361822601,0.6392716989051728,15.951408701263901
1543,-1.6761548451753754,4.201431401344633,2.269339365374366,21.676154845175375,0.021308471448880442,8.65099511032457,9.011411964222225,31.819166856044745,0.6745831954892796,15.822541434664132
1544,-1.8301002530231811,4.225577213151006,2.2796785089587055,21.83010025302318,0.021223897677229403,8.51876401834817,8.92244035644533,31.24370577028816,0.6784947324281402,15.79716930316882
1545,-1.5585179948648873,3.99706087864076,2.2702249335667273,21.558517994864886,0.020752713139831402,9.01494952442875,9.185762952299612,34.62714141600944,0.6865873047396662,15.88710035513058
1546,0.5822223881500199,4.278386610651033,2.2900535589431454,19.41777761184998,0.025810323369315463,10.886730397929531,8.857749720219616,35.95045356358497,0.8020486715635453,15.858180635454579
1547,-1.5808627606291843,3.9905071077994907,2.272200976003745,21.580862760629184,0.020706873910884906,9.009980304231334,9.178603360297402,34.671739269080135,0.6879661983023,15.885861457050943
1548,-1.2323348413157862,4.1318197484937,2.2395319238296136,21.232334841315783,0.02155229510159825,9.032213391348863,9.267914446881358,33.478203945049884,0.663306351551081,15.895688530479475
1549,-0.3385804797583486,4.4307955486012975,2.257619917130184,20.33858047975835,0.021096422797259286,11.414631373010348,9.014379999597006,30.464020198678725,0.571903887964551,15.872231709794447
1550,0.1304349674095171,4.612489183879839,2.2715231755687353,19.869565032590486,0.020803722619605575,12.7560396996751,8.837845204949613,28.523381433312412,0.5200593689976374,15.850279196470417
1551,-0.7205724539104539,4.107926506871864,2.231868161044531,20.720572453910453,0.023541580459713444,9.133239260868793,9.266234476763133,33.75926638943155,0.6579850296102858,15.915909157920867
1552,-2.88935881180588,3.606722226965341,2.387916833268484,22.88935881180588,0.01802255621885021,8.718985756589412,8.759341956452307,37.28336273604946,0.768713376443776,15.813312330239196
1553,12.043160512675833,9.820976890738145,2.3348,27.956839487324167,0.015227552320888274,11.514829680594852,9.20658798624465,69.36456248882699,0.8360115999133695,15.84
1554,12.376743962614974,10.238873450707954,2.333762455741892,27.623256037385026,0.015299889225596988,11.436113268760455,9.2407291578359,68.51018853983454,0.8150671583086373,15.836981689430958
1555,14.111517964335256,7.080507074350603,2.33782758383281,25.888482035664744,0.03206226646978703,12.970650751705431,9.19950209280398,72.76007131201942,0.8847926856419221,15.914144910191261
1556,12.562359539704111,10.072917790581343,2.3321629483239716,27.437640460295885,0.01508847381709253,11.862193513501134,9.237779612087126,68.71856710517811,0.8183504221366041,15.84776947634185
1557,12.468689065878346,10.099722649884468,2.3363629557647285,27.531310934121652,0.01496301189851329,11.433552670222069,9.246309911382584,68.84786037655336,0.7988891479631096,15.83818612483784
1558,14.984663537887439,5.424066458877584,2.339400529902812,25.01533646211256,0.041082630667145965,13.6615592877188,9.165057783964956,74.88881306071572,0.9284820652597354,15.952666038436211
1559,11.941198616997431,9.70321510830003,2.3348,28.058801383002567,0.0153662800916359,11.481703901597202,9.19101730188878,69.5491277245223,0.8452973130901508,15.84
1560,12.505722009312066,9.934028373055577,2.337894638305147,27.49427799068793,0.015220761184811988,11.230452157889644,9.227209800477208,69.02931587410764,0.7971145293137657,15.83640854355302
1561,14.442514406802223,6.452575183624945,2.3384238641887247,25.557485593197775,0.03548175177615531,13.232563855794274,9.186444769908134,73.56704550634862,0.9013546767521259,15.928747694417746
1562,13.879331590858436,8.11055434625947,2.3057447563647155,26.12066840914156,0.018980235197572214,14.080131216950507,8.957069152984527,69.27824817711908,0.9951737450943987,15.925604703951445
1563,11.679219713672692,9.853422542068538,2.3203989913097387,28.320780286327306,0.023026401388187394,8.799769005585267,8.917819262738961,66.54585645714026,1.0001146948818718,15.798106156537422
1564,13.407503286412414,8.813605421511747,2.3152095363558627,26.592496713587582,0.017585943517767183,13.285516186913858,9.057638591677287,69.07773263013159,0.931823692536669,15.897718870355344
1565,2.473908033650096,3.9208818369846257,2.3059852782349806,17.526091966349906,0.0344485878316903,12.005020868385516,8.49282270007062,49.32976919539853,0.7611179963636592,15.936071874518356
1566,3.0365896602716207,4.243907980800933,2.215159085671156,16.963410339728377,0.047725081408516126,12.591147562782938,8.716957548008196,52.65287310195415,0.8396589734129137,16.067364254063378
1567,1.7652003254430002,5.091694398158821,2.3443097719028065,18.234799674557,0.024750988359185593,10.50934170559145,8.597358462912695,45.62958260141691,0.6268382489727853,15.832324305067212
1568,1.7662351452147627,3.6088478957613925,2.350993812821377,18.23376485478524,0.02146031592206254,11.004318979069897,8.393716041029883,45.02466124790018,0.6412494982734169,15.8710104925659
1569,1.2157567986550406,3.6027561551732425,2.2121737949478995,18.784243201344957,0.020671973022419667,9.56408816895869,8.77563234213869,41.36015678021475,0.49504772415782883,16.071679594293176
1570,1.8274533946869211,4.544208501520503,2.3623832436187837,18.17254660531308,0.02362311569502264,10.854195649931613,8.479151905890543,45.81782729997464,0.6485979386643193,15.824071578256264
1571,1.3123627572071688,5.76440267897504,2.324797707525878,18.68763724279283,0.02484262731797041,11.32545473835795,8.73027206260978,48.41934446668121,0.8211672967278308,15.863491528816517
1572,1.7559251518461427,4.226662421594634,2.373636834607535,18.244074848153858,0.022598796454981303,11.408810667863886,8.407064936174965,46.79103937638399,0.724443864208343,15.825298663063512
1573,2.716678168711474,4.060252125354445,2.2667981322671564,17.283321831288525,0.04017675805494783,12.257906425741119,8.589526137203404,50.763529151381846,0.7950046610493099,15.992718239366011
1574,1.8944705429389646,3.610266982964433,2.3833323059071443,18.10552945706104,0.0216439625012796,11.339824584155895,8.304747620971,45.87831732867532,0.6753075911463986,15.824264090583375
1575,1.753587915389358,4.234765143182519,2.373379489553688,18.246412084610643,0.022610619737025096,11.408371445513918,8.408767991907657,46.7996193057599,0.7249535231321882,15.825499910417449
1576,1.7742892958378473,5.011761261261672,2.346948505243246,18.225710704162154,0.024586318546464103,10.559690504915269,8.580100263272103,45.65706639479381,0.6300151714572414,15.831119403998517
1577,10.318994528611208,6.9037353882913655,2.2269547151158355,9.681005471388792,0.019601512794815028,8.994903124732446,8.754305146333126,49.598356793315034,0.6631491022224583,16.045926763746422
1578,13.889961859042797,11.824319202110434,2.28708525498409,8.30904460931553,0.01269252846909746,12.064795278648203,8.805709203387677,45.44367103683261,0.7447420091210275,15.947832755699473
1579,8.841497689961225,4.5439930495924505,2.2025814178578975,11.158502310038775,0.023475227092190305,6.894586542810305,8.730101500796241,51.102602053317696,0.6300104660434522,16.082684636641222
1580,8.827121756086378,7.617334422972828,2.371355537823742,11.172878243913622,0.0446865710750056,13.218745178291597,9.464928182333425,35.59669192975126,0.7843124442748443,15.80635025470228
1581,21.665473169588594,6.591936429473859,2.2962359196905897,16.630101410691307,0.01708867237408397,12.63129880335466,8.545875009053548,48.637270898266834,1.0066739638145084,15.86937433980846
1582,12.283203212581714,10.782013325756765,2.2998151626769676,7.716796787418286,0.01952031545843514,13.30587768648318,8.962442214040609,43.883255511427066,0.7442183878739052,15.930825266404543
1583,17.683001164057693,9.081920249768302,2.287144219789352,11.82832230391556,0.014453397040391976,12.968350518533866,8.669952556014877,47.606878242793265,0.874602748340978,15.917687720926148
1584,11.156814120596259,9.750596722703925,2.3231312503375836,8.843185879403741,0.027722377872024244,13.277479887409353,9.126209972609217,41.18253941259163,0.7572856457935908,15.890256982013362
1585,10.729442211691667,9.359259052924473,2.3319777856623705,9.270557788308334,0.030834385166476488,13.266705261052241,9.188346351676175,40.15784004113895,0.7622435941624275,15.87486465864606
1586,14.122864773601737,11.845102615462089,2.2914758962261566,9.062835297247593,0.01318274569515343,11.495617556209826,8.806341512563314,44.97364507681216,0.7506388250286572,15.937886319228772
1587,20.59303491272196,7.262463153617578,2.2937876195442244,15.337032279765243,0.01637902015774616,12.722063321824265,8.579287800906119,48.359796881678754,0.9711085602390451,15.88238463044132
1588,9.441421120876003,5.502143810307874,2.2124779616143284,10.558578879123997,0.02190234252765315,7.74739996133866,8.739929159097292,50.49181768227115,0.6434660916612446,16.067759454641966
1589,19.24879131302283,6.835537009791588,2.3131814243999056,20.75120868697717,0.020476817912314045,12.735274805882087,9.672616108669493,52.032993484840524,0.5514928218818251,15.894072155306075
1590,19.894630938143116,6.4964142686012245,2.314775688461915,20.105369061856884,0.019313655867072226,12.555977036908203,9.726211395409935,51.62596810900905,0.5482554897559073,15.894885555337712
1591,16.60568437035389,8.310511763600509,2.3045383892340374,23.39431562964611,0.025500553657795185,13.534852960099707,9.323206735977498,53.58979167449093,0.6103922724814205,15.887243288475156
1592,17.417020742738725,7.797378050298956,2.308659673369985,22.582979257261275,0.023775850551490712,13.243810305639927,9.520605818283864,53.1874242069692,0.5606747448915615,15.891765139474483
1593,16.176128083363206,8.666057239908211,2.3183385179489493,23.823871916636794,0.028115554695477152,13.74654540841918,9.289892335792642,53.0497761749036,0.6232199397716143,15.87614080385132
1594,17.563623672947802,7.72039858724761,2.309021564734229,22.436376327052198,0.023511817566353455,13.20311045185405,9.5327717272432,53.09503112601627,0.5599398838560047,15.891949777925628
1595,13.616971893231291,8.983525704184892,2.306203368331517,26.38302810676871,0.028354516107391523,10.088955273638339,9.020631061805723,59.11128804142985,0.8609702294690504,15.827886722334675
1596,17.199960899891504,6.411470859245702,2.2994223849128543,22.800039100108496,0.032426264273439094,18.99916045955341,9.302892893815267,57.08148495174894,0.6343418016086301,15.964710539919988
1597,16.432785080593426,8.31418854433122,2.3062300740024724,23.567214919406574,0.025548466416563477,13.517053463079082,9.438928586845764,53.807715800593265,0.5656083191174284,15.890525547960445
1598,19.559515104043992,7.195472510041779,2.301227074478161,20.440484895956008,0.02149938166111094,13.044134509471881,8.917340725969012,51.18287976131312,0.8240640552009031,15.873446143659002
1599,17.956816661251686,5.055648467853199,2.2957305608382663,22.043183338748314,0.036340870835286886,22.428134050952128,9.238095016092323,59.00533903351428,0.6769250827448281,16.012449644332765
1600,11.161826059633475,9.44437907450346,2.3072304213694763,28.838173940366524,0.030457529470831884,6.46135503627876,8.627905543005117,64.27086015312446,1.1611631602782815,15.764307248556245
1601,22.45393289497684,5.152555110108635,2.3210933607986837,17.54606710502316,0.014704333703001409,11.845464530176644,9.93859619946455,50.013027681805525,0.5354267469496123,15.89810885755035
1602,18.05129660797961,4.886398217209566,2.295269702429434,21.94870339202039,0.03682953966534174,22.856180263700228,9.230006156433856,59.245497912440996,0.6822408461156687,16.018409020309043
1603,18.48799708075854,7.235021054269709,2.3113033932975906,21.51200291924146,0.021847014073696835,12.946486232353141,9.609481263047277,52.51246632341112,0.5553063748344849,15.893113976172241
1604,4.795280411409032,3.4845684840074402,2.4012926196242157,34.62999992554279,0.03344487853528005,11.919928926523895,9.108042897224172,65.79881218885399,1.041151246942319,15.755472050058291
1605,7.469149020103403,5.230271317864857,2.3626893842361834,32.377439943151444,0.025157158580895258,11.145377020794813,8.885378321250835,71.37435433199376,1.0878478156239804,15.805089783292678
1606,5.833184505373831,4.227471435128262,2.39841994314463,33.816861499484794,0.03213133351806978,12.044375188710235,9.118916682030479,66.30309913235347,1.025803108984617,15.760364466161102
1607,4.645731265386794,3.5207571606949766,2.3967804503698735,34.62999992554279,0.032647880838100996,11.772256045913764,9.114921153392014,65.63426952365356,1.0295117597397665,15.760038182698379
1608,10.002271695527583,8.480161222303877,2.323697092420621,29.932486339952927,0.03122685061567766,7.185783296311846,8.683532903135609,64.84731992287531,1.160648968994301,15.758350393116638
1609,5.581059036312878,4.049108960094076,2.3966863862797707,34.06328379639225,0.03401718579339164,11.504414422809013,9.049580820527824,65.85742125720778,1.0678336093987622,15.751007405806863
1610,5.031851340525864,6.123291497393297,2.3545232165140635,34.62999992554279,0.04275475355404974,11.57836626329059,9.449406010010108,59.25603165222265,0.9937599384225251,15.798511472249322
1611,4.976414741009195,3.5307447348463343,2.4049580175781013,34.62999992554279,0.034678933135737895,12.079588149898074,9.111472002054168,65.77097834091008,1.0530520909130985,15.751619611755897
1612,6.500022368148356,4.535249019169185,2.37978672352598,33.25251932164147,0.028747837625066823,11.515026727693138,8.968677319209332,69.2849595975886,1.0751258733151605,15.783688385016157
1613,7.359173536700584,5.151400911070658,2.3646295724969275,32.4767430398841,0.025564625100189226,11.187324484651931,8.8948310048077,71.13725199302499,1.0864041428569455,15.802661174899534
1614,9.047641791152776,7.523406747140394,2.339456968270954,30.824409684244806,0.03182934083933225,8.118263757464405,8.76257010747556,65.06542138383827,1.140608241554843,15.756764892528073
1615,7.5136047214623085,5.766181411439309,2.3822161164270774,32.22557361543086,0.02769162021715473,11.941585684316967,9.156327464160016,66.90408306431033,0.9684699585403128,15.78064742032772
1616,21.703459834409273,11.395679555450506,2.3253070183583335,18.296540165590727,0.025542034859666565,15.383734641573074,9.566567136958822,99.7107914599591,0.6913924417802884,15.96786277273704
1617,12.31908539888019,12.06048942440026,2.3992677030582286,27.68091460111981,0.03049662268014241,11.130709436091433,9.14721251934883,123.45688579507456,0.7177251011528342,15.770530721691907
1618,24.171376956228784,11.895114743266717,2.3307042827234254,15.828623043771218,0.024030800837440823,15.940828275417054,9.934109904006588,97.68221165745807,0.5703977686357383,15.99904696684646
1619,12.512462206664845,11.895664752867367,2.3921745021012937,27.487537793335154,0.030441207047666355,11.344170452389195,9.098193434164298,122.0225788127347,0.7427492174752353,15.779238892509571
1620,11.948380450304212,11.816532572510361,2.3479419262878465,28.05161954969579,0.026375788572561478,23.114700068062113,8.731009067479615,116.35578047403966,0.5645878391291025,15.836099853494378
1621,12.93252109767615,11.537627666990392,2.3767664386327496,27.06747890232385,0.030320831551818354,11.807856862395697,8.991712709837037,118.90693424669968,0.7971073521003115,15.798155041857116
1622,13.512437214012468,9.819647585658453,2.3192134126408064,26.204060378261207,0.030878149263309677,13.600982438545966,8.627850351747497,106.06493898680489,1.0036578459860372,15.868811658588296
1623,13.665072845749272,10.69640560302403,2.3247542857338703,26.334927154250728,0.028473974144731004,17.415757322016628,8.608453510212893,109.65880252471499,0.8511784684354372,15.862999668522193
1624,13.897594517383622,10.544687219416836,2.321613578081659,26.102405482616376,0.02875816810862018,16.643849846119984,8.591853667911879,108.75171368817847,0.8899964490928126,15.866643180879747
1625,13.851337947995836,10.754474364959066,2.343063573037857,26.148662052004163,0.030057527914358256,12.822102473891992,8.758801835100904,112.09192142793067,0.9160077518162212,15.839531327743703
1626,13.000531088879502,9.749803383712809,2.322983089464088,26.59869841756591,0.031324115494635395,13.512828377744382,8.66791158245206,106.32906459092185,0.9918102902557238,15.864183707131144
