,feature_66,feature_442,feature_3,feature_299,feature_154
1005,32.4053,0.9072,2206.5777,0.0243,0.0045
1006,33.8834,1.1623,2153.9778,0.0477,0.0043
1007,31.1484,0.604,2216.4778,0.0495,0.006
1008,25.076,0.7316,2146.1111,0.0334,0.0152
1009,23.5717,0.8198,2175.2556,0.0239,0.0114
1010,27.5268,0.57,2171.3222,0.0505,0.0176
1011,29.9713,0.7053,2213.2111,0.0585,0.0175
1012,21.199,0.6302,2197.3111,0.12570673895648993,0.0124
1013,31.4125,1.0644,2199.3334,0.0476,0.0161
1014,9.011966456588027,0.7849,2182.6222,0.1065,0.0139
1015,22.5685,0.604,2165.8666,0.0399,0.0088
1016,27.3648,0.8735,2213.7667,0.0562,0.0216
1017,29.3803,0.8883,2233.1556,0.0409,0.0068
1018,24.9604,0.9735,2167.2,0.0584,0.0071
1019,27.0072,0.7506,2185.1,0.0879,0.0057
1020,17.8522,0.596,2243.7778,0.0496,0.0179
1021,31.0876,0.5858,2207.9555,0.0697,0.0081
1022,25.6798,0.9186,2221.5667,0.033,0.0144
1023,28.9358,1.0186,2179.1111,0.0444,0.0064
1024,26.7568,1.0199,2147.1111,0.0529,0.0073
1025,23.0596,0.8231,2199.6334,0.036,0.0083
1026,25.0179,0.6987,2208.2334,0.0666,0.0134
1027,24.9344,0.6805,2197.5222,0.0828,0.0103
1028,31.7791,0.7747,2185.8111,0.0513,0.0189
1029,32.1132,1.1623,2254.7111,0.0638,0.0122
1030,25.7279,0.7558,2114.9905673821277,0.0888,0.0089
1031,23.9811,0.4685,2153.9778,0.0697,0.0111
1032,18.891,0.6257,2204.2333,0.086,0.0075
1033,37.1656,0.7574,2177.1667,0.0491,0.0122
1034,31.2285,0.5765,2114.9905673821277,0.0536,0.012
1035,25.518,0.9873,2208.2667,0.0359,0.0117
1036,22.3699,0.9639,2213.7556,0.0649,0.0052
1037,21.6739,1.1248,2164.3,0.0894,0.0094
1038,38.8044,0.662,2246.4889,0.0353,0.0097
1039,24.25,0.7593,2167.9444,0.0557,0.0083
1040,25.0342,0.9059,2201.5777,0.0535,0.007
1041,22.5295,0.9726,2197.5222,0.0283,0.0131
1042,24.1484,0.7681,2167.2,0.0486,0.0039
1043,13.7855,0.7316,2163.5889,0.0477,0.0138
1044,19.5172,1.0199,2231.0555,0.0427,0.0057
1045,31.2819,0.6373,2165.5333,0.066,0.0136
1046,24.5728,0.3963,2233.1556,0.0582,0.0082
1047,23.8531,0.687,2197.2333,0.0682,0.0082
1048,24.3304,0.9238,2194.5889,0.0193,0.0131
1049,31.3699,0.6787,2150.0556,0.0714,0.0167
1050,28.7252,0.5858,2209.8,0.0398,0.0122
1051,32.5683,0.5329,2192.1889,0.1038,0.0061
1052,25.2206,0.8343,2218.5778,0.0387,0.0215
1053,28.8298,0.8297,2191.3556,0.0714,0.0055
1054,29.5218,0.565,2209.1,0.0712,0.0083
1055,26.9312,0.7593,2242.8555,0.0561,0.0104
1056,30.5276,0.8758,2223.5333,0.1109,0.008
1057,23.7857,0.7990755083715769,2235.0556,0.0352,0.0108
1058,27.0214,0.5836,2171.8222,0.0567,0.0159
1059,27.4474,1.0644,2232.5889,0.0516,0.0111
1060,25.5062,1.0631,2224.6778,0.0738,0.0096
1061,21.7509,0.4744,2223.0444,0.0625,0.0072
1062,18.6261,1.0959,2202.7111,0.0399,0.011
1063,24.2367,0.9735,2205.7222,0.0431,0.006
1064,26.2118,0.7139,2175.3445,0.0407,0.006
1065,27.0205,0.7524,2214.7111,0.0726,0.0174
1066,16.8014,1.0959,2248.4222,0.036,0.013
1067,28.0697,0.9072,2169.8334,0.0412,0.0051
1068,29.4663,0.7719,2168.7333,0.0697,0.0103
1069,30.2138,1.0359,2240.8666,0.0746,0.0052
1070,21.725,0.5284,2169.1111,0.0665,0.012
1071,21.5957,0.6641,2178.1444,0.0518,0.0193
1072,27.1259,0.6987,2126.6555,0.0519,0.011
1073,20.2521,0.6641,2171.9,0.048,0.0123
1074,22.3967,0.7558,2212.8667,0.0452,0.0104
1075,25.0267,1.0359,2194.3778,0.02,0.016
1076,24.0673,0.9276,2173.4889,0.0469,0.0067
1077,29.2941,0.6605,2195.9778,0.0482,0.0153
1078,44.78376974109432,0.9075,2236.1111,0.068,0.0111
1079,21.9235,1.0891,2220.7111,0.0652,0.0127
1080,22.4191,0.8638,2204.2333,0.0385,0.0188
1081,23.8671,0.9873,2180.8333,0.0613,0.0135
1082,28.539,0.57,2167.9444,0.0535,0.0165
1083,28.9468,0.9836,2220.5445,0.041,0.0108
1084,20.874,1.0407,2191.6667,0.061,0.0087
1085,23.5298,0.8787,2130.0556,0.0897,0.0067
1086,24.3568,0.7663,2213.9333,0.035,0.02635642520840247
1087,24.1247,0.9725,2233.7666,0.0662,0.0145
1088,29.8481,0.5888,2151.2,0.0428,0.0049
1089,28.6167,0.6242,2195.3,0.0685,0.0053
1090,29.9163,0.9136,2269.2556,0.0611,0.0067
1091,31.4849,0.9332,2188.7222,0.1026,0.0089
1092,20.1964,1.0918,2159.0556,0.0502,0.018
1093,28.349,0.7193,2217.5778,0.0591,0.023
1094,32.8848,0.4996,2221.8445,0.0314,0.0154
1095,44.78376974109432,0.7507,2184.8778,0.0736,0.0151
1096,25.3075,0.7642,2172.5333,0.0504,0.0172
1097,32.5465,0.7954,2276.4556,0.0411,0.0123
1098,38.574,0.7532,2207.1,0.0403,0.0104
1099,42.1115,0.7898,2246.4889,0.12570673895648993,0.0245
1100,19.9461,0.8532,2228.4778,0.0716,0.0057
1101,27.729,0.7681,2235.0556,0.0487,0.0051
1102,24.9395,1.0459,2191.6667,0.12570673895648993,0.0117
1103,28.9236,1.1525,2213.7556,0.0302,0.0119
1104,27.4813,1.0765,2186.9,0.0426,0.0096
1105,28.4165,0.74,2260.2222,0.0568,0.0116
1106,19.545,0.6257,2181.0444,0.0545,0.0086
1107,27.2417,0.6259,2172.8111,0.0705,0.014
1108,33.006,1.0143,2172.3111,0.0408,0.0166
1109,25.1431,0.8263,2210.8556,0.0686,0.0083
1110,22.4925,0.8047,2187.6667,0.0627,0.0125
1111,26.2175,0.7159,2211.4334,0.0371,0.0084
1112,22.6844,0.8721,2220.4778,0.0359,0.02635642520840247
1113,33.171,0.5765,2185.2111,0.0435,0.0101
1114,30.4731,0.6254,2155.8556,0.0404,0.0096
1115,26.2905,1.0323,2205.2889,0.0743,0.0152
1116,28.9557,0.8159,2216.5111,0.0266,0.0142
1117,30.6344,0.8336,2223.9,0.0667,0.0061
1118,23.9232,0.4782,2217.0,0.0674,0.0111
1119,27.9067,0.6161,2200.2,0.0333,0.0094
1120,26.5755,1.1638,2230.7555,0.0435,0.0072
1121,35.4979,0.8934,2222.0111,0.1118,0.0094
1122,27.8836,0.6857,2175.1222,0.0693,0.0122
1123,24.7756,0.8595,2206.1444,0.0214,0.0086
1124,20.187,0.9361,2214.9333,0.022,0.0167
1125,32.4481,0.815,2206.1444,0.0314,0.0046
1126,29.8238,0.8387,2146.7778,0.0473,0.016
1127,27.1064,0.932,2209.8,0.0168,0.0128
1128,22.3245,0.9359,2231.6111,0.0509,0.0066
1129,25.4548,1.1248,2202.2889,0.0561,0.0172
1130,35.0597,1.0803,2205.2889,0.108,0.0162
1131,35.9269,0.8384,2231.9556,0.0464,0.0184
1132,19.0935,0.8345,2204.2667,0.047,0.0045
1133,23.9068,1.1638,2180.7,0.0462,0.0044
1134,19.7605,0.4221,2183.4556,0.0398,0.0141
1135,29.627,0.7053,2189.9667,0.0615,0.0106
1136,35.1566,0.8469,2223.5333,0.0422,0.014
1137,21.9399,0.57,2221.5333,0.083,0.0117
1138,23.2014,0.9873,2178.6889,0.0438,0.0101
1139,14.9671,0.9251,2185.9333,0.042,0.0152
1140,30.0506,0.5317,2192.7889,0.0706,0.0123
1141,31.3063,0.6901,2221.9444,0.083,0.0145
1142,25.3772,0.8231,2217.8111,0.0643,0.0092
1143,34.0215,0.932,2209.1,0.0633,0.0143
1144,18.9827,0.7613,2171.9,0.0455,0.0129
1145,24.2607,0.8987,2184.4333,0.0319,0.02635642520840247
1146,29.3585,0.8229,2147.1111,0.0518,0.0153
1147,39.2802,0.4996,2191.6667,0.12570673895648993,0.0122
1148,29.6804,0.8469,2191.3556,0.034,0.0086
1149,30.0456,0.9048,2247.3666,0.0627,0.0097
1150,24.9991,0.7139,2202.1222,0.0793,0.0135
1151,28.0456,0.5836,2160.6,0.0266,0.0061
1152,30.1688,0.466,2211.4334,0.0713,0.0121
1153,29.1971,0.9079,2233.1556,0.0447,0.0068
1154,14.0352,0.7093,2204.5445,0.0394,0.0057
1155,29.2308,0.7516,2176.8,0.0729,0.0052
1156,39.5532,0.9393,2191.6667,0.0409,0.0126
1157,36.8645,0.7574,2219.8222,0.0286,0.0127
1158,33.4431,1.0199,2254.8667,0.0685,0.0139
1159,25.1118,0.9329,2168.5111,0.0445,0.0155
1160,40.4495,0.7015,2232.5889,0.12570673895648993,0.0049
1161,15.8496,0.9413,2218.5778,0.056,0.0244
1162,26.7301,0.9255,2177.3222,0.0454,0.0053
1163,24.2792,0.8595,2231.6111,0.0408,0.0139
1164,26.3692,0.7593,2165.8666,0.037,0.0065
1165,26.8975,0.5593,2205.2889,0.0552,0.0167
1166,34.1662,1.0765,2218.7778,0.0402,0.0068
1167,25.9181,1.2471,2213.9333,0.0675,0.0129
1168,23.9246,0.6815,2281.5667,0.0593,0.0127
1169,21.7509,1.0199,2169.9444,0.0598,0.0141
1170,31.2129,0.6605,2175.2556,0.0554,0.0119
1171,21.7987,0.6644,2183.0556,0.0889,0.012
1172,26.0194,0.8161,2155.3111,0.0561,0.0058
1173,28.7966,0.7681,2171.8556,0.0541,0.0084
1174,30.0519,0.932,2202.4556,0.0518,0.0104
1175,22.0985,0.7663,2218.7333,0.0932,0.0197
1176,29.1042,0.5377,2207.0444,0.0129,0.0143
1177,18.2293,0.8834,2114.9905673821277,0.098,0.0129
1178,23.6314,1.0478,2136.4111,0.048,0.0042
1179,28.8654,0.9136,2233.6334,0.047,0.0126
1180,22.1592,0.7613,2172.3666,0.0472,0.0194
1181,24.5324,0.8859,2179.1111,0.0573,0.0046
1182,28.577,0.9812,2212.8667,0.049,0.0058
1183,28.4429,0.3973,2209.1,0.06,0.0222
1184,27.7146,0.9873,2114.9905673821277,0.0514,0.0126
1185,24.5541,0.9715,2162.8445,0.0704,0.0058
1186,17.2615,0.9489,2241.1778,0.0866,0.0072
1187,29.7411,1.0959,2213.9111,0.0441,0.017
1188,17.1233,0.4389,2204.2889,0.0386,0.0155
1189,23.6088,0.7928,2178.7333,0.039,0.0058
1190,25.7113,1.0803,2238.5444,0.065,0.0191
1191,30.6162,0.9274,2206.9667,0.0771,0.014
1192,20.979,0.8184,2223.0444,0.107,0.0076
1193,24.3925,0.6644,2185.1,0.0651,0.0049
1194,44.1498,0.6672,2233.3667,0.0755,0.0126
1195,28.769,0.8859,2201.8666,0.0987,0.012
1196,27.8665,0.7663,2211.0667,0.0385,0.0152
1197,24.0019,0.5194,2239.7222,0.0364,0.0103
1198,31.5768,0.932,2209.8,0.0352,0.0136
1199,21.1738,0.8758,2184.9889,0.0237,0.0099
1200,38.2357,0.7524,2201.5777,0.0454,0.018
1201,43.6071,0.5677,2206.4222,0.0701,0.018
1202,34.9855,0.7162,2221.9444,0.0587,0.0077
1203,31.5349,0.7674,2205.5,0.0641,0.0145
1204,26.8251,0.8532,2173.4889,0.0412,0.0073
1205,22.9026,0.7747,2197.6444,0.072,0.0148
1206,27.401,0.5669,2231.0555,0.0435,0.0081
1207,28.9642,0.8336,2171.5,0.0689,0.0045
1208,26.9872,0.7445,2218.0555,0.0637,0.0157
1209,19.9475,0.5955,2248.9,0.12570673895648993,0.0151
1210,23.8213,0.7233,2199.6556,0.0625,0.0065
1211,30.3218,0.5765,2187.4111,0.063,0.0053
1212,29.5,0.6901,2242.2444,0.0805,0.0208
1213,22.9914,1.1086,2246.4889,0.0332,0.0226
1214,33.5962,1.0459,2203.9,0.12570673895648993,0.0037
1215,27.218,0.8962,2198.7222,0.0369,0.0189
1216,22.8899,0.8427,2155.3111,0.1021,0.0101
1217,31.164,0.9916,2210.9778,0.046,0.0079
1218,22.0706,0.811,2218.5778,0.0383,0.0055
1219,31.1657,0.466,2219.7667,0.0921,0.0091
1220,28.2938,1.1623,2147.1111,0.0363,0.0049
1221,44.78376974109432,1.0459,2164.4111,0.12570673895648993,0.0165
1222,29.9145,1.2364,2197.3111,0.0583,0.0146
1223,21.3495,1.0918,2224.0,0.0822,0.0127
1224,22.174,0.647,2191.2111,0.073,0.0082
1225,18.2879,0.9639,2207.8111,0.0547,0.0049
1226,26.281,0.7158,2214.7111,0.1086,0.0178
1227,22.364,0.6576,2200.7,0.0428,0.0142
1228,33.7386,0.5742,2216.8333,0.0297,0.0219
1229,37.9497,1.1815,2181.1555,0.0475,0.018
1230,22.2294,0.9251,2183.3444,0.0543,0.0093
1231,26.3762,0.6385,2255.5222,0.0929,0.0155
1232,19.1839,0.9725,2180.9666,0.12570673895648993,0.0057
1233,23.7598,0.8161,2181.0444,0.0936,0.0067
1234,24.9379,1.0551,2196.6555,0.0532,0.0052
1235,22.928,0.7524,2194.6444,0.0695,0.0067
1236,23.5232,0.8198,2168.7,0.0948,0.0132
1237,22.5821,0.7337,2114.9905673821277,0.0522,0.0085
1238,23.4212,0.9255,2197.2667,0.0381,0.0179
1239,23.0824,1.0135,2196.0889,0.0478,0.0151
1240,28.2877,0.9175,2162.5556,0.033,0.0164
1241,28.2203,0.9726,2117.5889,0.0416,0.0117
1242,18.1525,0.9753,2248.9,0.0339,0.0179
1243,30.9967,0.9359,2231.9555,0.0275,0.008
1244,29.3191,0.9383,2160.6,0.0584,0.0142
1245,27.7632,0.7663,2223.0444,0.0475,0.0076
1246,34.3403,0.8047,2204.5,0.044,0.0119
1247,29.9103,0.7447,2181.1889,0.0712,0.0074
1248,21.2894,0.8217,2214.9333,0.0449,0.0091
1249,21.3048,0.7558,2224.6778,0.0474,0.0055
1250,36.4489,0.9794,2179.0445,0.0721,0.0177
1251,29.508,0.8452,2179.7333,0.0191,0.0137
1252,24.847,1.148,2256.1222,0.0569,0.0065
1253,19.92458358417183,0.8718958803528568,2164.8188639779146,0.09856731205033535,0.014297163441191644
1254,22.35540001833636,0.8574385228115562,2170.0666,0.04507361971992403,0.011016616375621546
1255,42.14426262509077,0.7001988671148105,2172.7032748996203,0.05606079345731044,0.007628598635198261
1256,23.541807792433566,0.8783402905802175,2209.974143707641,0.10689797686591915,0.004332483054319389
1257,36.295932612176294,0.6722527285592573,2208.846340450864,0.08133035985901324,0.00810653263667924
1258,29.422565302483477,0.7954442200042274,2237.2519067474527,0.04146280051628029,0.005244296067753619
1259,25.308717479165217,0.8207250543800373,2226.081722703138,0.09931472248084422,0.010207563429900174
1260,18.085576556265035,0.7380396656397523,2277.3986688628734,0.05257105419877087,0.013192034158191666
1261,23.78132168088542,0.5832349425957957,2260.233750605945,0.055105955889179645,0.0173902124198177
1262,19.101373557159164,0.6171694850956161,2173.1129487958765,0.061307166458784784,0.015956571283330556
1263,22.25627296025156,0.8225665269652088,2176.6107862338818,0.07894803197975493,0.017072925536904225
1264,25.764044705962146,0.8767110766446634,2196.093536340235,0.03133826746715836,0.014643738965608374
1265,41.21083719507893,0.9376410142679202,2205.391380902907,0.08768630337249843,0.020507879215623033
1266,29.07374626006914,0.6921538381090553,2161.1206237258693,0.0914772792746589,0.011315170781555441
1267,29.62199045692194,0.7500796307671309,2215.905658656585,0.08240817457978805,0.009210272763939716
1268,22.198045403691296,0.9054051205242625,2170.0666,0.050703651414319935,0.008917282523473923
1269,42.29846281817007,1.0228155102680685,2192.2225029409783,0.06539903191762184,0.0079
1270,24.400588016009603,0.5991651874763066,2198.8681699026524,0.06460687254742235,0.015032463638211414
1271,21.60679035208856,0.7261556900932177,2169.0652772237772,0.037296396493637606,0.013721529972441809
1272,20.276443210988937,0.5550292917789584,2167.955221865675,0.045654436046855346,0.015729656284598683
1273,18.309466526287824,0.9576693914880425,2162.486796911225,0.10606515924016402,0.013503857237823647
1274,32.934948862075764,0.9505097102312123,2253.165103396247,0.06652048930115577,0.014452421590375134
1275,30.24847362508892,0.8038804099180524,2181.1784420397807,0.055315471952484783,0.010338777758996633
1276,32.98444282362728,0.6305200763007687,2219.9484938158066,0.08428549403136021,0.01178203562498362
1277,39.71042736599099,1.1090229338264823,2187.4576746821226,0.057177798725680615,0.007902146872215647
1278,44.36129701835064,0.7803431705692958,2185.0968231915435,0.07225823033466724,0.014503657926518778
1279,20.448826586517345,0.555685446105384,2173.0643590221352,0.0644985744652961,0.01546720488932424
1280,22.92864862042303,0.8093671098863671,2169.25322809232,0.0495483236776847,0.012418523533648135
1281,39.30804021262799,0.5008702078323257,2191.6323578496504,0.12544315318213914,0.012214669863455773
1282,43.8807496242444,0.8916334002101336,2183.6835375321234,0.06051053997544946,0.012616904602388786
1283,44.270090659940315,0.9337048020087166,2197.122171924618,0.07133684300703809,0.00922938121200992
1284,33.02219283132143,0.7413292880894369,2238.4340384084658,0.028601990954002707,0.005788275263841587
1285,39.17280741070704,0.7584536629145447,2241.443298092814,0.03325134307584318,0.012153235621163588
1286,22.262121920985997,0.9206562002710231,2146.9567495117735,0.0472450560503313,0.005028532767220463
1287,26.311363560766406,1.0605845249228674,2190.910114652843,0.0670469827653272,0.010696945966619985
1288,30.396560039527856,0.9234053891017144,2221.5986689517863,0.08590264702765701,0.012277989874614053
1289,39.3206804673202,0.6275624168682519,2172.421478950357,0.0563397742368887,0.010012616206139779
1290,32.572201987490935,1.0157102038739907,2177.157489176349,0.057093973920767885,0.01673973920767886
1291,28.656540311314586,0.928361725232717,2214.0362411028464,0.10949570411711787,0.005051749537510865
1292,24.003868415653297,0.6058807836979604,2198.7598339631286,0.07755054399982347,0.014015480003089243
1293,21.84051828969137,0.7488494763641252,2169.9048738541187,0.05683520333695029,0.012820053568140536
1294,24.031241760107115,0.761506648893259,2167.4023956936294,0.06695212767517854,0.012915775076433673
1295,27.780342347998175,0.7856442175213204,2174.075770872519,0.061876416659668976,0.010436065390751825
1296,26.199937261232254,0.9091180621721124,2214.2698122965885,0.09917601355533377,0.007321209553914057
1297,20.153434404529392,0.8860360808787298,2228.028521233554,0.06936909853902472,0.0057464771137703185
1298,25.742662131826958,1.1435196744929752,2188.8037354035177,0.06121526672557467,0.01052209378944723
1299,37.34791089678955,0.5091867380528476,2191.8170361745106,0.11940000718567967,0.010443870807136019
1300,24.86756691017948,1.197665766062956,2186.047172573024,0.07667304669549393,0.016229950865450808
1301,35.19003658619235,0.9254989301613836,2248.162716725106,0.06936132362991439,0.013167874914572775
1302,22.433770723270605,0.9048,2212.4752862387804,0.0841099019336862,0.008963564126504052
1303,32.96843654634703,0.5337096309787558,2171.6084228536656,0.05498096073709409,0.013614351538204629
1304,21.635588437873224,0.9017732770396653,2169.578904719737,0.05399452553270365,0.0075951688781902265
1305,32.92639365273896,0.7368429111644096,2222.687121471763,0.12570673895648993,0.010961530870555115
1306,12.789007511094072,0.8404007153625667,2199.034372162027,0.07674802993163353,0.008276931543849817
1307,21.47807391273443,1.0509085924562123,2174.608833768067,0.05005766012399505,0.015950905216991332
1308,36.71642807614916,0.861640957041801,2163.2653035270264,0.08536052831242513,0.011469723096964262
1309,32.78335571680817,0.5648956733390931,2191.8803089822077,0.10055899516130372,0.0067462277532255935
1310,40.869337495443716,1.0253595850879922,2186.9071652048247,0.06116779748973045,0.009574576662102423
1311,21.069149369498597,0.6794150568921065,2173.470621834782,0.06499463113410806,0.015612990248697578
1312,24.165280214578992,0.9935609157425702,2157.1824364572376,0.053573715931274246,0.004748155977176342
1313,43.42781678185333,0.8300137135786255,2205.765500957477,0.07918136239690624,0.02021880232111345
1314,27.778880479035266,0.8955874542865809,2169.6261787275002,0.04336697049398654,0.005696483167334272
1315,25.130988973379743,0.887327855469297,2196.2976188819343,0.06456168484817582,0.013950188936103468
1316,25.126465791233276,0.887188252163301,2196.2966068017563,0.06463297536955646,0.0139363512181942
1317,23.528520745828292,0.7146545923505481,2167.4974535712145,0.07460786771439017,0.013257729984364424
1318,23.259476601348382,0.5415014228773186,2198.6552274493965,0.06370476233018874,0.015422766901171794
1319,44.78376974109432,0.8804784151256314,2201.977211689056,0.0800473372902291,0.013772781075190922
1320,30.461642579891947,0.8251411751453306,2180.8195119819957,0.05548157168082289,0.010940173327117376
1321,30.604766801958206,0.8047607180575296,2220.3329339325855,0.06989316821524329,0.013312875665063388
1322,13.610603170723678,0.6704724157839084,2167.524309483066,0.05766872797071528,0.007161180447193132
1323,19.564781602687585,0.5970215867682154,2173.0824460524645,0.06338196587462928,0.015943803286925358
1324,23.713798832095698,0.7548928695346588,2175.1422710087145,0.06957619053720326,0.019747731824596576
1325,21.829512663901497,0.9128243967621397,2170.5057243241695,0.06124415194196487,0.007153648165342955
1326,31.79502055237684,0.6231734281143997,2171.1832437924018,0.05167994636569665,0.011574871321481372
1327,33.47279498070039,0.7851069809320009,2221.8298882175445,0.06644656902590039,0.00919933594049685
1328,24.654980703286178,1.0690265124659044,2187.5730841412715,0.0721797883879803,0.01664489208409258
1329,44.78376974109432,0.9009007394662932,2200.201532598294,0.0776810226311096,0.011800852192591334
1330,21.418988219279928,0.8917691373467218,2204.2530796980545,0.0427461465945045,0.013420505663189319
1331,22.365037549119673,0.8118529729419943,2170.245092909657,0.04365353710366599,0.01242685619872602
1332,40.43423466275654,0.9046594143661486,2221.9444,0.06459457005689341,0.007032690182238482
1333,20.573211728246573,0.9499462552229552,2196.525880007636,0.044874842845088046,0.013583366261029172
1334,42.26151229544751,0.9678608168670157,2221.9444,0.06657136222717724,0.006808902389376161
1335,35.72340969497026,0.6466988532287092,2243.9049996028075,0.04884502559348718,0.017690818486059686
1336,20.558932172748793,0.5956982744191957,2167.8121634398367,0.03153517828647645,0.01562566141379168
1337,26.618439378840854,0.8127936388661601,2225.496524351548,0.10608353996924821,0.011308453911321629
1338,26.280136623839567,0.8057316122399772,2208.951242280104,0.07428500766082159,0.025129009399148448
1339,44.317135951090904,1.0389601920940283,2221.9444,0.06879518452698938,0.0065571489214729
1340,21.297907326398317,0.6755367708408107,2169.7594844589335,0.07026172857989783,0.013377472486169044
1341,25.123021325929187,0.8072907013882245,2189.034744948131,0.062342737770295684,0.015317670969008148
1342,33.26539766111482,0.6724477361185177,2173.7494277774526,0.056969287227068115,0.01549287227068114
1343,22.635734907183345,1.0279550882153898,2174.8276280569844,0.054310955915548256,0.012800539377241068
1344,25.76116676363291,0.4929343582301263,2162.0430060179738,0.06269416330451177,0.012907334632771907
1345,27.111024487523178,0.8735403798118325,2195.5406085458603,0.036660419785843126,0.010130284858874416
1346,20.197081269297083,1.0776813628323503,2198.06549647589,0.05632809200185984,0.013674991484350928
1347,26.328412095676562,0.7319217688121394,2164.3069931466084,0.09299499115892242,0.013786293627301252
1348,40.30493283187854,0.8715382675107985,2248.3588719006493,0.04998503664694304,0.016380763063644888
1349,30.26024979705009,0.7015,2223.7433902914217,0.12570673895648993,0.012227809236566535
1350,25.711533185698208,0.8761700419931147,2196.0941651867934,0.032998195769816,0.014527600637265433
1351,34.32975947345024,1.1366116901476713,2201.7850871362543,0.08423174330581668,0.0229
1352,35.10231639663823,1.0900036397694173,2201.750690310666,0.0792563528188304,0.0229
1353,39.608331221669395,0.7930886937392726,2166.2674824300766,0.04014067362236183,0.016763803102185105
1354,34.21206546356388,0.7884974872929432,2236.133167682792,0.06260932923889968,0.00913859221837092
1355,12.03175290427672,0.9856006614506423,2199.260311706019,0.08419900883069778,0.00676683186155037
1356,25.34710891736858,0.7771793214665955,2247.684651771547,0.06871788211717542,0.012374825179772144
1357,27.492154433486718,0.8138687222110454,2233.0647078147235,0.056422009681538716,0.004813762055488901
1358,32.933689725905396,0.8544812872346734,2207.840915886876,0.05738630026261604,0.005094728218343832
1359,31.355409194487716,0.5839373504678493,2218.581209222253,0.052385895546592925,0.014772545431860747
1360,24.728484854670537,0.5444989518102268,2156.9100488418358,0.054740562511632326,0.01122778017642494
1361,33.34324588831104,0.7910082219043912,2221.8200813501808,0.06710999049514461,0.009327740095834442
1362,36.47479575063399,0.8540494753869092,2224.340812253293,0.05677431422734815,0.011166234390773347
1363,22.05262485664754,0.9048,2213.710211986768,0.0722016600331595,0.011865342612609409
1364,32.07752745130505,0.5631489470925195,2172.4505466037117,0.058233546992698684,0.013630581867941156
1365,24.8832590077666,0.8676361997239951,2196.104084102939,0.059180560009104065,0.012695728736564393
1366,35.13338277016396,0.9285603926585296,2248.380129445244,0.06933339057793313,0.013191618008756845
1367,24.540503812398256,0.4976097329684053,2163.180941275111,0.05359982573401921,0.013444197776634815
1368,31.926591664465807,0.6732339505193367,2240.587150799261,0.038895030362623775,0.01036685603075541
1369,25.93886578999282,0.5033554484099312,2161.959248520651,0.06584261924269351,0.013006899188629916
1370,33.511439929480304,0.7399392663596529,2222.5429133513176,0.08031264706494355,0.009893301783228801
1371,25.894465629795178,0.6834978398438181,2209.214807367159,0.02239611858955442,0.00630574896534865
1372,21.69821932919512,0.9785964633648272,2169.6926547835556,0.06274618063452142,0.006142643999348649
1373,26.49345521916185,0.9265989185024899,2194.3838579364055,0.027320701821341463,0.011423902013584859
1374,33.646166897077705,0.7133242573926124,2222.4682546635413,0.07180844450335214,0.008932461117451827
1375,27.617558988546154,0.9441209995982662,2192.9345805722073,0.04893415124288524,0.003979456991407171
1376,38.82665875640418,1.1312579836883476,2187.028355414507,0.051401384291013597,0.011412142876245927
1377,24.92350507209534,0.7044597972758825,2206.0235848583225,0.07144545836164809,0.011044278715465103
1378,13.652528246621404,0.66883590657651,2167.432149718393,0.0570333937647714,0.0071360463467382085
1379,22.72319227036473,0.7799318793948141,2240.3628564968844,0.06656745794128772,0.008311653033262064
1380,22.849037012460776,0.883861386408865,2209.2202839459446,0.08735593314196524,0.0055642290830668064
1381,24.570548252892003,0.8025112551321255,2173.6025576315046,0.0541757514944599,0.01974336366023858
1382,26.04948575632549,0.6158753894212111,2189.0379261986545,0.054697885621050886,0.012938474947345157
1383,20.255051221871035,1.0423752142714722,2201.312011496203,0.0719091806252459,0.017149388305252315
1384,24.33820590287549,0.7292360877395155,2166.648168739058,0.06895727835862667,0.012982212799219371
1385,29.55446446880888,0.9946611106551511,2206.7518659903103,0.035898797017657025,0.0038914796541506583
1386,33.336601762508735,0.5290881957878484,2192.1291244997124,0.10630763362849417,0.006798258429253011
1387,20.83320671076689,1.1073778080483943,2174.8740527304603,0.04952625573674398,0.014809711979749538
1388,27.851286896410013,0.9106559492116556,2213.9044565461954,0.11422792256858959,0.004375995004425135
1389,31.94659833762866,0.5846867470886421,2218.601642553941,0.046923976700094086,0.013802902586082626
1390,22.35002140067357,0.6484286148953073,2168.195777869188,0.08265483792402918,0.013698257550585539
1391,37.607639665350334,0.9844320405533104,2187.5902430102533,0.06341820102644712,0.01717701170827566
1392,35.12587956770973,1.063161360082481,2178.4395306071697,0.05165858473913042,0.01447939643286444
1393,27.24623346449335,0.586153114217476,2162.1333,0.05201625580494609,0.009474812432692784
1394,16.969070182654708,0.595659070360341,2165.513530252596,0.03377700406425739,0.009887131063840966
1395,44.24419381312183,0.848695890755388,2207.539304597934,0.08301697969454104,0.019038658879205677
1396,29.47607156295659,0.6777527125532308,2205.5815136330225,0.11925104548104103,0.012799174781297966
1397,32.7751563941647,0.9150640024563625,2184.7330068550323,0.04634292767189194,0.012595418200782237
1398,25.219327425731002,0.8367203248087779,2175.3790487981096,0.07010508700970908,0.011262147622696044
1399,18.097260613075875,1.2098606532431935,2195.6911740087317,0.097984706253589,0.016073531564344157
