,feature_66,feature_427,feature_442,feature_3
1216,22.8899,1.0392,0.8427,2155.3111
1217,31.164,0.8083,0.9916,2210.9778
1218,22.0706,0.5652,0.811,2218.5778
1219,31.1657,0.9289,0.466,2219.7667
1220,28.2938,0.4958,1.1623,2147.1111
1221,44.783769805205026,1.6997,1.0459,2164.4111
1222,29.9145,1.4987,1.2364,2197.3111
1223,21.3495,1.3064,1.0918,2224.0
1224,22.174,0.8395,0.647,2191.2111
1225,18.2879,0.5052,0.9639,2207.8111
1226,26.281,1.8366,0.7158,2214.7111
1227,22.364,1.4777,0.6576,2200.7
1228,33.7386,2.2809,0.5742,2216.8333
1229,37.9497,1.867,1.1815,2181.1555
1230,22.2294,0.9612,0.9251,2183.3444
1231,26.3762,1.6092,0.6385,2255.5222
1232,19.1839,0.5812,0.9725,2180.9666
1233,23.7598,0.6803,0.8161,2181.0444
1234,24.9379,0.5262,1.0551,2196.6555
1235,22.928,0.6843,0.7524,2194.6444
1236,23.5232,1.3634,0.8198,2168.7
1237,22.5821,0.8758,0.7337,2114.9905673821168
1238,23.4212,1.8486,0.9255,2197.2667
1239,23.0824,1.5732,1.0135,2196.0889
1240,28.2877,1.6942,0.9175,2162.5556
1241,28.2203,1.2046,0.9726,2117.5889
1242,18.1525,1.8549,0.9753,2248.9
1243,30.9967,0.8175,0.9359,2231.9555
1244,29.3191,1.4735,0.9383,2160.6
1245,27.7632,0.7816,0.7663,2223.0444
1246,34.3403,1.2191,0.8047,2204.5
1247,29.9103,0.7592,0.7447,2181.1889
1248,21.2894,0.9383,0.8217,2214.9333
1249,21.3048,0.5571,0.7558,2224.6778
1250,36.4489,1.8298,0.9794,2179.0445
1251,29.508,1.4074,0.8452,2179.7333
1252,24.847,0.6665,1.148,2256.1222
1253,19.92458358417183,1.4809153535839827,0.8718958803528568,2164.8188639779146
1254,22.35540001833636,1.1306432637236186,0.8574385228115562,2170.0666
1255,42.144262674001794,0.7796420632385069,0.7001988671148105,2172.7032748996203
1256,23.541807792433566,0.44668670599162863,0.8783402905802175,2209.974143707641
1257,27.4166362230179,2.0443594019657665,0.9612307090415169,2197.1054729182524
1258,29.422565302483477,0.53736974411756,0.7954442200042274,2237.2519067474527
1259,25.308717479165217,1.0455913711765918,0.8207250543800373,2226.081722703138
1260,18.085576556265035,1.357620884297783,0.7380396656397523,2277.3986688628765
1261,23.78132168088542,1.7997833417770948,0.5832349425957957,2260.233750605945
1262,19.101373557159164,1.6527905545080097,0.6171694850956161,2173.1129487958765
1263,22.25627296025156,1.7611711690689547,0.8225665269652088,2176.6107862338818
1264,25.764044705962146,1.515684491397461,0.8767110766446634,2196.093536340235
1265,41.21083723889623,2.1397459163629127,0.9376410142679202,2205.391380902907
1266,29.07374626006914,1.1672115881975067,0.6921538381090553,2161.1206237258693
1267,29.62199045692194,0.9504358202405869,0.7500796307671309,2215.905658656585
1268,22.198045403691296,0.9126942401642928,0.9054051205242625,2170.0666
1269,42.298462851043375,0.8095951386380914,1.0228155102680685,2192.2225029409783
1270,24.400588016009603,1.557251532015586,0.5991651874763066,2198.8681699026524
1271,21.60679035208856,1.4128705112160203,0.7261556900932177,2169.0652772237772
1272,21.54567905724814,0.7836317240236537,0.8762769961303642,2169.9277442532066
1273,18.309466526287824,1.39958207344596,0.9576693914880425,2162.486796911225
1274,32.934948862075764,1.4904615317605145,0.9505097102312123,2253.165103396247
1275,30.24847362508892,1.0635561535910478,0.8038804099180524,2181.1784420397807
1276,32.98444282362728,1.2156174301898215,0.6305200763007687,2219.9484938158066
1277,39.71042736599099,0.812024348146535,1.1090229338264823,2187.4576746821226
1278,44.36129707715136,1.5057343871116815,0.7803431705692958,2185.0968231915435
1279,20.448826586517345,1.6001794532314773,0.555685446105384,2173.0643590221352
1280,22.92864862042303,1.2775649041430008,0.8093671098863671,2169.25322809232
1281,39.3080402129523,1.2524066029770873,0.5008702078323257,2191.6323578496504
1282,43.88074966561325,1.3074266737110614,0.8916334002101336,2183.6835375321234
1283,44.27009071836919,0.9479978690266216,0.9337048020087166,2197.122171924618
1284,33.02219283132143,0.5939521530802832,0.7413292880894369,2238.4340384084658
1285,39.17280744409314,1.2562489588118901,0.7584536629145447,2241.443298092814
1286,22.262121920985997,0.5113441572601973,0.9206562002710231,2146.9567495117735
1287,26.311363560766406,1.103221289272871,1.0605845249228674,2190.910114652843
1288,30.396560039527856,1.2637361834408483,0.9234053891017144,2221.5986689517863
1289,39.320680499971544,1.0296849274077882,0.6275624168682519,2172.421478950357
1290,32.572201987490935,1.733144929757066,1.0157102038739907,2177.157489176349
1291,28.656540311314586,0.5185496451352847,0.928361725232717,2214.0362411028464
1292,24.003868415653297,1.4485574483301957,0.6058807836979604,2198.7598339631286
1293,21.84051828969137,1.31957614328315,0.7488494763641252,2169.9048738541187
1294,24.031241760107115,1.332324730292258,0.761506648893259,2167.4023956936294
1295,27.780342347998175,1.0739696673104544,0.7856442175213204,2174.075770872519
1296,26.199937261232254,0.7551271266579925,0.9091180621721124,2214.2698122965885
1297,20.153434404529392,0.5839674062273027,0.8860360808787298,2228.028521233554
1298,25.742662131826958,1.085032117773302,1.1435196744929752,2188.8037354035177
1299,37.34791089678955,1.0698323261255247,0.5091867380528476,2191.8170361745106
1300,24.86756691017948,1.673901994839037,1.197665766062956,2186.047172573024
1301,35.19003658619235,1.3547881896600558,0.9254989301613836,2248.162716725106
1302,22.433770723270605,0.9277364117740621,0.9048,2212.4752862387804
1303,32.96843654634703,1.4084314440731887,0.5337096309787558,2171.6084228536656
1304,21.635588437873224,0.7761205906739668,0.9017732770396653,2169.578904719737
1305,32.92639365273896,1.1262174720915081,0.7368429111644096,2222.687121471763
1306,12.789007474180888,0.8541249138712056,0.8404007153625667,2199.034372162027
1307,21.47807391273443,1.6483843465961818,1.0509085924562123,2174.608833768067
1308,36.716428108010405,1.1813802679111975,0.861640957041801,2163.2653035270264
1309,32.78335571680817,0.6896691372585222,0.5648956733390931,2191.8803089822077
1310,40.86933751035459,0.9877700975759296,1.0253595850879922,2186.9071652048247
1311,21.069149369498597,1.6145767437655876,0.6794150568921065,2173.470621834782
1312,24.165280214578992,0.48276669513499404,0.9935609157425702,2157.1824364572376
1313,43.42781683096575,2.1072141443745984,0.8300137135786255,2205.765500957477
1314,27.778880479035266,0.5843454889067724,0.8955874542865809,2169.6261787275002
1315,25.130988973379743,1.441482845691764,0.887327855469297,2196.2976188819343
1316,25.126465791233276,1.440004311807307,0.887188252163301,2196.2966068017563
1317,23.528520745828292,1.3685757383634765,0.7146545923505481,2167.4974535712145
1318,23.259476601348382,1.595928499623972,0.5415014228773186,2198.6552274493965
1319,44.783769805205026,1.4266953959712168,0.8804784151256314,2201.977211689056
1320,30.461642579891947,1.1264621300164777,0.8251411751453306,2180.8195119819957
1321,30.604766801958206,1.3729708477573794,0.8047607180575296,2220.3329339325855
1322,13.610603170723678,0.7347749118828611,0.6704724157839084,2167.524309483066
1323,19.564781602687585,1.6513030829268043,0.5970215867682154,2173.0824460524645
1324,23.713798832095698,2.050821691178763,0.7548928695346588,2175.1422710087145
1325,22.249592300076724,1.3127347217990466,0.7847710126197822,2170.5057243241695
1326,31.79502055237684,1.1962203736877473,0.6231734281143997,2171.1832437924018
1327,33.47279498070039,0.9481756423972081,0.7851069809320009,2221.8298882175445
1328,24.654980703286178,1.7184342105191555,1.0690265124659044,2187.5730841412715
1329,44.783769805205026,1.2187855029145211,0.9009007394662932,2200.201532598294
1330,21.418988219279928,1.3848605655371713,0.8917691373467218,2204.2530796980545
1331,22.365037549119673,1.2775774133080293,0.8118529729419943,2170.245092909657
1332,40.434234698407955,0.7213295749551139,0.9046594143661486,2221.9444
1333,20.573211728246573,1.3963368057085308,0.9499462552229552,2196.525880007636
1334,42.261512343054925,0.6968248116366896,0.9678608168670157,2221.9444
1335,35.72340971943728,1.8367736637453715,0.6466988532287092,2243.9049996028075
1336,20.558932172748793,1.6123160737266413,0.5956982744191957,2167.8121634398367
1337,26.618439378840854,1.1596211068374618,0.8127936388661601,2225.496524351548
1338,26.280136623839567,2.6136473384620267,0.8057316122399772,2208.951242280104
1339,44.3171360121484,0.6692578069012826,1.0389601920940283,2221.9444
1340,21.297907326398317,1.3789776114608838,0.6755367708408107,2169.7594844589335
1341,25.123021325929187,1.5821207948169544,0.8072907013882245,2189.034744948131
1342,33.26539766111482,1.6037201416967024,0.6724477361185177,2173.7494277774526
1343,22.848353617016052,1.3963025004116731,0.6509545239410234,2173.601386166505
1344,25.76116676363291,1.326677471073822,0.4929343582301263,2162.0430060179738
1345,27.48710669650426,1.2581954524570744,0.9048246376900118,2195.850353673367
1346,20.197081269297083,1.4066345147175023,1.0776813628323503,2198.06549647589
1347,26.328412095676562,1.4228365468627557,0.7319217688121394,2164.3069931466084
1348,40.30493287066963,1.6932768334168664,0.8715382675107985,2248.3588719006493
1349,30.26024979705009,1.2577033495441723,0.7015,2223.7433902914217
1350,25.711533185698208,1.5032718534755398,0.8761700419931147,2196.0941651867934
1351,34.32975947345024,2.3974651503042925,1.1366116901476713,2201.7850871362543
1352,35.10231639663823,2.396691397581442,1.0900036397694173,2201.750690310666
1353,39.60833122940476,1.7283666037707817,0.7930886937392726,2166.2674824300766
1354,34.21206546356388,0.9379832748446346,0.7884974872929432,2236.133167682792
1355,12.0317528659896,0.6955247772192332,0.9856006614506423,2199.260311706019
1356,25.34710891736858,1.2702935070141161,0.7771793214665955,2247.684651771547
1357,27.492154433486718,0.49150372965986794,0.8138687222110454,2233.0647078147235
1358,32.933689725905396,0.5173174623812251,0.8544812872346734,2207.840915886876
1359,31.355409194487716,1.5270844817784877,0.5839373504678493,2218.581209222253
1360,24.728484854670537,1.15291215250789,0.5444989518102268,2156.9100488418358
1361,33.34324588831104,0.96134509357902,0.7910082219043912,2221.8200813501808
1362,36.47479575063399,1.1541477282663313,0.8540494753869092,2224.340812253293
1363,22.05262485664754,1.2289738689542822,0.9048,2213.710211986768
1364,32.07752745130505,1.4091136766717214,0.5631489470925195,2172.4505466037117
1365,24.8832590077666,1.3074849591128088,0.8676361997239951,2196.104084102939
1366,35.13338277016396,1.3572532814974019,0.9285603926585296,2248.380129445244
1367,24.540503812398256,1.3829798088361485,0.4976097329684053,2163.180941275111
1368,31.926591664465807,1.0731195319706772,0.6732339505193367,2240.587150799261
1369,25.93886578999282,1.337231313994771,0.5033554484099312,2161.959248520651
1370,33.511439929480304,1.0188263795250883,0.7399392663596529,2222.5429133513176
1371,25.894465629795178,0.6468289276671233,0.6834978398438181,2209.214807367159
1372,21.69821932919512,0.6253411208251488,0.9785964633648272,2169.6926547835556
1373,26.49345521916185,1.1833200623370808,0.9265989185024899,2194.3838579364055
1374,33.646166897077705,0.9208152974757731,0.7133242573926124,2222.4682546635413
1375,27.617558988546154,0.40902123073456803,0.9441209995982662,2192.9345805722073
1376,38.82665875640418,1.1779642055314448,1.1312579836883476,2187.028355414507
1377,24.92350507209534,1.138216801867644,0.7044597972758825,2206.0235848583225
1378,13.652528246621404,0.7322335750590856,0.66883590657651,2167.432149718393
1379,22.72319227036473,0.8513374656980097,0.7799318793948141,2240.3628564968844
1380,22.849037012460776,0.5732298872313477,0.883861386408865,2209.2202839459446
1381,24.570548252892003,2.057207034338182,0.8025112551321255,2173.6025576315046
1382,26.04948575632549,1.335235536681778,0.6158753894212111,2189.0379261986545
1383,20.255051221871035,1.774536383746241,1.0423752142714722,2201.312011496203
1384,24.33820590287549,1.3392609830973472,0.7292360877395155,2166.648168739058
1385,29.55446446880888,0.39584207916136194,0.9946611106551511,2206.7518659903103
1386,33.336601762508735,0.694154958791548,0.5290881957878484,2192.1291244997124
1387,20.83320671076689,1.5260091353958503,1.1073778080483943,2174.8740527304603
1388,27.851286896410013,0.4486275062706842,0.9106559492116556,2213.9044565461954
1389,31.94659833762866,1.4273827414635556,0.5846867470886421,2218.601642553941
1390,22.35002140067357,1.4146842902946197,0.6484286148953073,2168.195777869188
1391,37.607639665350334,1.7763013362266484,0.9844320405533104,2187.5902430102533
1392,35.12587956770973,1.4975504305377227,1.063161360082481,2178.4395306071697
1393,27.24623346449335,0.9743363224634187,0.586153114217476,2162.1333
1394,16.969070182654708,1.01896806510754,0.595659070360341,2165.513530252596
1395,44.244193872504816,1.9814913605553477,0.848695890755388,2207.539304597934
1396,29.47607156295659,1.3271198036361842,0.6777527125532308,2205.5815136330225
1397,32.7751563941647,1.299337214667836,0.9150640024563625,2184.7330068550323
1398,25.219327425731002,1.1582017706836334,0.8367203248087779,2175.3790487981096
1399,18.097260613075875,1.6592333644237867,1.2098606532431935,2195.6911740087317
1400,18.8980910112681,1.6987551010821336,1.165120745311123,2195.3887133212074
1401,27.87390225643176,0.43059789527687353,0.9053923182485069,2193.9351756164347
1402,28.755403131970915,0.7092156279470587,0.9263947777600272,2170.982447575454
1403,31.56271700638337,0.5837278872733181,0.6084378156720818,2192.816476338854
1404,26.808843817101252,1.973620899603841,0.9354058549297678,2196.6305421280176
1405,39.765857897546844,1.377303496511491,0.931290295780434,2163.69841099025
1406,39.1524708638761,1.2909311870894318,0.5366253774540436,2191.3553914516865
1407,20.411358250646167,1.7685893627356875,1.030462722700548,2201.57081477735
1408,21.729615334490568,1.7446806385780382,0.5749723947299211,2173.0627044552734
1409,30.922632955624724,0.5592392215822136,0.6565199246056772,2193.21594769794
1410,33.099421023410635,1.1011361901433279,0.7331937478821154,2222.610435317894
1411,17.88342217001856,1.6875681894099996,0.787920708785267,2236.968460691924
1412,30.496595290698632,0.5351622712566937,0.7662656674938051,2233.2345665648754
1413,27.075168061974832,0.6012562174114421,0.794126938272779,2160.3273196536315
1414,22.464634214082622,1.250831749414392,0.8306803305676809,2170.0657487879116
1415,36.70533190354427,1.2098350269492357,0.8753879420567234,2224.7117658811576
1416,22.530595541295376,1.7026603292901374,0.6495855185607202,2196.1879259103503
1417,34.11763560923504,2.0499126328535335,1.0726676124934225,2203.3812956727265
1418,36.97311182152958,1.6587463412258328,0.6568922823799898,2168.478764008509
1419,44.63109412560023,0.563100732326371,0.7908843731199036,2173.4791474800886
1420,44.783769805205026,1.150846206014993,0.8552942346346989,2191.359295092833
1421,44.783769805205026,1.2654434192901067,0.826588453519918,2189.580455369198
1422,20.035539309587328,1.5732307100605778,0.5719560665903848,2173.115046313366
1423,31.270791240734997,1.5237642064113663,0.6024687395858217,2219.050995474628
1424,17.67881873005702,0.9950059329023264,0.858979398425803,2280.5005613716557
1425,37.195751058102324,1.667252928414802,0.6686317969694551,2168.252484546596
1426,15.69321493685473,1.7740288909702626,0.8093761412197981,2237.9388414503915
1427,33.73639500067509,1.8306711094115735,0.6186271032932382,2243.859800017042
1428,44.68686566409598,1.5403946489257352,0.7658237270379304,2184.7496423060193
1429,35.80886895629419,2.3207914945143764,1.1121779488485146,2202.8921574870396
1430,23.09269495131328,1.6179862036806534,0.7453171671734916,2176.6070154725135
1431,33.95128455209473,0.5660283962712338,0.7902932721532517,2208.2992577051245
1432,23.90639531756899,1.5431512240079106,0.5196887244002832,2199.6527497555535
1433,39.71650957811774,0.81207409893259,1.1091167223896672,2187.4433657371437
1434,24.10417512124927,2.061106418162214,0.7983311423350943,2172.9570616655947
1435,22.55199442191701,0.7737069763150946,0.9206908713247399,2169.275651657347
1436,44.34311148517109,1.8276802015976203,0.7762728572152415,2243.820054871221
1437,32.82542079494175,1.685867095035608,0.8903191836541704,2175.912551742397
1438,24.939733372430158,1.493034731658942,1.2169943062159811,2187.487688265186
1439,21.964628165501672,1.298521781715118,0.9048,2213.9953242997954
1440,21.546388277378945,1.6613325202171347,1.0448543531469185,2174.581783319475
1441,40.579840596334925,1.8486859425985445,1.166470069959468,2229.071467712778
1442,26.302189704653397,2.270272488766839,0.7809160435959641,2208.88013553121
1443,23.940442018225024,1.5089643100356884,0.5506248946960368,2199.3321732342197
1444,17.29349357195118,1.063567359829396,1.0573895777187505,2197.564956031933
1445,28.14279979403125,1.5486792850769429,0.9288295459113796,2207.733794869539
1446,22.53586910486343,0.8470432715709822,0.9048,2212.144483962544
1447,19.45464655819435,1.7663447886572783,1.0011789130322408,2196.7730653235576
1448,19.04029518448018,1.8186105699543569,0.9725978988232247,2195.6086617634555
1449,27.081026260179097,0.5107696511118195,0.7279986442538181,2208.1458306899026
1450,23.27957631398511,1.7281143321263257,0.730104658881207,2176.9626739701944
1451,19.275490541350795,1.4969500414111845,0.7538375994667822,2173.7030027622477
1452,23.208374353193058,1.1929615333762797,0.9226237746745909,2196.2528897692396
1453,30.391012978464655,1.3702910667372987,0.9283973506950461,2252.1591579631604
1454,26.194821729315247,1.122739224806897,0.8153589831566019,2225.6858014417976
1455,42.82109034277436,1.3443181986002268,0.9122800544880847,2198.344357521805
1456,19.886251819285818,1.3063395227502244,1.10887460758424,2196.5457099017167
1457,22.20325101496241,1.344695436500589,0.9637947777012517,2175.061645815354
1458,20.703184257777004,1.232991265330841,0.6573210893534663,2169.6379766633645
1459,28.099355237097118,0.4593096141493068,0.8658597273299246,2194.9663230459396
1460,43.22209662600769,0.8088165061210361,0.9925212730347301,2193.8823844977437
1461,23.21010371291366,1.291543253344435,0.7971499374855675,2168.7807725824778
1462,13.690521138497306,0.7299305921044097,0.6673528867837187,2167.348633686529
1463,39.90305408544066,1.2323282747250348,0.7064687005649085,2208.479077208913
1464,22.63344153263602,0.6943627518398243,0.7548455239424476,2141.197191146374
1465,25.63669329991352,1.3962100664312935,0.738961576934365,2165.2188042864777
1466,24.26573693142791,1.0987420613259085,0.8367522996023488,2175.111663751594
1467,30.998168150308796,0.5490243614597853,0.6725278124700018,2191.876548700124
1468,29.812395150718462,1.4770600999365766,0.7664077988790264,2224.0178150369384
1469,31.92029635100574,1.2610787814205837,0.7655641251976932,2223.188966178218
1470,41.42063622451406,1.0108385384992051,1.1531569659866256,2182.1918502980916
1471,25.1197553792789,1.3832497847576766,0.684562750767312,2191.976342974391
1472,26.684862988245698,2.209476039242187,0.8372877767869675,2210.1579133781947
1473,30.448011451239985,0.9526151691907254,0.7258723427220315,2170.695164485423
1474,24.286287780345102,1.1795832010511653,0.8519192424493216,2196.211373071708
1475,24.025641568223325,1.427820848593822,0.6248491462475116,2198.5633600851133
1476,23.449636197945374,1.2242933669074274,0.9916641831055778,2174.81009034686
1477,22.51029264380285,1.878384203218746,0.6388808650895811,2173.177976131898
1478,44.51064985011629,2.0375669242571313,0.8237738607032945,2206.7868004698594
1479,44.783769805205026,0.9172389167640876,0.9138111873633393,2194.9854733739094
1480,24.865132150607273,1.329007831043969,0.6233128401006244,2164.7162097916917
1481,38.316500675829886,1.7100744655659523,0.7277276539755563,2167.113410301
1482,28.096905897541795,1.0986589405581992,0.769253512706346,2173.9560444118315
1483,22.58782083668806,1.4450497421221333,0.7197756599311951,2198.6128471511543
1484,27.346843885049587,0.7774302747009865,0.6179730891580186,2207.616468123582
1485,15.193013686157975,1.7812733760821378,0.8039789984987726,2236.6812459223884
1486,30.206857057274657,1.115857502365822,0.7830815271182726,2226.9489945739615
1487,29.362765411804006,0.5144208626254703,0.7813185296777941,2232.1940533550833
1488,28.294234059242303,0.571223724902838,0.8316583120716218,2167.2776945904334
1489,39.185661060647114,1.3955721004070456,0.7946815261173469,2240.413672296032
1490,21.17497718347739,1.590314193621041,0.6057550573448127,2167.408021114225
1491,37.69882021194735,1.3141357214059224,0.8309033970193203,2238.5650057269986
1492,29.33126367131115,0.7140927503192058,0.8175653780453549,2206.4588307092417
1493,38.431571250869695,1.6798499890447385,1.0412405320254794,2227.669664978127
1494,20.712886267161334,1.5775282631483178,0.5279,2171.344240818022
1495,29.28651011282256,0.7373625262581928,0.8022077797170473,2206.45522630879
1496,17.35069814217723,1.0926873534719213,0.5919378561591616,2165.7412656545093
1497,21.041269655396615,1.5349144462123723,0.8004974377485536,2196.3931560778087
1498,24.195736913044325,1.4056538388465831,0.5029397977098257,2163.531921133366
1499,17.531589802190076,1.8628204944561069,1.2093806854155287,2195.5273718895833
1500,27.955852906987978,0.5319121753408832,0.7880197201300579,2231.283214100293
1501,25.89735694276441,1.3171103013742669,0.6471999793694172,2190.9070615155156
1502,20.751655540044297,1.6321581945608896,0.5561849808385132,2167.038067443755
1503,22.05301777428717,1.3643791329761472,0.9796030411666055,2175.0403528288994
1504,25.66008015046722,1.083820656477101,0.9601751355734736,2223.7483849659325
1505,43.9823264700964,0.6737477806109535,1.027379886993515,2221.9444
1506,23.988899195385837,1.149480174611606,0.7394214191891578,2205.9279167625095
1507,30.855508776813114,1.8346297628788144,0.9828259691768416,2176.5234681103098
1508,25.873610468034162,1.253475797283237,0.5006396435257698,2162.1333
1509,28.984619795749328,0.8943314975241234,0.6986113197841903,2206.4309124076826
1510,26.96365058539891,0.9339543817491085,0.7086517527488981,2164.0840976412255
1511,23.06738280214898,1.9737948666370921,0.6844858537931535,2173.260233827642
1512,41.765857851238316,1.7164161265528286,0.8984801722718326,2165.49359738545
1513,20.915445383714886,1.5417448145481931,1.100770547180457,2174.8316178659643
1514,19.182934586851133,1.5592761782901017,1.0457168521473634,2174.5319032002258
1515,29.01911076359726,1.4645717149042474,0.6647451422255275,2222.8770219483176
1516,28.10871498052582,0.485640715904313,0.8674964562506794,2194.992201555238
1517,44.65314132225311,1.5306482952379667,0.7710870494793474,2184.7050411792547
1518,31.563964954994184,1.3237091069107745,0.7655766586591224,2223.290953202807
1519,27.98071224003711,1.652212961532279,0.600090407574928,2244.1071939753383
1520,27.882705429629137,0.6077789165104571,0.9013856439306298,2170.0174975572945
1521,44.783769805205026,1.1533326018976027,0.75776324961074,2180.04268089434
1522,36.38767256576077,0.954279422386937,0.7503894063486034,2240.119071041911
1523,22.762570345049166,1.2190539221386223,0.699693940175238,2245.3918774236954
1524,22.95335612843609,1.4548683266093616,0.7247842415274262,2196.1625151666562
1525,22.414600833349475,1.2567293741328525,0.826414338330527,2170.0586958729405
1526,34.45144660975937,0.9142675518482312,0.6948856178832272,2221.7584081662044
1527,26.1250424907117,1.0584621822124742,0.7223192756913291,2165.001858843035
1528,12.628567622661345,0.8775660812683104,0.7170233506438111,2170.859360903121
1529,15.747454737794312,1.6409948279389868,0.8097205613556178,2235.724325116847
1530,26.207127962970684,1.3853333073943326,0.7173854433452658,2256.3392640669
1531,38.20299625620459,1.921481302459422,1.11157170842116,2185.7619691927543
1532,33.19052964685235,1.1682802308247817,0.6385198325418364,2219.969952920078
1533,23.005275728543538,0.43553175530324595,1.0730637421968234,2155.9287528765663
1534,24.561928961472454,1.0702946556037902,0.8439869809366872,2175.050236516699
1535,30.265076379085873,0.9195315503612986,0.7398197119996706,2170.6288792441696
1536,31.866219614536224,1.445321287264933,0.5814574609594746,2218.5688871288885
1537,44.43455694634492,0.8356282995967954,0.9132732237042531,2196.370231048421
1538,28.582439318532707,1.5096013017154228,0.7089819278704511,2161.3357754437525
1539,22.5503419070755,0.9963105585122565,0.7418216567346786,2242.22927925739
1540,43.36253509544419,1.8102353436186562,0.8054289390149967,2245.459012628343
1541,37.24541728446841,1.8540895605283687,1.1730961454566828,2186.116467139697
1542,24.413137515474304,0.6782885078737986,0.8327521292109092,2236.566827818455
1543,21.951695961523402,0.5714800946752269,0.9805001192687912,2170.0666
1544,25.58789787641734,0.6594157897816605,0.6855202789355458,2208.0010349242148
1545,22.385158621914865,1.1718613659512165,0.8483671716499658,2170.0666
1546,26.43134398487358,2.6290676839768508,0.7980142759898944,2208.801315520543
1547,25.961134536722675,0.9402536080757234,0.8774926994960648,2174.773432744233
1548,35.62705054627899,1.3357730619716397,0.9018835421200193,2246.4856471036483
1549,22.813508986125235,1.7876613056929185,0.6707109667081261,2196.315020763138
1550,42.5210021903061,0.8008277013955651,1.1057814287314336,2180.561554434464
1551,43.01379135099218,1.291611982389137,0.9151293087171204,2198.181820368072
1552,38.81466905085088,1.5787208075542551,1.169596696381842,2184.361992857904
1553,22.93070342142029,1.7710433201843243,0.7201283135833051,2177.0640416782157
1554,44.783769805205026,1.16817744712092,0.757510633173688,2180.215608460051
1555,34.645012010599885,1.5697944370998698,0.5341342181822143,2170.8449290232993
1556,27.09462563393192,1.2134696363461979,0.7084645016931612,2239.9481801102056
1557,27.075465012109063,2.024497065316166,0.94856666469795,2196.8407809849105
1558,20.374069403206185,1.2802089662516734,1.056644526607268,2196.8597850749793
1559,19.85524078911634,0.7795983239590111,1.0488954717667192,2284.8622873080267
1560,37.78395960963031,1.5543427438402673,0.7429324600873044,2205.4624649579164
1561,43.95684655532413,0.7125893395421256,0.7667371488591044,2172.06124699201
1562,40.32865218256468,1.9195317053013514,1.1731245281638485,2229.4973161856374
1563,26.357604869500165,1.407437311191163,0.718559276358627,2208.7014579013144
1564,24.48139756182689,1.8801327664464489,0.7817023972134052,2196.4683802353634
1565,28.317405440921974,0.7240546956584445,0.8663689965560941,2167.9542806013496
1566,25.221490077183578,0.46368548333456144,0.8533801774696609,2234.1215625381683
1567,25.37469543979421,1.1698659016444402,0.7345483319074217,2165.8230283685693
1568,27.713284740957498,0.8793558009637525,0.6152500882186894,2162.1333
1569,36.96584565124591,1.5164102376947215,0.7849534771292985,2167.1130862464415
1570,26.44459534714368,0.5497234645995722,0.6547212811160625,2208.491743241128
1571,23.666810440791245,1.56257234539237,0.5275464842460659,2199.2868672143813
1572,42.003674851745686,0.7231532897151078,0.9585489185507846,2221.9444
1573,28.548242476428868,0.9118837892185863,0.8283185292079347,2166.2031266915546
1574,26.405792944317866,0.6571306720728844,0.6643349034215098,2208.546082905653
1575,17.352900199563578,1.878375124808223,1.2133515666033374,2195.2240422375667
1576,22.83095267613829,0.4554977302645109,1.0705038666131126,2155.8601888166118
1577,37.01412111582764,1.0385713931091425,0.510842781752252,2191.8430057246555
1578,29.454303586145212,1.3395795648077125,0.8559516465285592,2222.6238464399
1579,43.29712095796386,0.8087532598582696,0.9900605521601166,2194.0172122923723
1580,23.963861431002968,1.4866598234770612,0.5710274482923005,2199.1208440371947
1581,33.608731997374846,2.3352126491907734,1.1662143512538066,2202.1045271591506
1582,22.6235338528066,1.1791325845733889,1.0289335234906423,2283.8616353842176
1583,36.32293915897933,0.7012982936649056,0.6251388365762065,2209.3816534245116
1584,23.29994279819457,0.7749880186421256,0.962450909825016,2160.012057202744
1585,23.908535062414057,1.3516417040943638,0.7619410583707648,2166.925278192131
1586,21.192426763995048,0.7980172810309412,0.8670800406497524,2235.830806221792
1587,35.59760267910122,1.57257900543795,0.9835951984551103,2187.8420469573607
1588,28.452878891890226,1.2743922857843328,0.7143102260440165,2225.947182096595
1589,20.940432947093562,1.1064504697390547,0.7189796324489804,2169.719575957437
1590,20.882668536939132,1.5341827138473536,1.0974785598005132,2174.9344167582663
1591,39.25207165890268,2.3757957613087384,0.8540765515764803,2201.827048368169
1592,27.725816849951222,1.476627148726454,0.7177000049979472,2162.4649596068825
1593,26.297909497757153,2.3369169368631626,0.785732412290249,2208.8939363964746
1594,28.5624438864561,1.1210418574909933,0.5709861143759891,2206.4424554036214
1595,24.842030074678217,0.47036155162038057,0.7744136306252453,2209.3577585607945
1596,23.970180617905445,1.4806414736292592,0.5765326055174217,2199.063821740922
1597,22.373759672563605,0.7129519151870917,0.9385881982676587,2169.509597532843
1598,42.24531392562998,0.8347848285489038,1.1468741302399355,2181.5206405631043
1599,23.299332429488405,1.2010858479763789,0.848459824514956,2175.21699656601
1600,35.16046132496091,1.3560750532847843,0.9270971200001399,2248.2762137222
1601,23.917650722617136,1.5434723632688323,0.5214988275979578,2199.6348806853207
1602,38.4743852895306,0.7476121960143628,0.8368726542673702,2221.9444
1603,27.376055777042197,1.9605632276075853,0.6973732026775861,2207.755638137293
1604,26.236477774309694,1.8028440728400317,0.9214476159286229,2196.544976442705
1605,42.54896802623489,1.6593376967724824,0.7692084863142665,2207.701315780967
