,feature_66,feature_118,feature_349,feature_478,feature_133,feature_34,feature_299,feature_342,feature_65,feature_148,feature_22,feature_60,feature_164,feature_435,feature_206,feature_154,feature_511,feature_442
1619,31.271923228877366,55.8905776316259,0.01289298751407819,12.138079996926994,2.2220111795468065,8.998954819692138,0.05727899386787381,4.201776848485522,32.49098257227267,-0.0049558691061459175,-6287.878757302861,-1.7761754613152498,0.09923310011058586,7.3276504122727175,20.083329791474476,0.0010136106591205028,35.26563241470413,0.9966433602565175
1620,30.407320715897253,59.450466006191974,0.03977765784394776,9.224507566755902,2.3681466777515414,8.804644924294859,0.03419601618325924,4.735248924546232,28.890924959467053,0.034843330002789774,-4746.200456199957,-1.7454162051207707,0.09994503608993932,6.664496754164241,12.302377302458115,0.01753951146525381,107.61527723922403,1.4042240029995137
1621,40.24469203506261,58.815217401353756,0.01804157073463702,7.886701747017294,2.3682276666009403,8.097674076914554,0.022625294451891112,1.716098212858961,37.93598721141764,0.019891146324004093,-6070.113980838387,-6.873496919591237,0.05468809973754738,5.1607469117550995,8.752335635349528,0.004697672509892961,136.55726368313586,1.0915555121995368
1622,29.948089788284626,54.79964839699724,0.01967663831025069,7.410088353226365,2.368091357986756,9.05446569357346,0.06642605877176667,4.477134071701483,36.922686147216794,0.002208233904541647,-5046.243757179499,7.097292694638314,0.04605538023167145,12.844867246377696,11.436257780876925,0.0025338598207135417,35.32128819749516,1.3788777241299546
1623,23.057442864615894,57.0079634379389,0.05574039400999389,3.454698599119838,2.4190285716466127,9.011869381297405,0.10747632886585755,2.921750880747024,23.984437062920378,-0.0023973677291419526,-5915.764204762373,10.23410739125525,0.1299238513217456,10.932517939828674,10.561251110737787,0.012910320514312401,69.67661090204098,0.8007453208605727
1624,28.59154501101474,60.68375075005653,0.03496961588931724,9.247258827308826,2.4413636622116237,9.23674843137953,0.12159043561340326,2.5522321550367204,29.892467474821007,0.012292092647807024,-3653.96591350756,17.27530078541376,0.3462335696281628,29.22293369883595,14.860180546763347,0.011839334666123476,88.79924767206205,0.60905632295558
1625,39.31581215670954,58.18303998051241,0.04603380818020416,6.028704584539451,2.292391353917969,9.361829499042583,0.04330014642786202,2.541250393711958,32.38683217624171,0.007671871317110313,-5600.744087718985,18.162189986228213,0.2131276192653564,16.770655241165333,6.517704006622111,0.011913831501465032,62.237716733488604,0.7462470866828014
1626,48.2168248449932,58.959051145641794,0.06004574251442542,4.843960655865843,2.1814577694370834,8.895878729320447,0.03960146122027269,0.839982093664327,31.544487902464777,0.0357972469350061,-6147.185758877944,7.773694833997844,0.12633232666067518,10.205293127290062,8.149982743734336,0.013461635065723634,120.12628879641271,0.33892951445711683
1627,31.366698197778085,56.486900212098355,0.03338949548968184,4.709569939278554,2.306840812760954,9.290572002538685,0.15091973784673776,1.54708194317759,22.908769811389835,0.02556824566311884,-4424.184437804252,14.230850396397456,0.2731587159807198,25.10461926412178,3.853908380913201,0.019040669278532686,40.83094695277062,0.6853110828214265
1628,30.502917971543052,55.814174301390565,0.04346764123158148,2.6998734106219158,2.3214104592088,8.76237826789931,0.14637574414509466,2.3340736374930264,16.63252900656473,0.01753332229766239,-3751.5364328926325,24.111684852812772,0.2894349879495895,20.09285802815534,6.51817794955383,0.007380705471170398,7.3166905849384705,0.9214021950579391
1629,16.516425650796037,56.877864627771174,0.030774383434193357,3.7146268836812983,2.244177604379553,8.702245740343047,0.13806172093396635,2.139399458517488,10.952228291622275,0.021754616741157442,-5121.522657200144,3.487260991590985,0.2419167540819903,15.490482247497864,12.33499722811231,0.013903827631470987,-2.7705526457358154,1.1516153289727193
1630,48.44241985749866,58.249600938840956,0.048272069598251456,8.110678956865145,2.4232532539051226,9.268922343994465,0.061991021092980034,5.774694671369769,31.438651039216495,0.014621091022658636,-5254.478660359041,7.054187695803215,0.10806137650424982,9.349096924626298,9.210734313048228,0.016589936423453633,112.0848197203718,0.7907053856705486
1631,28.754739969555352,58.924721984229194,0.045470672724419986,2.008981684285779,2.3781900451415567,8.022034850280162,0.03625282239795824,0.5114139116901628,17.144615641920176,0.00025453526792280565,-5289.8364878005905,29.31212608628278,0.08418709310420193,1.220819551852819,0.7883637730980695,0.004947945146185257,53.255623914160054,1.1222089559311912
1632,30.963648660481425,60.32339141159028,0.039299161571343194,11.84362308615044,2.417991291564085,8.684477402440182,0.0706603752253431,2.3398653066443766,14.7410921517125,0.02670482328623882,-6570.558920910391,21.20491209438489,0.057331056093710975,14.020752946739536,10.488862120371104,0.025990212857203803,28.13590090779381,0.7570265892698953
1633,22.127950771859968,56.720806408717706,0.0360916513080242,7.754867302848375,2.3814091385247194,8.501877006091807,0.08918447927511236,2.2695195882116384,11.192724028174274,0.012593790381836998,-6523.925411988619,29.49744361344827,0.09125916136507857,11.500602060674488,7.134791669099537,0.008213299065876525,53.21451536498775,1.1741483071283296
1634,44.051755964267144,58.36676544072152,0.026120698362561083,11.600019149837253,2.3230071841459097,8.86458362434778,0.09163598844612951,5.062648703917557,23.436214254394898,0.010617507751073002,-5381.759237779503,5.247946764352015,0.11104556785425311,16.379348735310018,16.641576073432475,0.008534615114194944,103.8767782836099,0.7993038277514628
1635,23.79701683005749,58.29978712541053,-0.006180030921308827,5.325069391733939,2.4121612939335635,8.904043396608591,0.01631146836620714,2.9063233038263077,21.76983577808692,0.005382272888367344,-7374.683163896758,32.54511528841853,0.12396066049314294,-4.59088195547738,2.998532315547548,-0.001078659490180719,145.5203756590959,0.6111296420206447
1636,27.838813836326338,61.01342950617304,0.02143940455152238,6.869728846236036,2.3753678543179784,8.204388445774955,0.061169857588502845,2.0446662231055157,13.004288351425256,0.021292124420186277,-5355.415790025515,-0.2414892004656104,0.09258299891997088,2.3878513016856555,8.303214266847663,0.013516835489737082,62.35637869367474,0.9437257009933115
1637,44.815772906767926,60.03371000399755,0.024136881068228366,5.439222475801788,2.323765123732528,8.41657345241757,0.11605072223544952,2.0798506738693603,31.77798373007675,0.024012707533867993,-4470.9345843076335,5.763314376628001,0.2385212569792186,24.96599073058258,6.260602262881934,0.020905291123104616,86.44741796447508,1.0309940024519146
1638,33.11120635702781,58.39578592161367,0.02013995873577487,3.5849120235942764,2.4134239312057852,8.21163836605096,0.08638056840892894,2.1147528153699127,17.84460868689102,0.028206187332938795,-5144.874984174051,4.970195886601987,0.20197853562543328,9.074134681333113,8.870275841661448,0.011621599927277503,45.81747692128868,0.7310287581188992
1639,42.21033454417683,58.909244397465606,0.009093540565810795,4.518983715972594,2.2613451975124317,9.780442071685851,0.06210273259100627,1.7728778273247119,37.10214496477343,0.0188655609792302,-6178.303193688523,-9.722851148879691,0.00023362967317737404,5.872006988891084,1.93799552855819,0.01963931072136854,78.03097583203076,0.9051539257157344
1640,32.164653782846976,57.63895026855686,0.02567223912021336,5.978412205867533,2.308508331102325,8.82767766132429,0.11471907870446872,2.5602904510851396,27.143389378703453,0.019381752212234375,-3679.427244255634,17.02076359918968,0.33033388472527836,27.243528854997656,4.221700966710451,0.020652441237019543,64.28627755383883,0.6459828103072163
1641,48.659115180422845,57.53080520319093,0.05417092073014018,8.55488048562189,2.372003220565125,9.712340077582317,0.07254950753327756,1.7985759115855668,32.344478751374425,0.01527422517371551,-5205.004535899678,5.399263402918773,0.12362647473890706,14.302283685364676,16.761667175360486,0.017012645006130263,125.73151983563908,0.6528668498266669
1642,17.12692173229785,59.722004688020874,0.024485219392158204,7.082050239352414,2.415540463614065,8.582391792014395,0.0919583212681479,3.0407289464392457,3.766319641828124,0.009264191945397878,-6058.321827322166,11.809280690921588,0.2243549261408065,20.495717896864466,7.377837846889106,0.005402990337492941,-10.394434690564943,0.9340179661115747
1643,32.93246867669583,58.559048610911326,0.03241867890240786,8.662061957294704,2.4462859384049707,9.378602484824778,0.09814210196356576,3.7681337708395373,33.347617749598115,0.026975581309428728,-3744.1331548742187,16.741112406928934,0.3220413827104208,28.141355872838773,15.032716282880012,0.015717443813678737,43.529908268491,0.6391629026102588
1644,26.37381348415695,59.30680579404273,0.004802971881374088,5.4487473279558785,2.166204313932073,9.417928741092341,0.09662794681823897,1.8305772135662581,12.747613842058314,0.03771114964925283,-6235.072240705665,9.04392860883786,0.1423187870612601,18.722397658944203,8.2929357156472,0.02285110962969177,91.0221034551496,0.7818562811068986
1645,20.703919199305926,56.46451152518583,0.01498584799083556,6.266670435730395,2.2152456025160525,8.352105046491532,0.11449928419441303,3.3470305809996312,6.322107572253129,0.021616191996361955,-5430.045012615424,6.49024260842281,0.2895151036956759,16.95331545378455,8.420215994126021,0.011849351064291129,41.02649506988563,0.5009440635330308
1646,19.766691213859765,57.72328718208514,0.03888434891873521,3.6624614606539647,2.305414872151797,9.636065445340575,0.05542344284345066,1.3856020579285744,26.985642165204617,0.019447074002623736,-5472.176333419222,-1.2037403248522027,0.0890629785133307,9.599859346290737,4.195394123515031,0.010727483793976292,45.70525836596153,0.5586646244024522
1647,37.55432850280232,58.26306463524326,0.010786547046443135,11.437687187739085,2.373435207344815,9.367701902512474,0.08026003972999911,3.7595254162311083,30.133109961372753,0.01674711437250994,-5184.343906186936,8.223833971232583,0.1379223753793516,12.507239514593994,14.989438420620761,0.011910253226212565,90.81420509099776,0.7757229554644786
1648,40.30539157370616,56.44534891094282,0.03909940626476847,9.17824290667699,2.4217347584825113,9.564417259243248,0.03979807154525991,3.859834340949121,42.89402906053334,0.021232871214703436,-5474.435312665571,14.963420299065948,0.06717203246149632,13.582518618258176,13.720519247181127,0.013975100298237933,113.63483744812618,0.6070465469373383
1649,38.57236192255113,60.68291295921338,0.02445715125391889,4.542221413014854,2.33272792984643,9.559453722556981,0.09333076544814839,2.1538273236949306,17.269087570198565,0.01479796293785068,-6391.427210994188,3.203960754850585,0.19616808157370455,16.91567294880616,8.829779825460408,0.007147859334367493,77.75526355527208,0.8744411523907811
1650,20.072046625124685,57.67510814912783,0.025177756666922495,7.332194309386626,2.346311106861892,8.695199974672962,0.05882432278630028,1.5091110713670717,20.394131206836416,0.021366271437638806,-5796.690602097347,-7.404183000693786,0.24168866159033384,16.299986726398252,2.2544904034576536,0.012222685014151035,30.141179751824506,0.8658915500273973
1651,41.327734644912255,57.78931221238621,0.027785233697741628,10.011662905477952,2.269284184394375,8.5601959169298,0.03652740630045495,2.9852339525137417,29.285005587659,0.02294511292192018,-6032.607085841951,8.741655545404297,-0.042578039055104405,-6.402429726650686,14.77756272140145,0.01756286002665627,95.20391982923256,1.049688131253892
1652,15.526677561937598,59.4278717643139,0.009726413846594357,6.905861765505703,2.354531427403901,9.943932973712673,0.01769160805422664,3.1161706801774542,11.882617043761536,0.0278317547847877,-5419.626229244837,23.193974441164155,0.21732037261493614,16.72223520039644,4.596973438267186,0.024283485976345536,55.449357431267686,0.4018444450072363
1653,22.778883638565393,60.003942944976714,0.021686432431347016,5.905251621635843,2.3207859443778656,8.843722194992846,0.06434658150385646,1.3337850876128825,7.290351988690039,0.010881945844060976,-5400.6036709359105,0.23681542393968957,0.08039608103473697,13.076909882627412,7.134084725825606,0.009888348029624775,54.45879713262195,0.9012069450472204
1654,30.69471188597419,56.06907336412363,0.04129324102792736,0.166142216920798,2.3450694197608106,8.982705636095634,0.12672213035778002,2.0263298334262565,29.197639538213476,0.019333571973479,-4838.900408411583,19.455036604935394,0.29252847657526954,31.891376983344806,1.8441361722610137,0.013731627209764626,-7.519665606365319,0.8641480362406171
1655,45.59087270436521,57.25513528633352,0.02266543337849872,2.7899221289879326,2.2753904562866416,8.77128030591631,0.040838684347479386,1.278076627448442,40.03319631781184,0.033166766033754035,-6315.650143733966,-3.162735083053663,0.032939544987549536,5.522286401960967,3.9268874775820395,0.012127267000334924,80.27254627046118,0.7246166761904288
1656,31.150788377551176,57.998552588062616,0.03254988738893337,11.74131630724423,2.261063958053307,9.04994925564558,0.11020316892388543,3.730196932311232,16.37793032795871,0.011079937662795646,-5040.223261429015,-11.099391157295257,0.2475246228659263,25.25355379434322,18.221317133108275,0.014977949599069488,32.094543339114374,0.6881994068573735
1657,24.785046482664846,59.09390924113429,0.010153622992750307,5.440618668834654,2.415346017018082,8.304812844843283,0.06874498725390671,0.8455648785768812,24.07701134390172,0.0040455794065772915,-6124.609296699428,-2.4224919569792145,0.09783664325533671,8.127864603594332,8.72069168775701,0.006464141271699254,16.2028419362772,0.5359029879378221
1658,33.41352986141429,61.153855201364074,0.027907953882557915,5.543246327798072,2.2880122850967717,9.561486907019553,0.0657547386501914,3.9333269963311968,21.229594378151724,0.03721868433855983,-6020.789833768225,20.69597656516481,0.038809068164547295,8.27779139823576,8.584666004367554,0.01421468483949951,86.15418989149181,0.5675378381550662
1659,6.784861964467687,56.87662258470258,0.020193284341975263,1.9344368366999314,2.3241174505837483,8.345377802067352,0.13111459547601775,3.1130516527856322,14.956514897115765,0.02053407182094194,-5272.227036588721,2.548986629414124,0.28782808853923025,21.108581323024694,6.145470658999548,0.01618045017995203,14.171006511502013,0.9742193478222849
1660,26.346460400800993,56.58965999389307,0.03428843418528013,5.44529821373794,2.303669667860129,9.209787051868563,0.10877164149198668,2.368592054082346,25.45314854783041,0.027150173546629575,-4194.098346713049,11.834694650630949,0.2788134646563405,26.161420645228198,10.916375665234414,0.012634970101437295,53.60903515255761,0.594257428521966
1661,23.787490461922296,57.8537777244006,0.022287407081226007,12.613503601026407,2.362614692100024,10.408202558889865,0.12350042013995055,5.3795053299055,11.101807123479437,0.012129235314263692,-6289.062991495479,6.8246084271963205,0.23248195368904218,11.225479316243625,17.64687447793184,0.00971672801487138,98.34058575431642,0.40166205144439504
1662,16.32755222080155,58.84450903601023,0.031711098828587386,3.9029739385361095,2.471337603712376,9.060797353450486,0.09055057450603216,2.1173228772621666,3.5112427263513974,0.007048105554311151,-5483.913619013724,27.450608601166365,0.11954081760812904,6.526251753439071,9.490217779904105,0.005113593545172125,54.54106659842453,0.952125489545851
1663,28.464238456333206,58.09708346205736,0.06524362487708199,3.50962413079176,2.3805502066866713,9.386962225562106,0.03846668835197562,0.9427932463497645,21.799589221139637,0.006222187292147789,-5686.1460057472705,24.702924266333017,0.056439991565318176,12.56837227994144,2.914624674697969,0.0005009480748481279,85.11135332971074,1.0816862700199115
1664,50.49652598996037,61.706997772989055,0.030122777376420596,2.5898925138406916,2.4007447683543135,8.76104115107915,0.07374851551794598,0.7564623201915343,22.038033646437356,0.015510247909788565,-5807.636860574021,0.9150156905266691,0.19319270564379548,11.543064534258658,0.801423070184561,0.012486322742121343,67.77037649384448,1.1138815701658373
1665,59.02370055438172,59.37572833526208,0.016749689586544,2.835422992517059,2.4273753186805576,9.005385770825216,0.12509874407590638,2.1596551835743947,35.04337486845083,0.023205478298217324,-4506.522223687767,-2.2112195874230145,0.19613442236957368,23.2095270077592,5.152963626302464,0.014121823857561711,69.62469667774474,0.901116250962017
1666,14.67750960042778,57.77305039051526,0.05115437194114838,3.8713049531771877,2.3569770546132114,8.589629599557068,0.052182400083080394,2.3407520175223073,10.70509201047684,0.01772037838325632,-6372.044163016083,37.84311041314132,0.20353822471095823,7.949347481817489,7.212877895617811,0.013377409709908788,8.27137997437093,1.128735178454175
1667,40.195711915454,59.710445866856844,0.03711602026052288,10.86450213650953,2.2973068954248888,8.333831087568251,0.06966371778151767,3.450422264866832,30.713493230497665,0.028172400737026274,-5565.43392916633,10.804508948459125,0.10750167865545299,8.732281936863565,13.96389477784649,0.021956216855053678,113.09850948143355,1.2276466747985
1668,20.498657546004136,56.61396663302911,0.021664461847528176,10.756596272375374,2.2516402103980098,8.717142268091022,0.042283078580218375,5.530636507736855,8.212463596416015,0.02813830131200361,-5481.772307877445,7.648956711679569,0.1247858467731624,6.913619252258318,11.763499775182575,0.015338679091416205,46.261736987023724,0.9202270456703918
1669,43.72033931922862,57.153359054022744,0.02454223010870401,2.630324234484567,2.298629794373123,8.33413840095382,0.12001206125791697,3.3899566806338,22.642646338516403,0.02421509883073769,-5162.188395070523,26.44355017421623,0.20398325595217967,24.920459917428317,7.951797329223149,0.026379324017576606,100.29262435649797,1.274003688733074
1670,35.040380821197594,54.554286912480684,0.01905988979613709,3.5791778000467223,2.4151079678108927,8.141077420852845,0.033573441580596844,0.6628295519714162,29.953425238273976,0.01098174970604553,-5309.132002128274,18.43425726898822,0.06184476224280823,9.23980224848291,9.274191743855177,0.004123848185462426,86.26289531183978,0.6831340488154438
1671,26.93634086109477,58.30069508006062,0.016568237385527776,9.83090332178168,2.2829134457797347,9.0970606441052,0.11382059592455604,4.521568420458095,12.842616071413481,0.023808316267078678,-5378.971725222168,32.32744885834933,0.19578117871657783,8.419422567772225,17.254740599001508,0.01514737307154663,155.88546279226404,1.3338004328052129
1672,6.33583384693757,56.19617366690546,0.019570712723871547,4.827310801233341,2.256531331080655,8.264382629296556,0.1406872309526927,1.7257237622946904,7.18358576791801,0.023746275512873723,-5759.64136536146,1.5851049095972245,0.25940195540769834,13.790566222222349,6.987248793208671,0.016650525861280078,34.92947716133402,0.9776462076849373
1673,21.335313048235925,60.13042182989805,0.04014522749907103,4.759199307703684,2.2839910049313064,9.610464161780467,0.02082175314529825,1.6353074624373165,17.413336674860417,0.03146139338132421,-6113.15874854902,9.553627388356878,0.09042367284118216,17.693814666724197,12.673592970123227,0.02537196130923868,40.995983676496905,0.7091527981827129
1674,24.881779444521197,58.5139644180129,0.013600234732315156,3.7292137397416703,2.295965438928999,8.93140461546927,0.07960483368584567,2.836369305647843,13.19372755821306,0.020285036724203443,-5733.303927639086,-11.683728516548218,0.12497114356151758,4.278847620120546,8.02720158024032,0.003022147869419356,57.83579263329729,0.5922300850391619
1675,23.26885324263005,56.601774626199116,0.05801183269074099,5.76277469792471,2.350810618671762,9.20545163558264,0.04130919667882717,1.8816812922511934,14.509401307117193,0.03589215112169667,-4780.163281835789,-0.5878237005298645,0.009358858466651278,2.925075919549617,4.4655365083004295,0.00917823588237854,52.1730418270349,0.7912882445077704
1676,32.8047856345651,59.33167709758768,0.02764097857725728,8.727680824197623,2.364345128396548,9.385084977653145,0.07232274650695092,3.22908179520429,24.54918339100876,0.02788562969255782,-5190.199034303882,-5.769516621224911,0.09829921050693927,9.161975970880821,9.44040674225536,0.014046994627774504,46.22188716069226,0.7579039913956069
1677,11.709386267634438,59.15712657999588,0.005084297301339202,10.10458434823571,2.318268759735525,8.622202002246173,0.031139119374213604,5.9462935197677,11.492899772862438,0.02310037299775117,-6409.347658473141,26.470964752449355,-0.0031550278962127615,8.852982079524065,20.721401427249234,0.012224960675474787,36.02106865690464,0.8785533717720834
1678,40.08481161020657,57.54227065008551,0.0282779805919732,2.9521177236842604,2.3025181637508445,9.83455948487635,0.0828763880086941,2.6435539426372556,24.473214168524166,0.017871762659083683,-4881.481462585456,-16.976309594433282,0.215246896790714,21.75582370530056,3.6851575096073863,0.013109398660725984,27.933108981234223,0.8580283487850143
1679,25.718701736044252,56.05737210217781,0.013968847345332769,12.544265061214809,2.280156097065808,9.062206526528424,0.03882891208392613,5.028443127753282,22.41059161775507,0.004640680938684995,-5180.172696473034,-3.4424990749430884,0.055557550790761745,5.175078905429267,18.43736890662939,0.008935976662373026,25.676238246855043,0.9937374274463989
1680,25.669204898610662,60.12988210107924,0.009717915995349857,13.180446591109035,2.3493415547372436,8.786084117878898,0.038843140079976295,3.377245092770703,23.37670353561296,0.018987865008587772,-6069.076090033944,10.257145700470998,0.1343725361244295,9.586021725130026,20.649776787185356,0.009974303216910724,37.60598123122883,0.9111766668266124
1681,23.612248684077837,57.5103507224691,0.03381339517957042,2.740284654450663,2.2339371747219836,9.199646443267492,0.022846826574713396,1.7672623822630187,18.28800112431266,0.018463699631354285,-4559.810724996098,12.504188960129703,0.10188652898696188,3.454370817978684,11.751818439638654,0.01785823813793954,37.60154047471987,0.708432325254488
1682,25.16020406190645,58.18830496052329,0.03177333949373119,13.60595344611902,2.329261848180177,9.111157718844224,0.02235648333560684,4.200145259806812,15.354155887333498,0.023466694884749274,-5035.39828412016,17.36795048639752,0.04821852195345244,8.885068313420819,20.15166120307884,0.00845169043182179,46.074765076675625,0.6590335518320511
1683,29.364161055365464,58.76409415600002,0.06054755671203003,8.365556217111537,2.324946190223029,8.546113030562003,0.04576938261218314,3.652593031146454,18.6684196539031,0.012681005912257792,-5848.554673044465,27.376771307193955,0.08171321205637139,12.859945739149069,7.035158828521246,0.008546112265194654,139.00009073026942,1.0732537381907254
1684,13.706253156955079,59.789947560572685,0.03395033439916087,6.769295856200943,2.36189648680095,8.828084545727007,0.09788154397389266,1.7555138957394798,3.6882259688937915,0.009436276699778447,-5552.931302846416,13.775393455782227,0.2140304776149039,18.609974919681598,11.965745580229598,0.0014451645640806829,31.053645287479746,0.9863767488147457
1685,26.921870733830772,57.13681903429316,0.04857735132034398,3.7111041158473976,2.3055307643379583,9.222554482572368,0.15220019392714906,2.817505595356798,28.29787449592767,0.02161014224603874,-4352.4087071308695,20.1304583400444,0.30165182641162214,26.570109303102388,0.8053515373912878,0.019741838682211493,80.43250726716349,0.8978088680257184
1686,33.22305066987447,56.54144188947983,0.05459045461512427,4.455806163615618,2.3170478809351445,9.259477305740356,0.14264097919270108,2.7083797603769324,24.3842280105233,0.026920611969397174,-3723.0004671545234,4.404797455190813,0.3482480345819816,19.816112689956924,7.017802178359924,0.012443168433996085,126.15512892124707,0.615816972130004
1687,41.12385926655603,58.291562077954346,0.01646918715921788,9.096613935012453,2.2931219913879852,9.298353154574324,0.07481754210273238,3.5381543428609508,31.33640450200238,0.016975616965129482,-4961.879986552929,18.488587041921683,0.14631077580124263,9.202091828729007,18.655917790624027,0.009997795527140464,67.23027574879252,0.8028563349162929
1688,43.40022174993712,57.4870874571496,0.05001445006207428,7.2825344050234655,2.27432631537238,10.085497305528287,0.12170427295993883,3.3055088616077235,40.755761522538705,0.013698318198391604,-5492.544655494871,5.951233013539711,0.1300789626564305,9.092820131240387,19.317001213425414,0.003493243520736453,70.28763154725769,1.035073851106953
1689,23.937305862142598,59.80187676692815,0.024256582738498608,4.0373871260152105,2.345178724063534,8.464710100579735,0.0736114140071026,2.2568794970006105,5.626872577451971,0.005790940319562685,-4885.108030760504,9.673405234490797,0.1431635212291877,11.016980554576342,10.7536589038081,0.009081787948716079,118.19313282525303,0.9281098645079491
1690,21.789675771480272,57.49117893446856,0.03090452017303514,7.304759611391616,2.272794565278518,8.820610326158592,0.06949654039193015,4.332810327976652,15.623935337966756,0.011764475750196856,-5533.822868910694,6.738860362753989,0.12140001768903932,13.318513113282942,14.616623512598471,0.014283590096702783,121.05015396787005,1.0942283044711365
1691,18.667954401213343,56.062861872939024,0.006295147080643184,3.8139633700339775,2.3192796133817684,8.21703669349451,0.09652454413222045,1.7939987170767044,15.659132431709319,0.01948384195835473,-5208.21388181058,3.3026287717631644,0.2041709677184727,23.779298799574455,9.190894416524735,0.011891533245897767,53.721647822827265,1.0009546972987853
1692,25.307973573578032,60.23607064259028,0.01579833917973981,6.00030228658985,2.337799827699958,8.215199998124037,0.06444505969814411,2.293553062871219,21.389991653274464,0.011013469018861043,-6333.100470997772,-2.2892435226501124,0.10581827264605015,3.571937987382171,9.575982640320273,0.006605849271624019,8.543512498204414,0.7370980553668305
1693,25.718264994180313,58.03394902508574,0.02380165818744767,14.014149969333914,2.257038388565581,10.249313721760824,0.12918168957795506,3.491211913707703,26.70299274114138,0.012811244974047658,-5244.508720604902,2.7270576937616964,0.2950634926067446,21.054035728273504,17.18612077806091,0.011644683573225798,21.43167955581077,0.6128233002089706
1694,6.215933689862043,59.80428374535174,0.01497043442503709,8.862167577476631,2.358069419123717,9.02899236008129,0.14248557925745597,4.191953307549131,15.069060156754459,0.039672959104827064,-4259.5779310416965,35.09519597681614,0.22397415493453637,29.04090170130859,8.148474137308247,0.025716922766956186,26.725849540944864,1.1804581615922511
1695,24.18944175032476,56.64127432956306,0.03810724218196402,9.397688295665928,2.353777687750198,8.9516789489483,0.07308219700738881,2.8683277682114388,18.746235087687907,0.011696153477126223,-4475.51025600058,-3.748349432744874,0.11282235338224629,10.81083685281977,8.100757002821563,0.0027244018557711688,104.7715297931795,0.8271571683749784
1696,20.377452376566296,59.81172311810089,0.030305017298876247,8.777227315264021,2.262453663813136,9.712799981854927,0.06290117003725387,4.165124448171562,13.979252864846877,0.03656952722086121,-6961.7942055706335,36.457356696164794,0.06452178265355094,9.847529611608426,15.665849093081572,0.0193414649667713,57.42237536138458,0.5148008158826048
1697,27.484681581645688,56.92837336609152,0.014308743742836767,7.2403247922240865,2.301328454899318,8.58225888601292,0.016740111365198308,2.443713778314051,22.941940879403564,0.02086432646361209,-5057.45112521194,1.145387167547971,0.03641506683596655,-4.457162380663615,13.555320480513954,0.002338108136041743,72.91132753347775,0.521631009046424
1698,20.23554659190525,58.63861390246654,0.01684973679753555,6.613670905706659,2.327387879729928,8.984195506741182,0.04972584862201779,2.376777211837202,16.000089306793615,0.009191953993767052,-4842.300731272412,6.383239767743679,0.15805561643042237,9.330436231414225,9.12230559307949,0.008085402367528532,73.29984194612392,0.817033518042995
1699,25.55221266159748,57.79675874246926,0.028751275053474024,12.056338871591624,2.2899589242697793,8.996641820045845,0.03168577499544574,4.426367004036575,14.777067726753714,0.0358613222701527,-6779.48023429325,12.476127410321308,0.19969027313478516,10.919237647032594,20.972157679040333,0.011863319470063832,62.753421590754314,1.0499962385019108
1700,25.205889494754906,58.86589324068131,0.032404598443773185,11.323094497162003,2.2671701292228965,9.99296574818005,0.006869764691058735,5.798470933072298,22.432702577769387,0.03735580614515856,-6515.337631936264,24.731489631098857,0.11421522624188454,14.947521166264714,11.350791153522916,0.018351004653734473,43.31777794994185,0.4394157330352846
1701,43.89413361305825,58.69075728568137,0.0007647874923647092,5.54036104404729,2.3093339169332743,8.568153653850867,0.03106947510021849,2.186692645974759,38.27689706482335,0.022068091788267807,-6234.692582499115,-0.07796332847614984,0.10790908749548789,8.664531656220062,2.1962310954792343,0.021544133898948055,63.032368849222,1.0416396199506568
1702,17.075203631081063,56.1241505354738,0.03176930078961632,5.916550055298744,2.317819198506387,8.805002184830233,0.08271624570818276,2.7303191131758693,23.478716494017778,0.011610360410403496,-5048.731185653654,-0.7266343285325118,0.21145489792817784,14.834220655652462,3.5459023635687275,0.004759866239246404,4.795553292777715,0.6626727604923459
1703,37.40182779762077,61.07067936081709,0.027623166193896615,12.186058918361114,2.377791685742138,8.987129691046018,0.07697740048621925,4.28267727017945,25.94549356935248,0.01254425610890382,-5053.5669958347235,16.826357560270534,0.1286598788067619,10.925764771022791,19.70367451171292,0.01252453603778519,97.32070574341327,0.625958246213429
1704,27.54665583433959,58.781322606930054,0.012229625568677235,6.528337812859478,2.402868323513127,8.31741084427383,0.05332500000663615,2.9728302150838157,18.051364567588788,0.029151810856831342,-5800.383536387592,13.37062890192961,0.15397133837721336,7.291754793121544,7.025535211757954,0.01357673364221123,16.00640910571321,0.7990971257702367
1705,25.38420058967543,60.207444291995316,0.014892351262918442,2.5796496194260143,2.279012097825653,10.640607858861479,0.048424746140674005,2.242986016288337,22.053125807514945,0.024395569855042553,-4987.64727655463,25.9811803293557,0.16822080984610904,11.027037119752437,8.866922400513205,0.01324993857024331,8.268932577724847,0.771100303066822
1706,29.673769349451835,57.771985903292105,0.03756837686935685,3.9843859895209506,2.371767404952351,8.853583339609443,0.11731408267491447,2.045837892085793,11.091871386447764,0.026025199461529935,-4153.577381339806,9.551349608944985,0.3150998618691928,28.750839229800125,1.6912572988262689,0.014617897303886476,65.72305867708425,0.5491494247936961
1707,26.038983733874932,60.00489984326011,0.05818760988362699,5.222004843588417,2.2698025220612927,9.631894495986161,0.04359841384110115,0.42550689460861624,23.800486655633364,0.027739873222511213,-6461.87221225768,0.3241753232423321,0.12541923770823474,13.119738927311733,8.373058716408856,0.024372222685062818,64.51844643348335,0.8308487000112877
