,feature_66,feature_171,feature_427,feature_3
1218,22.0706,0.6873,0.5652,2218.5778
1219,31.1657,0.4059,0.9289,2219.7667
1220,28.2938,0.9845,0.4958,2147.1111
1221,44.7837700779622,0.879,1.6997,2164.4111
1222,29.9145,1.0498,1.4987,2197.3111
1223,21.3495,0.9273,1.3064,2224.0
1224,22.174,0.5484,0.8395,2191.2111
1225,18.2879,0.8247,0.5052,2207.8111
1226,26.281,0.6262,1.8366,2214.7111
1227,22.364,0.5562,1.4777,2200.7
1228,33.7386,0.4889,2.2809,2216.8333
1229,37.9497,1.0039,1.867,2181.1555
1230,22.2294,0.7888,0.9612,2183.3444
1231,26.3762,0.5328,1.6092,2255.5222
1232,19.1839,0.8251,0.5812,2180.9666
1233,23.7598,0.6837,0.6803,2181.0444
1234,24.9379,0.9046,0.5262,2196.6555
1235,22.928,0.636,0.6843,2194.6444
1236,23.5232,0.7097,1.3634,2168.7
1237,22.5821,0.6139,0.8758,2114.99056738201
1238,23.4212,0.795,1.8486,2197.2667
1239,23.0824,0.8544,1.5732,2196.0889
1240,28.2877,0.781,1.6942,2162.5556
1241,28.2203,0.8221,1.2046,2117.5889
1242,18.1525,0.8182,1.8549,2248.9
1243,30.9967,0.7982,0.8175,2231.9555
1244,29.3191,0.7973,1.4735,2160.6
1245,27.7632,0.6413,0.7816,2223.0444
1246,34.3403,0.6833,1.2191,2204.5
1247,29.9103,0.6269,0.7592,2181.1889
1248,21.2894,0.6989,0.9383,2214.9333
1249,21.3048,0.6458,0.5571,2224.6778
1250,36.4489,0.8383,1.8298,2179.0445
1251,29.508,0.7106,1.4074,2179.7333
1252,24.847,0.9737,0.6665,2256.1222
1253,24.929727458967545,0.77570991624433,1.6384162229595778,2188.4311006149774
1254,25.102354308979276,0.6938597375690425,1.5881399126809317,2188.970203181436
1255,23.833229057923152,0.9297168277300881,1.8363621652155984,2183.5801695951773
1256,25.037556973829997,0.7245830778796054,1.607011663668528,2188.7678452650616
1257,26.702870033942194,0.8892243624169599,0.5971092113488519,2190.3775722439505
1258,25.25252487947583,0.999039040576681,1.4809224926342845,2188.5616718046394
1259,24.364247478966607,1.0759063860730753,1.785463849484832,2186.544433269797
1260,24.92545894870118,1.0311073257688927,1.500288179894511,2187.4642916508787
1261,24.973524465677265,1.0272704654948472,1.4758640247817467,2187.543073840866
1262,26.95584154439762,0.8690307516956878,0.4685635137430608,2190.792207326476
1263,28.50749439676534,0.6091597057527314,0.7220135914766954,2183.7814903161557
1264,24.95007078417869,0.76606422785189,1.6324913779522954,2188.4946315131597
1265,25.38089031452902,0.5617932495331557,1.5070183337501812,2189.8400532391347
1266,26.219078427672066,0.9159421308158581,1.1361405681375367,2190.705431574447
1267,19.110557952525266,0.7612711472409942,1.5073293460122925,2164.3884683843435
1268,19.691367098493735,0.8085272635187447,1.0810812070461124,2166.7049535827523
1269,18.08206638301912,0.7495885203466309,1.545673966420459,2164.6796522521427
1270,15.458475792861027,0.5616074252389719,0.7942260202935149,2164.2411974623283
1271,21.144872238383734,0.712131933332695,1.44131869468332,2165.4640609339313
1272,19.711872158854902,0.5499273723909237,1.6390764039024588,2166.650980334308
1273,19.378640569195536,0.6203737543147034,1.5169264164718623,2167.603049295185
1274,17.788439511882775,0.7932071471592284,1.5502302389606144,2163.689431488072
1275,18.904383402423306,0.8044938612934751,1.2597989083370937,2165.533331627836
1276,21.465018525189237,0.8176174767556986,0.6782991577441375,2169.3454770932913
1277,20.111384913173247,0.5030738614940546,1.65470410684216,2167.2297825025603
1278,44.7837700779622,0.7929811540904899,0.9666738970959947,2198.0483435392807
1279,42.64527374488766,0.7705164880952647,2.0916711530661125,2206.055023590955
1280,44.08445148681547,0.7303281374473862,2.043437482221911,2206.7208599004516
1281,44.7837700779622,0.7670298503735684,1.2992949938905736,2200.889133450915
1282,44.7837700779622,0.7484171755576106,1.5378559686722748,2202.92659173904
1283,44.7837700779622,0.7361581118913423,1.694981916826083,2204.2685445275815
1284,39.823640620442326,0.6046220501702383,1.2195121571507936,2208.50242067955
1285,44.09878190138996,0.6961369471766905,1.9094535490378726,2207.245750979898
1286,44.7837700779622,0.756387077431973,1.4357047422170481,2202.054157078787
1287,40.45026490020649,0.7301644629195605,2.2987286400159124,2202.957152531183
1288,43.59530751900817,0.7584069154742861,1.9351814013624287,2208.1344700482123
1289,43.973329739199556,0.6934514823118786,1.8892075188580917,2207.282627405873
1290,41.840626743184686,0.647798231998151,1.5450223851153115,2207.9095314208103
1291,44.7837700779622,0.7539799166742595,1.4665576219076146,2202.3176597555994
1292,13.453274251158893,0.578307447998138,0.7443115857748815,2167.8701501498504
1293,19.367319553065784,0.5344588135663974,1.360380021268233,2168.638241058256
1294,15.226053106014628,0.5359527417112415,0.7114404701456151,2164.312048482852
1295,20.12664037099181,0.4823415569085257,1.6289176807909262,2167.3978013023666
1296,15.940344971009662,0.6147958701145817,0.9658607499045471,2164.094305936832
1297,15.09168509040412,0.5181630281172669,0.6471871193402073,2164.4034188886753
1298,14.133736005037667,0.5517915361900393,0.7030646118511723,2166.3743581026315
1299,16.748612634971877,0.7040119935748201,1.2537538301187467,2163.8479160958696
1300,17.50192769450139,0.7871624799198776,1.522073599088043,2163.6182778386587
1301,14.631288455704128,0.5324031476045352,0.6729048962737215,2165.280637559869
1302,12.716247366854454,0.6070275630567956,0.7889873203105711,2169.4902837515483
1303,24.593036755997804,0.6876079172273347,2.0393218541084894,2173.6209130284574
1304,23.96436607840528,0.6950253761612095,1.6617475710179124,2174.392386833012
1305,21.45886756249306,0.55126745358873,1.6983107213244093,2173.0227269264683
1306,25.80374361561229,0.7384658155748224,1.076442720372645,2174.609107080205
1307,24.10941962197515,0.6842987739462056,2.063657804176053,2172.9661931971195
1308,22.226277371315994,0.5847300216609559,1.8297420127888149,2173.136039577247
1309,23.787919004124962,0.7016195145014364,1.4387105389220036,2174.780277323614
1310,21.822975609787015,0.8636268553442066,1.7137563525986836,2174.4722629944968
1311,24.27673421913992,0.6872762969294117,2.178837052143207,2173.5006478522737
1312,24.206739688881147,0.6923067732159,2.165570423154944,2173.528363596281
1313,24.32328923782277,0.6816117847125346,2.1154425758995683,2173.6033520419137
1314,24.405705295195073,0.6797387255108317,2.188307178893582,2173.4680107517415
1315,22.843050842693533,0.7077211311462355,1.4475847477119332,2170.76123851515
1316,22.468598013130926,0.5952963069479198,1.8712433260846006,2173.171819670161
1317,27.927984456854375,0.7010321407715855,0.4714159899822169,2207.6685073332583
1318,26.83989818631723,0.5993680535039557,0.5219735954680388,2208.2817241283847
1319,24.147381895692966,0.6310413925581833,0.8647071854108287,2207.0913721488364
1320,23.27896792534343,0.7533719828077279,0.3992917501496574,2210.18900535268
1321,25.763495559303912,0.5800138975411484,0.6343909418303693,2208.111922049177
1322,28.225946413882937,0.7288718729895386,0.4575712761197795,2207.500583813491
1323,27.131196074793053,0.5327507404938591,0.7230057199182872,2207.8256689751665
1324,26.3472948431638,0.6191551278085621,1.5679683396464665,2208.7347009869395
1325,22.10897118974878,0.6954025785825826,1.1552059957595278,2205.8041484283485
1326,26.445117938418072,0.5624822158082519,0.5403169424684818,2208.504211889651
1327,22.790548022913228,0.6738823357672864,1.0580728426524875,2206.2345532846543
1328,23.753111018151014,0.724043247938193,0.4208502374362254,2209.9368529191
1329,24.968344471329047,0.6488734093525411,0.47610485433978245,2209.2905837289877
1330,22.21303865006465,0.6921167318427941,1.140375091796154,2205.869865363144
1331,34.76419629446886,0.6052184815744274,0.8404960708132404,2221.700968427776
1332,30.583753396801885,0.6412066066213972,1.49680592240278,2222.865327062986
1333,33.4753001156502,0.5555363641320794,1.1147862076445858,2220.554088474272
1334,34.55324066080651,0.5973242036048825,0.8844367079770566,2221.4689196175286
1335,33.40358598809153,0.5543023918720679,1.1239020304263734,2220.2043124848924
1336,30.305575487842837,0.7538934262941381,1.3171099025412547,2221.1389929548504
1337,32.32110831910271,0.5137944449333283,1.3493748356091995,2219.0135992963055
1338,32.862340891627454,0.5340481840703492,1.2366397373438769,2219.6089490025033
1339,29.040574919367153,0.6974784838494716,0.7658556604629561,2215.22191890747
1340,30.73929906933218,0.6124786873979132,1.5029092898568535,2222.0017606999336
1341,31.806719264535968,0.4945452307230041,1.4565186099439138,2218.44777715615
1342,31.23951088701488,0.5200939591103276,1.522536814547989,2219.2246593307655
1343,29.528722120662668,0.6536624898014545,0.920826215238747,2215.7959758828797
1344,33.718673750800335,0.5644695609173562,1.064792733846256,2220.8543504360546
1345,29.183296661866603,0.5918935927507152,1.3337420029704807,2160.7819262463186
1346,28.956637832035184,0.583444462412232,0.9891920211861384,2161.4826883897913
1347,29.225386817327816,0.5925181515918049,1.5324233045723512,2160.410164196507
1348,26.912296252024767,0.7175724202941247,1.1312149515813927,2158.637914182142
1349,29.13012026962176,0.624468339229431,1.3853501817244454,2161.7889408554947
1350,26.314649830415007,0.7475559266335972,1.030165816263588,2158.2083623392027
1351,24.629924649703522,0.6345881891446693,1.3574563041683272,2166.5459084163
1352,24.87612963744522,0.6326087388941772,1.3669335257334883,2166.2213654779134
1353,25.98017710000147,0.4383100804456408,1.3396848619157755,2161.939776652918
1354,28.71725440320015,0.6270189220861366,1.4363944923035317,2159.9352081543507
1355,24.23876883772418,0.6377330217376478,1.3423994593390178,2167.061522895727
1356,28.906412556766767,0.5815722216645643,0.9128432740770253,2161.637970103633
1357,26.318843661200916,0.4544030672518364,1.3597988364416551,2161.7801479584105
1358,25.94123416799167,0.43645956385253903,1.3373719759324827,2161.9581321981927
1359,20.84028470116882,0.5939763424546657,1.9557959803076246,2240.742160973842
1360,20.572196718847152,0.7365109529023354,0.9080970058944089,2236.0685615267535
1361,23.10459016445575,0.6695737272553636,1.1795230833264103,2234.785857575621
1362,17.916860289918908,0.7122259991646744,1.0921158077301154,2231.9801050552933
1363,26.288842681817467,0.6661999363786908,0.8696797858681464,2233.4547455572188
1364,18.044523065562856,0.6293551254275107,1.996777422054166,2239.8287356023075
1365,19.89094510257307,0.6729786602283387,1.4922264186947987,2236.129256549611
1366,29.30611708161208,0.6630030627680263,0.5760842734923395,2232.1934353456436
1367,19.551258511018382,0.7264610623666519,0.6785984304238546,2229.1592647555094
1368,19.475249072585378,0.7267602535898735,1.102785567073885,2236.4890589280058
1369,15.850832202985348,0.6587165025131573,1.8750676877355479,2239.910391590957
1370,14.803269539414948,0.6852313184787358,1.9319782603374314,2238.2799878379656
1371,16.92923931119879,0.6761166575837139,1.7804148344995125,2237.3673374343316
1372,19.511568577575126,0.7261153762885877,0.6886403387978586,2229.227766398687
1373,28.406353107572336,0.7947535618588051,0.4907416216825997,2214.0442105402135
1374,32.629529895806634,0.8922390825385818,0.9601429236494359,2213.909685902661
1375,32.407505238759654,0.564374450828473,1.5255488867852696,2217.3712799481204
1376,36.75267596163581,0.6408843698441007,0.8732894047349951,2210.439438687592
1377,34.88538065859094,0.7796395433120289,1.5119583988343277,2215.600439368113
1378,37.393703706562604,0.9667424536933118,1.4338763575039146,2213.416164429489
1379,30.522568467300488,0.8436031285613852,0.7259565546368816,2213.976800834552
1380,36.45578949423552,0.844830761515958,1.2111983034075946,2217.0921424695134
1381,36.86785316912026,0.6994331993308367,0.974013344194924,2210.974284427284
1382,34.75620396756797,0.6187807564058376,0.9163361788977572,2221.5041613315575
1383,36.767633687722345,0.8938953539220584,1.2996000306064956,2216.062992535356
1384,37.104918269442756,0.9469626576352927,1.3952136100939163,2214.949884091076
1385,35.66900770703324,0.7484711571467311,1.1121463785421775,2218.894803214636
1386,32.85714907034279,0.8974933200140713,0.9854425362959056,2213.9024353449668
1387,16.79885860329287,0.6050385232140644,1.5592320909487332,2173.348348171612
1388,16.210119411192494,0.6579524765031893,1.6620710545288149,2173.3032587920115
1389,15.858009848249822,0.6403829079613597,1.5949674534034102,2173.3831060897983
1390,18.676990853084696,0.5806527665855908,1.5399932868227,2170.4328420819606
1391,13.237838633542507,0.6853489954370854,1.3710439600502389,2172.5710712576433
1392,12.300932133516392,0.6444026738703884,0.9459917863578767,2171.3113518540913
1393,17.794873504341822,0.8384770755994426,1.588213308800907,2174.2493406317085
1394,19.398860762619694,0.5605051651799148,1.5204406174290028,2169.9764720237713
1395,19.078881891694994,0.8794347831972997,1.5614453814020361,2174.5107215698386
1396,20.010171250362895,0.9091413471239916,1.5420306437837321,2174.7003007724647
1397,17.507412603840546,0.829307556440134,1.594206051987339,2174.1908232570645
1398,26.302727971148112,0.7481540380419187,1.028150086683788,2158.199793632967
1399,27.681538022430086,0.6378585533663668,0.6259473707153165,2160.982658553081
1400,24.50564848088739,0.8383122692978432,0.7243026577991876,2156.908162362305
1401,23.43872779167055,0.8859666221620915,0.4531817578404998,2156.397209456771
1402,23.864200873666686,0.8610861069004584,0.47050685931213465,2156.8570426930537
1403,24.03544774847507,0.6937115198577815,0.8336506921508408,2158.619190109979
1404,23.384163770292314,0.8891573785790853,0.4509599317201649,2156.3382389799144
1405,22.296304445872543,0.9163116829789026,0.5204523155821023,2156.3083475281314
1406,23.251458887452916,0.8261221909502229,0.7450644314459418,2159.638319037148
1407,28.609748501435465,0.5835793146409636,0.6637437470697413,2161.985829015734
1408,24.657311877787247,0.8307034218957884,0.7499456710624686,2157.0171687736033
1409,25.715459376671348,0.7528295158579864,0.5458893988239384,2158.85780425625
1410,23.921724101748826,0.8676073502865584,0.6255736242612507,2156.488473087632
1411,24.26425410616469,0.8504228576040795,0.6834880691823773,2156.7346627900024
1412,22.302550361020028,0.7178254706722156,0.9504832076998038,2207.0225662647094
1413,23.83683569697023,0.7670475639869797,0.40040660282578483,2210.832467860965
1414,22.705404182162603,0.740656698883156,0.6723832005198134,2208.642658838506
1415,21.80163435364982,0.7637,1.4273434369343798,2214.523429869461
1416,25.77596273175763,0.7760031822808446,0.4236990661953548,2212.3163509658148
1417,26.026819522113723,0.7771617333301314,0.4267123151963506,2212.508314744499
1418,23.981190394608507,0.7427122386440618,1.0381656034899296,2209.920210356976
1419,22.01222675164182,0.7637,1.2609023863343676,2213.841103239725
1420,26.23977070832712,0.5702276933719865,0.5339144624136376,2208.614430844681
1421,23.093006849850703,0.7626235873591236,0.40481144369416433,2210.201418295533
1422,22.79531428236064,0.7457522395193795,0.6103160232997706,2209.0042358622195
1423,24.472381301489943,0.7308517790741218,1.403491805914076,2209.7181317535565
1424,24.958050570127362,0.7191246468240394,1.7647112565588527,2209.518324782061
1425,22.487578509509582,0.7283117057825876,0.8227536772276705,2207.7666642813574
1426,22.50740843679338,0.5815250013499947,1.8158832617205516,2176.4665456801645
1427,23.21526466342684,0.6525243658056702,1.5021766504331544,2176.2612099202215
1428,23.009027122235246,0.6017132965398329,1.895038658038075,2176.898907567308
1429,24.238746688809574,0.6705991537791222,2.1668563847049596,2173.8338436363365
1430,22.594218962121804,0.5843180266811122,1.8267719379652954,2176.6904205740484
1431,25.34882628559819,0.7149712467715262,1.1201540920490325,2175.273325103456
1432,23.084990575620402,0.6316271571814295,1.625265655444533,2176.6287518039903
1433,23.216345914635205,0.6526978088322681,1.5011550341037212,2176.2581593895084
1434,22.92376842720623,0.6057655838863232,1.7775958246151122,2177.0836073560895
1435,22.53973050193382,0.6432501654175736,1.8080125947482704,2176.956722489215
1436,22.95508484725778,0.5986915833344297,1.8831152350446025,2177.033358157412
1437,23.39021583610707,0.6191557669115644,1.695607659972613,2176.87234715909
1438,23.137566352659206,0.608913747209492,1.9234510232236455,2176.578524799077
1439,20.853058640796583,0.930774865169113,1.5292896715197373,2174.898280353034
1440,21.104082092547397,0.6668096355335775,1.5535112882478261,2196.3753447920317
1441,21.692486025620173,0.5084646941620727,1.7242477656956243,2196.2253444808216
1442,20.613786733720744,0.8006460026252327,1.4083498241745955,2196.5143744356396
1443,21.22608940141532,0.6335051901955884,1.5896339218074964,2196.3407480283377
1444,23.847556878836716,0.6970510347482319,1.2646783502416836,2196.1283083363746
1445,23.622316788961804,0.6774488311421943,1.3125852742195163,2196.136924689608
1446,23.1828933580998,0.4702869706586779,1.6021998235995345,2198.5364722243617
1447,24.03877358137424,0.6356495822186972,1.662895926971086,2196.1466762502196
1448,24.34862674536894,0.6523492939154505,1.6547263836244184,2196.1382015626396
1449,21.892126985717244,0.5268738033168865,1.680584023542027,2196.2031115150257
1450,17.112244208231846,1.0576438808794668,1.8868987356541849,2195.16918786493
1451,23.121311416381168,0.5862024394155163,1.6870856006513795,2196.1717694431204
1452,22.403671534997347,0.49024722894640566,1.6660095069481755,2197.3281574673833
1453,24.13654577474514,0.7222011720112159,1.2032125202714898,2196.117253330984
1454,29.86142723503788,0.673049475888097,0.5443168745261089,2237.407173554431
1455,24.308192666970626,0.7456952516413776,0.45640985440915466,2235.4424713649114
1456,23.272744616905634,0.7591494528105591,0.4398111132239587,2235.028583797726
1457,28.96725925850374,0.6847467174709736,0.5301623054479149,2237.0908221092036
1458,22.88738328343741,0.696987346653692,0.7136271449067244,2238.589936625397
1459,27.757122798067243,0.7005773655118928,0.5110059941363839,2236.6626828465282
1460,22.985251971183338,0.715828320494431,0.6315426986712381,2237.533159289939
1461,20.930819569323127,0.739698729086081,0.8444478727719807,2235.931089171378
1462,26.376626915372146,0.7186366052384615,0.4891529141261717,2236.174271408094
1463,22.815549085880672,0.6831583450781269,0.7738759380909415,2239.3655958647023
1464,18.06060700429583,0.7141855883452218,1.3538591983431796,2237.031339423748
1465,20.74942549515546,0.7372976924078135,0.5443904365405059,2230.0944292730937
1466,21.781881152930072,0.7472637625007739,0.6933996839616814,2235.604848274256
1467,21.47296302869398,0.7439606305952667,0.5134885703953744,2231.5504915591214
1468,21.46075093491609,0.5694494193739776,1.6591100266724508,2196.2742066899714
1469,18.547248424663092,1.0078069921625092,1.570469413552439,2195.9061167849018
1470,20.128714883337594,0.9335548910495888,1.2836862634907438,2196.8751426556923
1471,20.623795714482497,0.7979138421033609,1.411313177335298,2196.511536258604
1472,21.262369193175402,0.6236018626592414,1.6003752588268163,2196.33046042021
1473,22.04154725895086,0.6901586283717878,1.4043730161673584,2198.1802550010766
1474,20.40019778635618,0.8589495705696947,1.3451126677317944,2196.5749403673703
1475,18.48675033859111,1.0105567338316377,1.5824031793159212,2195.877219054256
1476,20.225358597917374,0.9109921561282398,1.457487694309135,2198.557844077357
1477,20.853461480919634,0.8421621064268849,1.3159055493645053,2197.2394139973358
1478,20.32912825079296,0.8867657780249902,1.6441042189711363,2200.3646179909906
1479,23.040731213444793,0.7963991624487617,1.1966501395171547,2196.2747166951426
1480,20.176385945401535,0.9200436910140527,1.2788488250805972,2196.6384051339096
1481,17.17402812182414,1.0702222077962174,1.8413488826358115,2195.250179498191
1482,39.33989373909036,0.4387188923030979,1.242362273128342,2191.4617486031625
1483,44.439019278105086,0.682684508470476,1.468766836358499,2184.4218601168523
1484,43.36113309702248,0.8935422782687026,0.7061769697714029,2177.74170188464
1485,38.30710982978734,0.9960557808674505,1.6893261463514455,2184.784667356028
1486,40.92547977412339,0.953921565223964,0.8219631354072947,2184.5991558255123
1487,39.79619020936277,0.9369055391415079,0.8127258641053899,2187.255909965363
1488,42.18917165386805,0.9739782584888208,0.8433622756047474,2181.551845519512
1489,42.21665818236777,0.9697420459017551,0.8357308069752312,2181.5847179462276
1490,41.94987727754092,0.920496846931046,0.8734403631833876,2182.5006786470826
1491,42.73507123993681,0.9382281314816721,0.7767102812820228,2179.843043679868
1492,43.95832564538414,0.8509170036988827,0.6388961291185445,2175.7372583181327
1493,39.304738524984266,0.9903822056278319,1.4719267666399651,2183.9538831035566
1494,44.40581180299525,0.81897718732526,0.5884814932574824,2174.235295923951
1495,41.18535135859467,0.7793726873094732,0.9815063176481854,2185.125588016044
1496,32.7002586770216,0.6311520243987225,1.158996997448073,2222.787345046078
1497,31.652823732068363,0.5969,1.13762266658182,2223.166408319707
1498,30.941832764487753,0.5969,1.1989309237739403,2223.4609915802653
1499,33.169601575219836,0.5969,1.0068319669085546,2222.5379652269653
1500,30.287284759926806,0.786351822851515,1.2736210691435197,2221.5896858107385
1501,31.500648931848268,0.7330775309214284,1.1638618793345465,2221.6894322633516
1502,34.95086896208988,0.6120001950709417,0.8024320878429693,2221.9444
1503,31.38838347919517,0.6547775593934949,1.349160620635438,2223.3687713423155
1504,31.625855549254958,0.4876512284029056,1.4946965394046554,2218.272338220709
1505,34.72316013279203,0.6021385551900541,0.8552453279279634,2221.9444
1506,34.70447883907746,0.6013295035968844,0.8595781403757212,2221.9444
1507,39.58809449492177,0.6666909184379521,1.7284786946316955,2166.2747411729133
1508,37.02440268443475,0.5600501809913702,1.6607060595756473,2168.4266345229885
1509,40.107331579454396,0.6879083225595481,1.7256026556530508,2166.088495593532
1510,41.050146104197296,0.694624338444485,1.2985155366088792,2168.878508137495
1511,41.44763953839935,0.742676859822105,1.718178729188355,2165.607739422992
1512,36.92998304941365,0.6642921212807132,1.5124035354093945,2167.124052515748
1513,30.07878138718054,0.754072378552808,0.7469619903228534,2169.21905172561
1514,34.70918606291501,0.4631195666633181,1.572246395612177,2170.77970570395
1515,31.1691672452961,0.5906122773570848,0.9230051006451687,2163.1807941827105
1516,29.729861638317377,0.7586447304356803,0.7079793877301899,2169.325746380681
1517,38.55908782440316,0.6363989208190463,1.6967920958767286,2166.375595446466
1518,41.608800416888684,0.7091944541447842,1.1859032547402477,2169.4902156986063
1519,34.702177462458685,0.6125021850264628,1.2929410601451514,2164.708180760932
1520,30.10890913878802,0.5840431052826799,0.811987136971204,2162.7224247182057
1521,22.514218484161937,0.8605462547330809,0.46468739694577904,2151.6128385376715
1522,22.57803470062739,0.8801159983625888,0.4528766134972011,2152.791490009218
1523,22.036810738216104,0.6360558324625041,0.6332506432028204,2140.194989049797
1524,29.007326455481927,0.5990615501373091,1.4987436434896648,2159.476866001042
1525,28.94489898945877,0.5994964570126723,1.4908653304371096,2159.2978301705057
1526,17.788036337424348,0.791124391118919,1.5131185304488892,2162.479541300462
1527,22.96413542185136,0.579028174943959,0.8122823252953439,2145.9535938670897
1528,22.48127188657123,0.8504429220063009,0.47078498704220734,2151.0043324575004
1529,23.185127474981183,0.6346535043832815,0.6074344239794194,2143.448690868226
1530,22.546757660722076,0.8705246486032641,0.45866521027861956,2152.2138197687705
1531,28.200847738197133,0.5813911422729915,0.6632330890473422,2160.3009747057204
1532,22.773567971746964,0.6424896210912742,0.712046634024734,2141.599059987198
1533,25.38745898749561,0.6112667578442639,0.631934825115533,2150.8482892918737
1534,24.24952313156713,0.49998072653477793,1.0604425736663288,2153.9357386194984
1535,28.765518949755876,0.5831020480156683,0.632732273005547,2183.8208223139195
1536,26.284188267364055,0.5284783115449061,1.2763663761169317,2188.575798010053
1537,29.698846083550777,0.6211911992845065,0.7877629939332612,2183.843820464841
1538,27.772223984044803,0.7493962546963695,0.4709679443562914,2188.304328699201
1539,25.424530889601353,0.9545141753796808,1.528248666563669,2185.7004889067857
1540,27.821619570150702,0.6859916035113497,0.9013787837830425,2184.2084148718836
1541,26.05496075263435,0.5243130379639106,1.3338622729899143,2189.0271459555474
1542,36.77332435300213,0.9957218887150769,1.9642115125731152,2185.888649874019
1543,28.70441541822275,0.5871005555987349,0.6705161818732427,2183.6589163181943
1544,24.4132013972796,1.0678035995416173,1.7927244890263745,2186.32999355902
1545,29.085845876564555,0.5959113233451765,0.7204656983800449,2183.136053763054
1546,26.844071161212774,0.5386518957629668,1.1359339801036026,2187.473391110279
1547,31.529427403891926,0.7904497742418126,1.4415645192365263,2179.021595071748
1548,24.55378017139527,1.052055924337967,1.7559613102727454,2186.2424899383077
1549,38.07496807556856,0.7476955199010878,1.4270549208949164,2237.1779586088855
1550,39.12727578878304,0.8868446854805427,1.7429566076633207,2233.297568682087
1551,35.65912920847803,0.6693792540486868,1.077219648925721,2237.5271447131067
1552,36.620787697664355,0.6483200095799457,1.3217189476662738,2239.8340324851583
1553,42.08474043733511,0.6659977036195095,1.638466458540822,2242.3284503501322
1554,33.09638469043648,0.631188922944983,0.598266973227543,2238.5479160142177
1555,37.711638769359126,0.6996516168157729,1.317983839078601,2238.5177372327817
1556,30.375649179693642,0.4828656686269085,1.800875397157831,2243.6294804765494
1557,36.62511643371383,0.6705448953582235,1.1701668733470352,2238.4576939085296
1558,37.594312680750015,0.6841373075261559,1.282762668666061,2238.9503777681234
1559,42.00026292282833,0.6661009191608147,1.6313886557477233,2242.272654811843
1560,22.80526284485595,0.5959744793264665,1.2199003192444058,2245.4297504388055
1561,22.621692904134857,0.5845480770044582,1.1912198720889347,2244.783310258863
1562,23.158540189325283,0.749188518328047,0.486202368143438,2235.662008611902
1563,23.4307646830523,0.5676451987440108,1.2981255651912114,2244.803987802182
1564,22.350803155485487,0.5936888107578437,1.1636677419385517,2244.3838808473633
1565,30.53994311652442,0.7914352126456566,1.3732436705526807,2252.2912756277306
1566,27.909101860929027,0.7249520300183638,1.3210861151368776,2249.9574256288556
1567,26.39919723255087,0.5272240862817864,1.5291358217935016,2244.3493923480614
1568,25.95585542606238,0.599363140529535,1.0011293075270928,2242.793514232094
1569,27.149567168956693,0.604667295676533,0.9330722354322094,2242.081118580263
1570,29.49813864996364,0.48502583604084837,1.770302579028029,2243.8748103397284
1571,22.979593464208694,0.7147389855463246,0.6362886028233327,2237.5942593420705
1572,22.496023362924298,0.6216455576246692,1.0418686192123652,2242.815806038081
1573,32.71373193380116,0.8463683632585275,1.4163399654956854,2254.2196690714495
1574,15.872350717268723,0.5885461916667913,1.1434492898538156,2170.263121087187
1575,16.500377486004897,0.5664024533903737,1.2689991804056509,2172.512003403098
1576,12.398591939960829,0.648670773022976,0.9902977155092125,2171.4426605312347
1577,16.393228840396993,0.5680087424547697,1.258435297369532,2172.4748432964243
1578,12.197556899916364,0.6272396478633756,0.8204283411208065,2170.6304699133593
1579,13.335723162885435,0.6138444868662112,0.9569930143032954,2171.414473037072
1580,17.789500275676815,0.5661810913113702,1.3005923111536188,2169.910729800074
1581,16.864956609448676,0.5444240916195705,1.3158065035857334,2168.9419668316946
1582,13.33672867027779,0.6181262738756408,0.9356119265187379,2170.7291938110657
1583,19.198600858392282,0.5014456556194944,1.551141715972992,2167.9617474627375
1584,19.07344269198194,0.5512028644613534,1.4058332348928653,2169.674728326597
1585,23.8041670092831,0.735831247548369,0.5567479645961797,2235.7989169697944
1586,31.650734313989304,0.5166468841991222,1.7030448584130955,2242.854554620559
1587,31.70643738320967,0.6611099017480406,1.6346998717826,2249.0513057402004
1588,26.84291399821211,0.5211820001009173,1.5636668822723583,2244.2814401135997
1589,33.820798324008976,0.574139045433102,1.5365473238558782,2241.5357103604492
1590,31.82167420395956,0.5211756463324565,1.6899295447144589,2242.750666858876
1591,23.890358974655438,0.5613869084719192,1.3338922513010651,2244.7336040315495
1592,35.67222989120406,0.6231895811239339,1.3944967714684435,2240.4105131846477
1593,31.330523965214336,0.5393555210319055,1.3210053043242878,2241.6466782421194
1594,33.731228317272624,0.571766040192133,1.5434195567591558,2241.5901460308796
1595,30.435895007150716,0.5120902252083162,1.7838730186380194,2244.796763280928
1596,28.91067067689553,0.5264593554963101,1.575922495547757,2242.238210047567
1597,31.152731713038634,0.5034531508822244,1.7412539641715088,2243.1572129148544
1598,28.60379301303723,0.49720413046643963,1.7007025420952684,2244.011773351075
1599,41.287762430874956,0.9520449882474368,1.061862801500103,2218.0318368604167
1600,38.142665473698486,0.693717049319178,1.0952253769504425,2220.0074545420343
1601,44.24867973910199,0.8884288892571035,0.674577821568606,2221.9444
1602,40.74630102723027,0.9593932644886992,1.123638642448803,2217.4258593731615
1603,36.47223917932479,0.6534149629253843,0.8428377109767236,2221.9444
1604,40.17058497042123,1.0006099247566527,1.9641133509066202,2229.765293055026
1605,36.838492447758284,0.6685511567093504,0.7695503882115815,2221.9444
