,feature_60,feature_478,feature_133,feature_65,feature_349,feature_435,feature_124,feature_34,feature_563,feature_118,feature_442,feature_148
1496,7.4518935661647365,2.836933831344337,2.230321008972089,12.548106433835263,0.024203215632771564,6.998869499625507,16.021031525559554,8.819077705288747,264.272,57.05977083009586,0.8141463689596429,0.006245813369715337
1497,25.009491214051334,7.791058002005594,2.302331930074907,14.990508785948668,0.03958090299323719,7.618235149656464,15.918676699924859,9.228317008463819,263.9336483003469,59.51721506330108,0.8747291238397565,0.02626822587399622
1498,0.8973052046235397,3.8660947136315262,2.218316115271772,19.10269479537646,0.020652122202968897,10.303171095088006,16.027453356437324,8.817041336472595,270.3533866134109,57.986916973022836,0.49152503525963714,0.01706850516086239
1499,27.46213527761196,8.558247583702721,2.3710084383922205,12.369075437913425,0.01728093644555769,22.401842346057382,15.74608747080006,8.725208879826022,265.56181940375427,58.325597513067216,1.2162267979893318,0.034140313878886094
1500,5.1730651431582615,5.290937202130839,2.3632573863069086,14.826934856841739,0.027251246443158926,10.63756914815913,15.888328341986565,8.692355768046987,260.0149505248376,58.5995687753194,0.8948250302139729,0.017389540973358875
1501,1.7245232847305665,5.271152385067518,2.3189353302294364,18.275476715269434,0.028727958404196303,10.670163041066639,15.863486297359863,8.842581072792813,264.52815721653826,58.98796050684444,0.6357543237893771,0.028651986394936522
1502,0.224978603915167,4.527641614688079,2.2654854676876153,19.775021396084835,0.020782785229051564,12.485570288233781,15.87065772513812,8.833439546245971,266.1904626024171,56.54877437644394,0.5161550156762201,0.019747097195557103
1503,24.102703701260246,6.4764808421869065,2.3031813960957885,15.897296298739755,0.02853398015980241,7.973815990663437,15.895533346300784,9.139840866774597,263.2303494958951,58.902144417063454,0.8794159986931622,0.029047991441483394
1504,16.590691533168503,5.494528683506873,2.3041344177264462,23.409308466831497,0.033991743125017224,20.22821480014362,15.899880172193702,8.954428328189257,262.2183310618749,57.52306071833996,0.9196391779141142,0.024455925854585857
1505,5.574281778264836,4.145364575176177,2.406127439389066,34.061298072860126,0.034081001945336996,12.01680694996769,15.75163588745981,9.103922436398722,243.77865448971073,60.78832604151095,1.027379886993515,0.006955409308681975
1506,-0.27418370658420355,6.528075153707984,2.270394921689598,20.274183706584203,0.0215891171179176,15.44517196390252,15.85,9.08323102173422,266.8821279014659,56.62668930034054,0.5338165627311869,0.018005804571680214
1507,15.250834186767213,9.885771667940055,2.3286708366221376,24.749165813232786,0.03178309267600134,13.94605829181559,15.861408506162489,8.540874148949257,262.803748380995,58.68804059254904,1.019079382159991,0.0266
1508,1.239009551248832,3.6030134763515362,2.2180376905050108,18.760990448751166,0.020705273410198823,9.62492495012323,16.06320313194939,8.75949981791368,272.0239531224188,58.6290085760092,0.5012234324368724,0.015971289069945774
1509,20.802017646039697,4.766017646039696,2.397086900789423,19.197982353960303,0.021841307840182643,8.539171394597066,15.753320643336743,9.001123782313428,243.4357636526539,58.755359840401084,0.8389702041952359,0.007138613938962753
1510,-0.4639601433803622,4.771117122450773,2.3002751178648446,20.463960143380362,0.02301081385697739,9.153448134050391,15.80968275931497,8.822505514603108,264.272,59.07978065812822,0.6508631714001414,0.01707310372598865
1511,24.064560362494667,6.614408368460385,2.3089581695671706,15.935439637505334,0.015960457608207357,13.63197399023775,15.876355476965927,9.535650352680102,262.3081783026256,58.5121485994424,0.6331181275016282,0.026060906375081412
1512,2.2272397031654907,6.800413068066028,2.3492356779856096,34.62861705988786,0.027721886367339015,18.622081087983734,15.824361769090753,8.656402368726713,262.32469679642895,58.0539287838364,0.9311945549120312,0.0241048878581952
1513,23.206568450426847,4.978512176310813,2.3263296936002718,16.793431549573153,0.02240160164012642,7.950148715545152,15.897024907098338,8.774265169162259,262.45168710149414,58.36456334346587,1.104452224646265,0.026139667905355508
1514,8.853466090714127,7.843965197806906,2.3587944109046095,11.146533909285873,0.04312029198009519,11.74170036038986,15.817952861774506,9.388201162476612,263.16094630160046,58.30330419562886,0.8048263130747969,0.03135353536691196
1515,17.206948317348978,6.009503055879932,2.3206190020732906,22.793051682651022,0.03841493020044254,20.71869451283481,15.831260944482704,9.254809103708478,262.329955889294,56.24482758781422,0.6659410703526795,0.020735595484915534
1516,16.701050464942533,11.941251422963386,2.3401036077756263,17.316457770581703,0.019166933665810532,5.360515608885797,15.828941342008834,8.833001139066782,262.0051000634969,59.01916072393574,0.8172826393496164,0.023197396535187337
1517,-6.048379888937479,6.6632344147119715,2.365691368601327,26.04837988893748,0.014338423208217425,8.012760010229401,15.86692116041087,9.15704125939782,264.162393310627,59.28668690785705,0.5932084231953746,0.018840926621228347
1518,4.0885665218375316,7.413542928836466,2.3866919603181262,21.39803400837257,0.029165444180271435,19.489898415203605,15.816283498674474,9.213979760514857,247.67715383563487,58.60839822576679,0.8534552924487002,0.008809732010604202
1519,1.3763395937144254,3.6045332073253125,2.2526696775191826,18.623660406285573,0.020901944477393398,9.984225110699791,16.013141405754407,8.664221625451871,272.0425474778626,58.75680901130982,0.5376969758075026,0.015917651506165437
1520,0.6552511416711441,11.800948796658615,2.280752117941312,19.344748858328856,0.020844226464286787,6.329001864157637,15.752032991632646,9.170957733616929,264.1190754814298,56.65625871858811,0.9058531430433714,0.006764155178059524
1521,20.225497612466132,7.92647427609632,2.336249561971765,28.818937360142456,0.03476250906364062,13.700303513734761,15.951881322286505,9.522832803794143,254.48017171654564,57.89126787713963,0.8683189534866753,0.007026702485536223
1522,1.7851518047393804,7.79429135341312,2.3521430625569453,34.62861705988786,0.031622200431179415,12.593603839197803,15.816972400616997,8.76580614583206,261.473569150024,57.61759101596801,0.8087635161782106,0.027105194699573183
1523,1.9727721455234446,3.865609962910822,2.388175245897581,18.027227854476557,0.02179212049187769,11.512927601286638,15.80581270491465,8.294010009439484,272.0561955245402,59.18405834500818,0.6930654520551298,0.015645565163890453
1524,24.222336659317293,6.710212881976371,2.299915059338322,15.777663340682706,0.029566520498423076,7.974301891999258,15.894858483334364,9.19881714140993,263.34714732940523,58.98452493937419,0.844788779886217,0.02949340099931976
1525,25.521743886882504,5.717057440823672,2.3655599302487262,14.478256113117494,0.02320395272231683,13.455199806023554,15.911317574105611,9.408446153075543,261.88470063945493,56.17246053075277,0.5951027320340789,0.026334121294719452
1526,12.52432719218042,8.291317858840388,2.3913108483659866,27.461780073442824,0.03485565609143174,22.702419147313936,15.782869580094044,9.226894483625136,243.41502731576807,59.05084354363139,0.7129687551091982,0.009186087402821338
1527,0.19921103418808417,5.024558926606829,2.3085904536387627,19.800788965811915,0.023862719081031356,9.469616090247115,15.818942598706862,8.787318124913922,264.272,59.02722180973985,0.6373438058879807,0.020777039482745036
1528,12.996973522111782,11.18079388872356,2.2711315798993446,7.003026477888218,0.012580363751496265,12.801749636314641,15.979302721729526,8.798174515538095,263.2030168201492,56.57165200673352,0.7232132385638422,0.01441302977997342
1529,6.731713960406976,6.71897242169916,2.3715404308544703,13.268286039593024,0.043051775236927575,12.182320929568808,15.77159574767105,9.301103287624283,262.96381546975425,58.89965432400403,0.8455787046258012,0.027952839102147735
1530,4.222380202254623,4.922320965921497,2.3174158280478863,15.777619797745377,0.02448437238241307,9.218108621504763,15.800690289579075,8.708389303879944,264.272,58.649656629180306,1.007588768398518,0.0104985625822256
1531,8.529986471971428,10.001233149738814,2.3738879343395545,31.414599587043885,0.03352311247984778,6.550210373829019,15.841362535771864,8.837432581185684,264.70133731634724,59.515405713563894,1.1128215873560652,0.030514458664421453
1532,-3.4671215799734925,5.453384995957375,2.3014797539585934,23.46712157997349,0.01794446270785113,8.540039405663086,15.889691459488061,9.250777188202925,264.272,58.602879414117325,0.6113948470970314,0.014421735669025625
1533,-5.543446441654311,6.633655191339953,2.363354567175767,25.54344644165431,0.014709089163177102,8.012813510324065,15.866363656903799,9.172400073995934,264.272,59.29850457423645,0.5684908792049728,0.018554547970715353
1534,2.526945229413921,5.406595894318201,2.328008004013329,17.473054770586078,0.026390870029140798,10.506137517475851,15.78285158701078,8.607046386902582,263.2182853466292,58.41834214967109,0.9391089041424373,0.014938771798497206
1535,-5.480219700734487,4.58107459016629,2.245278999561869,25.480219700734487,0.029252975033532098,11.01228894959571,15.908011953936777,8.9144151743021,272.87349562315234,58.43350979503055,0.8081865546374211,0.02206873440564174
1536,6.112888789287782,8.399661022467486,2.3211871504847075,33.63497592742213,0.04781418739580841,12.738670651836369,15.83207919264231,9.67609623016989,247.47974131225482,57.82888684803703,0.9096431732604339,0.010662375779269312
1537,17.25246856287192,5.537255869234074,2.327913205705196,22.74753143712808,0.04172766013267348,23.283439254242147,15.81126904126311,9.172660533291621,262.4155743109017,56.64747880558619,0.6886890284489218,0.021374619174737833
1538,17.926130876579734,4.393646064272869,2.3002457972028476,22.073869123420266,0.03920547393171281,21.915307582443486,16.02846716320547,9.194616428590885,261.8461477999892,56.95694042282741,0.7354209562219104,0.018123177055032524
1539,2.4750382539664506,3.717569373979462,2.3430062971356183,17.52496174603355,0.028043464655597934,10.882036059975976,15.857091222334134,8.395632763744553,270.9933508077848,58.51509836505591,0.6686640578026518,0.015783102157060233
1540,2.334046898633551,4.570035293310595,2.3026118472909944,34.167605643522364,0.01571381994274668,8.790419840322341,15.857493561254893,9.20083388037627,262.56075680250126,57.63883679218338,0.8165449948495407,0.02720686609803246
1541,8.495810898298133,9.66843214376832,2.3662960600584078,31.50418910170187,0.03292470013762573,8.89664238986939,15.848847207881574,8.618384379195057,262.8398503054613,58.26995319974159,1.1730961454566828,0.02490539558591547
1542,16.97368907596832,9.325232110327915,2.383574740640032,23.02631092403168,0.03713026479308456,14.310824971780866,15.807326222953552,8.721827970481579,265.3101341173888,58.88076543424458,0.8988911508480668,0.025265880832576422
1543,5.045321026897962,4.328357382085022,2.2950557256517876,14.95467897310204,0.04706726399925352,5.052290443667241,15.69958229929835,9.18269026661357,264.272,57.78490785434478,0.5644401069720091,0.027392110097857726
1544,22.070936606476554,6.254871386141903,2.3274616644941886,16.791453098276524,0.021104382770531234,7.477596451345649,15.886970873105371,8.761356505474112,262.37223280066877,58.481588744381604,1.0538776670425571,0.025541608847373033
1545,4.6717037267343855,5.774021508585686,2.343335071897128,15.328296273265613,0.02200756703706248,6.088850636194234,15.620723113053693,8.652230807141175,264.272,58.560444140401955,0.7985642688005912,0.025902547691014206
1546,2.945054272993371,6.084210400917557,2.259388783661777,17.054945727006626,0.022282155859782857,17.381551480730007,15.943153678351427,8.74390371182203,264.64553530914606,57.789254626524965,0.8816662791494774,0.0077970866556171395
1547,1.5238645677020421,4.359417385308298,2.32036533741818,18.47613543229796,0.028214581760790156,11.864547743404495,15.831117870836977,8.614134473123514,261.7353580828561,58.44635254823067,0.8780998430943979,0.019344714833479087
1548,-3.07791178091714,4.025371485764891,2.252718074522558,23.07791178091714,0.018922698246824306,10.771943209350118,15.854607549934295,9.162862658690864,266.40922536503507,58.19122860711893,0.8267234256964551,0.015100763881406142
1549,22.900023483975723,4.917046329271455,2.338219654846418,17.099976516024277,0.02026472702633803,10.497075855077405,15.873900185063693,9.98911124055605,262.47324542325555,58.404487984597615,0.6178138624555793,0.022300739358837682
1550,14.537794678033261,8.703425170274752,2.388265405960932,27.938260811972455,0.03286644869417982,22.203366262507245,15.797780919723534,9.295752084067324,243.5236166271262,59.03836298117699,0.7089013078349211,0.009166678448963253
1551,7.287666435082861,9.526548313052155,2.337322731355923,32.51055703494056,0.04397571282511244,11.12964753920577,15.818623706069992,9.565724299586714,247.01876820810878,58.05377105386249,0.87255994623365,0.010228173619342647
1552,-6.255705936000446,4.623615857365612,2.3082737703197505,26.25570593600045,0.018679758783452446,8.983299863662543,15.797106449921287,8.713934462506904,262.9843934036621,58.58409904561976,0.9661364761397724,0.00919535395906995
1553,23.927412255872973,7.913391323340721,2.298,16.072587744127027,0.018562588718686254,14.832533908310124,15.86,9.094015239226312,262.2060954566992,58.73954622714137,0.7466736747461877,0.02957508065335114
1554,20.044005121193443,7.825696852492031,2.3363729665530837,28.67695651211035,0.03504996914718261,13.703622371062927,15.952171686007256,9.509802476413993,254.68037750200241,57.87960251465852,0.8707681714711972,0.0069613706483675885
1555,-4.406374028494938,5.225472525567985,2.19958105015606,24.406374028494938,0.04442794703756603,8.585869019642065,16.09,8.8105,277.6745428992245,58.30699406168853,0.4817,0.021754561080253986
1556,16.524377284661178,8.953881148383902,2.346823439677204,23.475622715338822,0.03205176223387527,13.992933971891429,15.84609341806202,9.041851166101981,263.95451720401326,57.231884072773,0.7435897672435445,0.022280806809224396
1557,17.119254412361514,9.387395576440195,2.396363708911327,22.880745587638486,0.0389206841689463,14.51302454940026,15.796509227335296,8.58098650863672,265.8037199710354,59.590509182176646,0.9747678049795272,0.026647339835165797
1558,26.659361960173857,5.945618384521516,2.3359488729405107,13.340638039826143,0.037093190724476546,12.151160214233006,15.852723710209382,8.731844338932918,265.22055322720007,58.074060851295464,1.0618263852806191,0.021144350164908718
1559,6.3792904572368565,2.7836439625326674,2.3055310891958607,13.620709542763143,0.022594827137738846,8.756557507656462,15.903586171019107,8.89204177533081,263.591646788742,59.12110476459912,1.0358669950131358,0.009703108919586072
1560,-2.566489798683943,7.207865794315158,2.2726801618148174,22.566489798683943,0.02575984352322332,12.388317019612343,15.835832913503511,8.66549548652647,249.32379859537346,58.402648593873046,0.7595300625560756,0.007996971223623594
1561,26.823746346724903,11.160955370031084,2.3408242580568404,32.32639378569302,0.02131399858858268,12.978628559544244,15.91611498000492,9.920854007622541,245.72571852929232,58.45805642488745,0.7671445992001968,0.009390899741240159
1562,5.073849761049315,8.087388684260231,2.3163141271656604,34.62861705988786,0.048872944513763054,11.198643701790964,15.834036452015399,9.705422697524305,247.84125605560033,57.851810967615165,0.9488405751183073,0.01062832725847926
1563,2.3213130437585816,4.3981210239006305,2.1965097452809714,17.678686956241418,0.036818674140737875,12.656985816137754,16.082130908634134,8.845189605200373,255.52457305820408,58.46338285373019,0.8381700354911977,0.020324784827161494
1564,21.342420204750688,5.733048393393984,2.358023504650281,18.657579795249312,0.032461271167949064,9.122393386277349,15.835383783500264,9.890375217876231,262.3736735294158,58.51175616295176,0.7505028658415897,0.024515432448734803
1565,16.487547687360003,7.687679398291768,2.3028974251825507,23.512452312639997,0.028741523297812557,15.548511091519252,15.919774674363568,9.363885841997183,262.36455787665653,55.66018936418394,0.5942590095323024,0.019177896960726633
1566,-0.18669077097453668,5.854758459407898,2.321722241974579,20.186690770974536,0.023839012152649847,10.495718262808664,15.865896584966118,8.89000284770919,250.36782434928827,59.041414127111956,0.8533801774696609,0.007619224387245872
1567,0.7925853892586281,5.251326723784644,2.316030624697063,19.20741461074137,0.024624963777427376,9.752508295831307,15.827227867145949,8.755834104845391,264.272,58.98019462607959,0.6252473139669134,0.024091146858379896
1568,-2.241652880976581,4.274931422238481,2.2856565395186674,22.24165288097658,0.02136258188929083,8.744782660651145,15.79,8.852557464067164,264.0053645962011,58.9241178248723,0.7401780119497633,0.007996894019247858
1569,4.377191330413978,10.669458610342211,2.3200175189041317,34.62861705988786,0.013392591731750381,5.797397347222763,15.89286196851363,9.914949105873749,262.57337508588364,57.47793917348553,0.761308747830696,0.022745451375990045
1570,1.0230016356141187,7.144335878756564,2.287592609868184,18.97699836438588,0.02198662312925807,2.5886211937650505,15.79,8.908686452424261,264.22881838342016,57.544962525307795,0.6592247826399636,0.018877037595799104
1571,-0.0008270454012065387,4.561639105432374,2.2676321103633312,20.00082704540121,0.020885639781824606,12.380623584870548,15.856422983636845,8.887251493412966,265.49534187362536,56.52211193022131,0.5345689463556837,0.018986682836280095
1572,1.9103684224920672,4.575565986347908,2.3649777000977372,32.340084180643146,0.03186061918134134,12.49189659056684,15.758191551027931,8.8998442394082,245.08617343527197,60.118306885906065,0.938151956491236,0.007182272381303454
1573,16.927449565826983,6.899644415550425,2.3007516525951,23.072550434173017,0.031016782162092388,17.333671659266805,15.947521733684054,9.32622383347951,262.31365035320164,55.93582686305243,0.6190093864461758,0.0194368695143845
1574,3.0253773074609622,4.312726162369472,2.199101602100607,16.974622692539036,0.048242970045984206,12.687508340526886,16.088951584475282,8.767536210748917,256.0129334484302,58.20406075824979,0.8511975263477881,0.010508824802618649
1575,22.685617995462927,6.3224264623258755,2.295979803167007,17.314382004537073,0.019414436044447262,12.136785875488222,15.862805828934711,8.624830038482635,262.76465031593347,59.46972978810769,0.9914471307105894,0.0290741105246283
1576,1.794548287589619,3.4986454107726814,2.2702413922680567,18.20545171241038,0.04366574727430485,13.1304542785032,15.99349059717864,9.544743536664901,266.12113586372783,59.39029133605522,0.7819407521772485,0.025361412073671843
1577,12.636415083881701,11.354100865139749,2.3386485317260646,27.3635849161183,0.027216722187200674,20.086390768552164,15.84688105368206,8.681889919424536,263.4258812829843,58.07573018016543,0.6794507459286665,0.022890678012390715
1578,16.53183259573359,4.123210624074268,2.332041987480256,23.46816740426641,0.040765150428225524,23.283439254242147,15.73779566035639,9.186062211144977,263.63431942470834,56.17471245117354,0.759460392641189,0.020218474442195468
1579,4.16785647488346,8.635808418057092,2.32843658767115,34.62861705988786,0.04646082178428347,12.026142632698269,15.828341768760284,9.404569615162645,251.9328346494618,57.590784133520906,0.9065876164837425,0.015359273449191769
1580,0.3899960778332201,4.445841556567658,2.2718659561458843,19.610003922166783,0.024375600597684167,12.847191875676062,15.871121691294336,8.94659448775174,265.68213121345923,56.82111069322832,0.5606476457133692,0.020944867651773474
1581,15.393384946728267,5.950048646120114,2.278913364316083,24.60661505327173,0.023923868443894644,16.736080389993905,16.0026135873072,8.672938770778279,262.1276592115356,58.61984265809164,1.1689731763945683,0.027948861968444715
1582,16.481460022429445,8.91841053104846,2.3433130372099322,23.518539977570555,0.031566674973102435,13.962569731140762,15.849796374251126,9.072419069443049,263.8250316937669,57.07438659518973,0.7287557247499875,0.021995679182663264
1583,-6.053021529793225,7.581414940045569,2.2574913299395867,26.053021529793224,0.02516101101055669,13.668636355879528,15.781386613876288,8.391114034313192,248.7518595867266,57.92728832458491,0.6346787400450711,0.008213866138762885
1584,0.06162846963120017,4.239395279523728,2.3188213665989013,19.9383715303688,0.015243620235675033,9.75095454912508,15.921197292460116,8.620168700416665,250.62678478107736,58.50110108960948,0.969713417843115,0.005717369433865135
1585,2.9920501013416065,9.491310890143328,2.273391671260647,17.007949898658396,0.023586781110650663,13.440863110670666,15.722154762870273,8.662922403323662,270.3925468666316,57.063369997566916,0.8650828070532128,0.014727243615738116
1586,0.46577967073638515,6.939799583496287,2.298143671987624,19.534220329263615,0.023178121355198013,10.485638942980197,15.89,9.015371297196781,249.27695490314355,58.59168601310149,0.9163858938415842,0.007666680883663366
1587,10.191529947484915,9.806986819467674,2.368570870559541,29.808470052515084,0.03054312446003163,8.285045572156546,15.83305126120174,8.804056306855657,265.0871847029527,59.27456370737429,1.0653079734377213,0.027265419017128156
1588,1.0439369866273776,4.4515340915186545,2.2945538958490777,18.956063013372624,0.014376924851752765,10.091989104845192,15.957477564345233,8.58100616248734,250.35427962780693,58.20063997128089,1.034090744732597,0.005233632475396892
1589,4.033455535449153,6.038634971712476,2.3428182929072516,15.966544464550847,0.02138209921500832,7.636319765260342,15.669014225772903,8.591354855915261,264.272,58.55533263271262,0.8939667517610992,0.019882883459528062
1590,23.286798483083953,4.962068945684765,2.324059859455311,16.713201516916047,0.02158676954353639,8.097509247948103,15.898895312619867,8.743211567088593,262.46174243912316,58.38732585216731,1.1064928088223969,0.026171804679708633
1591,2.553759041175951,8.366673220723813,2.3985049596198738,34.62861705988786,0.040295091875027084,11.831644652688254,15.771368366847472,9.441487617266205,260.3472265162942,57.898291649977864,0.7539612743198101,0.016656122282490922
1592,17.381427433394155,4.533991987972734,2.3079895998151323,22.618572566605845,0.03991098306341769,20.321135914147018,16.015028894030138,9.187527741600897,261.4991077742951,57.07630584877729,0.774946265433853,0.015586703748188772
1593,1.4491184580300671,4.503908151179109,2.1932989538779504,18.550881541969932,0.022666260010359117,12.619174522641652,16.073681457573553,8.941386605525093,254.91959236226646,58.78463098305349,0.8220315839654873,0.0324847929805548
1594,-1.142825236792195,10.83322593152556,2.2672583612106667,21.142825236792195,0.023380236448000052,21.502922448456196,15.851646962666662,9.63545364273871,269.6381417169069,57.250005550994636,0.5724650868506519,0.013104476165333587
1595,4.429093873104195,5.4876747354373006,2.2684951279478818,15.570906126895805,0.019579695149221168,18.47763099392044,15.960481219403116,8.599429352028883,264.81387904314107,57.10073600270736,0.9212031083658756,0.014736853582180735
1596,0.4170376289136005,4.427825117127526,2.271883652443218,19.582962371086403,0.024756875367512837,12.855092468058462,15.87337394731864,8.958430093159459,265.68641049990543,56.87035466244543,0.5650459799779751,0.021034957892745648
1597,1.5132433676342525,4.649919164636501,2.3569855802661053,18.486756632365747,0.025852686560394977,11.576769491511177,15.862376226887864,8.421092155877432,272.3978386979437,59.15948018641996,0.698363823429673,0.016728818742440196
1598,-12.134465897379473,5.10078115846124,2.3378833137954844,32.13446589737948,0.01320340056308099,8.423070696446223,15.81017002815405,8.632471626903932,262.1420530022842,58.97493402132624,1.1463427922585308,0.015908784787959224
1599,0.6544033886918791,5.407461195193017,2.2679289704585583,19.34559661130812,0.021059542571706974,4.808361920309455,15.855954257170698,9.379982375539551,264.272,58.64197474517903,0.8040509897835058,0.016185489139516326
1600,-3.5594428077398983,4.002239868467025,2.2574571229197344,23.5594428077399,0.018255550656930606,11.18687450263004,15.840804496350287,9.124179601021682,266.9417931824847,58.26873275299313,0.8679945559126377,0.01644656160584688
1601,0.14444792625023772,4.6133517915301105,2.27198464586853,19.855552073749763,0.02084240642531163,12.767764923149835,15.849883818012845,8.834274363526559,265.61913538492786,56.37138408848401,0.5214872093992424,0.020095352720513795
1602,9.696298408935458,8.984754824747368,2.4021925009733596,30.16238286041606,0.03188867911372896,11.466365279016255,15.762878568647544,9.13225399299181,244.20924917920092,59.70127119746899,0.8368726542673702,0.008023464021516661
1603,1.1329064825537307,8.189438302071196,2.2628773496855006,18.867093517446268,0.02276893251425593,19.208545959131076,15.902588957145339,9.139125790532962,266.8587464981503,57.55020672445748,0.7445980861941006,0.010149840485570336
1604,19.933535973275767,6.707726705955703,2.364455633747592,20.066464026724233,0.041928780040962364,8.495811570184173,15.79992711073664,9.442867574630474,262.32696755331483,58.86342784962326,0.9639670884629276,0.027949088884207995
1605,1.7918831704787268,7.850983607024601,2.3530247733711724,34.62861705988786,0.03188963324768016,12.659625877835591,15.816271703281188,8.757668714105522,261.46095387572313,57.61232761114719,0.8093182349023934,0.02706782417499666
1606,12.232081645023046,10.03917300348605,2.3348,27.767918354976953,0.014970509164096538,11.576207116120948,15.84,9.235438286647165,265.03941719655336,57.650209286710755,0.8188064720924618,0.015570655273918153
1607,5.196335053206939,11.952786854028194,2.3271328787798398,34.47587253597762,0.013975350343107075,5.265882508053039,15.89721328473398,9.998104967910793,262.74177389561925,57.47900761962091,0.775243703272188,0.021737912398946034
1608,2.801397310675812,4.33989234846538,2.1982770692957794,17.198602689324186,0.04460862316595092,12.677798381838452,16.08678176130468,8.792239647546193,255.85757410941525,58.28655743519599,0.8470531640919428,0.013631520851952073
1609,1.471971853045052,3.7249749549496376,2.2725740133490095,18.52802814695495,0.03963101488319813,13.163307232453105,15.96123806260117,9.42015601896915,265.85335231894226,58.79144078301559,0.7366320451082855,0.024549522504046815
1610,4.04197909194992,6.037647814695237,2.3429210453105327,15.95802090805008,0.021341732199433503,7.61591179240148,15.668157955745558,8.591191552988617,264.272,58.556936915771,0.8930444266173594,0.019967287219366314
1611,19.731889375754776,6.57677830737278,2.378500291690556,20.268110624245224,0.04507225536993858,7.700999039198018,15.795558589904914,9.78828413307998,262.27071817045544,58.62266932711481,0.8877006577775666,0.026805381080467365
1612,17.1268063006567,11.843024141063013,2.3355488487697937,17.107454484094465,0.019547787843043327,5.472322688234528,15.833398230842302,8.859087443807228,262.1241339170363,59.05799575913234,0.8021907937075247,0.023643716934768428
1613,6.1411323486784335,5.807961178263479,2.3993487005058736,13.858867651321567,0.02735397123501675,10.74692094278156,15.828182626897027,8.853298554856138,261.25118208152554,58.78047657770726,0.8827409035411167,0.022314952032066734
1614,8.54396420503208,10.069825053300285,2.3674469375413025,31.45603579496792,0.03450812113976767,8.56676380569535,15.84578802501929,8.6013,262.5763034144147,58.62029951861311,1.1815,0.026721679277220498
1615,0.40130880263421975,6.595889299613056,2.289169333085853,19.59869119736578,0.025343999848994905,12.44248222841969,15.87239999748325,8.920162661742221,249.76458664787492,58.824685770254085,0.8535497728085916,0.0077706666624720805
1616,8.995298211819716,4.7896312084362185,2.205118564293424,11.004701788180284,0.02307199152181075,7.1132196917399675,16.078858313710615,8.73262098727978,264.0847537972613,55.575873747248984,0.6334600433316627,0.007061232218293197
1617,2.5859814118269435,3.807913380351623,2.2060214741425193,17.414018588173054,0.033121230353636705,9.42602635406434,16.032611027545833,8.754780524926316,269.95008386337554,57.50156477104804,0.5560448052247179,0.016
1618,12.727105560954007,10.23299886217265,2.3316452083327306,27.27289443904599,0.016628637820881167,11.91838334941199,15.84510897435995,9.171948141007716,264.66658372890413,57.86733233975978,0.8302809615441111,0.01717942307718653
1619,1.7844302066950943,5.681300711837048,2.332655621455852,34.62861705988786,0.023787233635078356,9.62282264362572,15.829331308446148,9.339684157236372,261.5870729861443,57.932962445491796,0.7665216822523063,0.02490192523876848
1620,3.5319104453502557,5.147742765856452,2.2772847103466245,16.468089554649744,0.0341415080039264,9.498977787496123,15.856007569118715,8.651461449772189,266.01697676818895,57.540375755641556,0.816657816628777,0.013789700145159704
1621,-4.987157231140449,7.5035918597856455,2.277194338529343,24.98715723114045,0.025495733936405827,14.355168291474548,15.788993953100132,8.520667021295255,248.8498421159297,58.00348343425093,0.6779036415149523,0.008289939531001324
1622,23.3248566795167,7.183229077740824,2.298,16.6751433204833,0.01817311220323679,13.915422935294483,15.86,8.86248915426958,262.3726737042703,59.03048518418211,0.862241978966829,0.029221011093851626
1623,14.4862345903817,10.590883388124169,2.3997,25.513765409618298,0.02600378576587903,10.720396064265957,15.77,9.137241680002175,243.9756571047113,59.010993744341924,0.7265989365107105,0.008423309893284863
1624,11.576300704981843,9.281773076048715,2.3348,28.423699295018157,0.015862754520122903,11.363154442412393,15.84,9.135293443752293,264.978123819922,57.213532771488545,0.8785287210317047,0.014814186385113193
1625,10.753641079274525,9.493002258829126,2.317597915216924,29.246358920725473,0.03153371373188932,6.296237683019253,15.769472458149602,8.6013,262.64137201081456,58.683005573715654,1.1815,0.02961949457519665
1626,1.6635446012052542,5.309496120371811,2.3258960285077936,18.336455398794747,0.026342519769422725,10.58159660340661,15.837641218393815,8.683735771754204,263.66673663985273,58.797261845198385,0.6707824475043145,0.0268648062098761
1627,17.29444689202444,5.226782211228594,2.3189589010246685,22.70555310797556,0.03990945947216911,22.280828836365448,15.839495311508479,9.11988284646677,262.27162635089803,56.87839194566451,0.7730851210310772,0.022402840591288265
1628,24.713052882717783,11.265741039889383,2.3129363282454354,15.286947117282217,0.02001733334047226,15.63119185744606,15.99124717952562,9.681760162349406,262.8719807148043,58.17595249207903,0.7286087585629372,0.0215875282047438
1629,25.8657100960852,5.6688697391512815,2.359040191391006,14.1342899039148,0.026964254461673977,13.158529041515788,15.893751419589897,9.201269428355886,262.81383612859986,56.63926117675263,0.7313777557835123,0.024748060991639478
1630,9.743295657775036,8.456260314753022,2.352390873520674,10.256704342224964,0.03800490414247869,13.241843166865845,15.839347381236921,9.33172399258569,262.6627180590147,58.33430293871976,0.7736838961489494,0.02823402641249892
1631,-7.9759422690194555,6.168380067729701,2.356884105570103,27.975942269019455,0.013978943084494001,8.14271207495542,15.8489471542247,8.990901528883644,263.52251869039935,59.18794970054102,0.7683950701565899,0.017912269634942836
