,feature_66,feature_427,feature_442,feature_133,feature_3,feature_299,feature_563,feature_354
1455,29.195599346071702,1.6327895932067824,0.6110838583251761,2.3032649121208673,2242.597504650393,0.05673669497795221,260.88538049835824,0.03596858044055177
1456,20.717091355797876,0.5457714087776468,0.8614793234377118,2.2210592638805378,2230.029359364917,0.06980732597929883,254.6274424294498,0.03589404276169053
1457,29.111519399135023,1.6160086123127277,0.6149809843480909,2.303091085227144,2242.4914799698035,0.05683880308335609,260.7308909348822,0.03585796332636423
1458,23.056104718273815,0.4947155075783045,0.9924585228634142,2.3039733948449967,2231.7396191247462,0.0583205743706163,252.85133734778813,0.027135569232746164
1459,28.258436569355915,1.4457472457308689,0.654521581324653,2.3013274216689257,2241.415743865783,0.05787480125741449,259.16342569753186,0.0347356319711343
1460,22.807613945748724,0.5818551771327107,1.1556565167109727,2.324457093661254,2226.544063239339,0.04942191832748811,257.4818285744567,0.025624476697120622
1461,21.44541177032873,1.3599834632202015,0.8936172401756599,2.316229579663574,2197.7081773768414,0.060298340217424126,265.4174047439709,0.03771390906886521
1462,24.37310416236764,1.7343711086576235,0.9985948897773321,2.3693782412178996,2196.6765219319627,0.04218841175215167,265.3461001731806,0.03360974199331242
1463,20.226510232884102,1.4595587633472862,1.071060626772448,2.3237794734665815,2198.577895643092,0.05826434500051047,264.81670945243945,0.043148099945748045
1464,22.06501272866643,1.4061203063895473,0.7993319155137395,2.3050101984462144,2198.198837225095,0.06463235774308049,265.47399229355113,0.031940670629028625
1465,20.59247165305952,1.4020390805382958,0.9437966467643033,2.3208767300724205,2196.5204186047604,0.04461676575149953,264.95920840250767,0.039674050727449235
1466,23.135533592762854,1.4858336324451369,0.6364296380552235,2.2856258164277334,2199.046578981562,0.07212049365400967,265.5717619171429,0.021965908453338057
1467,20.285080323406124,1.3110299068787914,1.0419453331850275,2.33341010549665,2196.6075834253943,0.048735715421434,265.17653203271186,0.04640166852167553
1468,21.287605008785608,1.607846812197883,0.7218436533969381,2.2925338118546454,2196.323304475559,0.035302191689319945,264.4677537329413,0.024460246425889245
1469,17.012323477433718,1.873246509061984,1.2711038336102833,2.3704675475090555,2195.172939083473,0.126166141301162,265.9012847673292,0.050680145144404914
1470,21.1790437537502,1.3791974092488506,1.0716036039491128,2.3475606306439265,2196.6607490273486,0.04879980889577993,265.30850965799254,0.04598249950495959
1471,21.48410237888158,1.6660236752176198,0.6591029157782393,2.2845219550724014,2196.2675850834767,0.03266918711299566,264.32883139624755,0.020159672284559574
1472,21.235773241483518,1.592501010750608,0.7383933065094737,2.2946471668384403,2196.3380020491863,0.03599672149620094,264.5043984484662,0.025594645110461525
1473,20.21485387305449,1.438596282493466,1.0736829984921628,2.32552359805375,2198.3749422141805,0.05749742496927315,264.8673096815972,0.04388203416919021
1474,20.410855794673495,1.3482681781064962,1.001785783783425,2.3282818177133513,2196.5719181501063,0.0470503626288008,265.0876096091767,0.043648925627041306
1475,39.959773533173255,0.8140639297261637,1.1128678866608064,2.3351249659894013,2186.871065647036,0.05515773467312969,264.4597128772066,0.03857186846288446
1476,38.88867429694356,1.1458043451101378,1.1080461313232128,2.3282345534801467,2180.0645765730324,0.04374458877274381,262.8491610163466,0.027430924813068146
1477,41.6304263246253,0.9185948455573768,1.0147921122712193,2.340963790054015,2183.597475731984,0.055608498743971876,262.5509906434487,0.02927410920314771
1478,41.17701728149668,0.9318900221526032,1.1353427974378998,2.3347697103632656,2181.052848005079,0.03893169345088023,262.3619261428803,0.02419873530769898
1479,38.574346125502046,1.6310910482588614,1.1711127723096024,2.3692609676811305,2184.562123931568,0.037665906902490845,264.1809628992735,0.03711961018718476
1480,42.32682015957846,0.8579607597645618,1.1343584343421769,2.3399253785910377,2181.626697933804,0.037966986591426305,262.07323437698847,0.02378157391951026
1481,41.01223691341304,0.8226727844273541,1.1290970194467824,2.336360686759907,2184.3950519391738,0.0466312613566397,263.38628343456054,0.031239925224550075
1482,37.21083623660853,1.302648662212822,1.088031917703735,2.323442905102796,2179.3399651691375,0.04727345616978225,263.20640694518795,0.029800801447353767
1483,43.68298011536362,1.24409206304647,0.9258359838951169,2.3724135227709344,2183.3937065769455,0.057333909373949624,261.1138106684125,0.0403143128802009
1484,39.407843530507925,1.2327575509295914,0.5275806839924728,2.352535437178464,2191.228451026598,0.12476684091673057,264.06883007146087,0.0533190902409637
1485,38.133574386438305,1.7271423177623846,1.1738933785387486,2.37304591227961,2184.9291805544494,0.037782111341917855,264.42698429817466,0.03885437646148794
1486,40.38998978601943,0.8175829777808328,1.119501881558125,2.335630092504426,2185.858943648882,0.05167236171946222,264.0209263111555,0.03557478447374046
1487,39.993917537390885,0.814343218085973,1.1133943919898246,2.3351650552276517,2186.790738840354,0.0548811189292038,264.42488869224667,0.03833400564926703
1488,37.10941947449405,1.9503221878454113,1.1803542544874017,2.381840418048523,2185.7820547520655,0.038052118097980966,264.99862717315403,0.042885191605573025
1489,32.99646875037103,0.7601245253516118,0.7255847797919767,2.3946526584549743,2225.345177700641,0.10273839914535132,245.99208061772543,0.019006144354164388
1490,31.166286271031947,0.6197314205665834,0.7530361618362638,2.3938008525241217,2229.221320588985,0.07310382951861391,249.19951713189857,0.021406688341111924
1491,35.817729414333996,0.762310673441871,0.6547199653525246,2.306787216832426,2214.1303807453705,0.09859235196505713,246.65738249667166,0.03474780438357494
1492,36.1732027712835,0.7269281631056302,0.6410394605796613,2.280873007657591,2211.8452236582975,0.089776278813636,247.67490437776976,0.039967274076032816
1493,29.153185366391693,0.5238516180747594,0.8756117075529618,2.3854222517161627,2215.3850282782055,0.11698265458542732,248.3331699466493,0.051572675286334795
1494,36.393689428857016,0.7049817322745107,0.6325539617024117,2.2647994053666833,2210.427827281582,0.08430800260086602,248.30603465570817,0.04320471340671041
1495,30.754009565395364,0.5881057179996103,0.7592200071534132,2.3936089701588505,2230.0944812921516,0.06642818767601395,249.92204145640162,0.021947447734148973
1496,32.73406364567493,0.7600669689054952,0.761192335672425,2.3919792357780847,2219.695589600513,0.1247082151656689,244.94539484798966,0.028787155671156257
1497,31.73833321820259,0.6636130814953264,0.7444558811968598,2.3940670953648366,2228.0097825423113,0.08236649336610788,248.1969918171338,0.020656367608188023
1498,33.36849217121631,0.7886624026916231,0.7200047039414339,2.394825806083623,2224.5572694164753,0.10876225419383692,245.34010109239546,0.01851818285524527
1499,30.75144984920905,0.5879093624411771,0.759258401000884,2.3936077788123846,2230.0999025142446,0.06638674039498903,249.92652741736703,0.021950805165098466
1500,34.182926509950974,1.2385711071786725,0.7217999654239693,2.3051994738691812,2164.4836988356506,0.036342393289976196,263.40015299860124,0.05302410952509454
1501,36.12383265084663,1.4418003455328963,0.7368653125380924,2.313267464328775,2165.322788961909,0.033073136492368274,263.08890445670033,0.05396091410452605
1502,39.69491118875461,1.727915523866981,0.7970667757129744,2.324652057553794,2166.2382715471035,0.04189485578616585,262.7647748333574,0.053981967297436005
1503,37.51175453500902,1.7041676284998593,0.7501657822100926,2.320284928030842,2165.631413926085,0.042920387981491816,262.7689748766848,0.05644323937680613
1504,36.76819338122859,1.4943277963347041,0.7876695188505505,2.3152008567210562,2167.173525475927,0.030917808073165638,262.96423371430575,0.04817932404307844
1505,41.84708537881664,1.7160716380227559,0.9015182229588243,2.3242524172338968,2165.4712891113445,0.07834881894312201,263.0910266581462,0.050421535356533986
1506,40.11962989884041,1.7255782038018157,0.8176796443858274,2.3245731909258285,2166.0869121486508,0.0490888274828023,262.8291586805512,0.053279337339196146
1507,43.44394766570578,1.7072837551821396,0.979018723470394,2.3239558935797655,2164.902206305675,0.10539679639856767,263.33309778670053,0.04777977916518309
1508,36.29287649082819,1.459500660928917,0.7381774337546554,2.3139701485335844,2165.3958697843377,0.03278839952786032,263.0617961655764,0.05404250539844938
1509,40.453961405009196,1.7237383043125105,0.8339057518451908,2.324511108427723,2165.9677645470592,0.05475180237784803,262.8798405744591,0.05272623871971176
1510,32.74115616178855,1.6073673943022042,0.7218327918507994,2.304749087974428,2162.5663221482882,0.09288336238776257,263.19899896234887,0.060376993750064764
1511,44.793755224798765,1.6998554686078504,1.0445289194859813,2.323705245873271,2164.421167784602,0.1282601107415106,263.53771745982056,0.04554673596186916
1512,35.448108348551706,1.7361518202256911,0.9069934591291278,2.3168251046031463,2172.381306822178,0.043970033870047345,263.4887964021755,0.04504656306118834
1513,34.23920801475528,1.737501484880138,0.9590600998126471,2.3140307284876016,2174.434317845844,0.049425720571825385,263.78481017680997,0.04145379376977353
1514,24.56933518357593,0.9386715023007649,0.7393953724221809,2.3608357694647726,2146.749143671522,0.07187108897132741,250.05943218403758,0.03766181423722591
1515,21.50996529678237,0.6640953169061422,0.7743171365991014,2.3905850256308354,2140.718004600767,0.044592602737943444,244.00027050635762,0.024895762361875955
1516,20.501706116960747,0.6031141320113867,0.7326249820853301,2.358981084159291,2143.853237689744,0.038394877089615545,246.57768784119762,0.02717490056045793
1517,17.704152897531003,1.5322534974186914,0.9317220219363005,2.2803655864702335,2162.969994658296,0.1122190723536394,264.7294493419544,0.049028776818608996
1518,25.314529146778387,0.6311234984182527,0.7201067555743994,2.340658030327566,2150.6032528242295,0.04227730830803431,253.37136930160653,0.03676553514937595
1519,17.659004153684993,1.5425525471872743,0.9335893322770829,2.2790580419295483,2163.2339723045325,0.11302133211675583,264.9753617220735,0.049315069250719795
1520,20.41129640102515,0.9147168109435104,0.8197570672678411,2.3587666760092465,2147.1417498567644,0.06411513587994776,249.98440782897998,0.031862525187517976
1521,22.61119126027454,0.4467401646824345,1.0478248694011638,2.289684853473502,2153.403873976554,0.053824736056762176,249.0689669536905,0.031916213742124375
1522,22.080556891741132,0.5449472970421784,0.8545106511468735,2.3639104943100206,2143.6033402883254,0.04382269934829512,244.49259647374626,0.025833103697208728
1523,25.20615481265242,0.6299178603733637,0.7213859845129376,2.3424915396140142,2150.2391266482177,0.04217553366788135,253.02712049569834,0.03633495013334416
1524,25.992041772475993,1.1182163181215956,0.728040909661938,2.3406901423935054,2150.8293261934045,0.08891011665109991,254.0888613966257,0.04531373479304178
1525,27.91028787807527,1.3602979577343859,0.7127316012346486,2.3135276403176626,2156.3306672947956,0.11188396715894888,259.5217714253977,0.05563087742882376
1526,16.044275069137914,0.639549106050779,0.636013110489902,2.22179091115176,2160.61648256872,0.03635609695383728,261.0372427009463,0.041577895713214075
1527,25.239285745544073,0.6302864339242785,0.7209949136154084,2.341931020616454,2150.3504430405983,0.042206647019581954,253.13236021115827,0.03646658354438518
1528,24.46747021260363,1.7785324876303215,1.2520238528972572,2.2581619452092205,2186.2962137948807,0.0789497327999176,266.95034317741744,0.04315415986979522
1529,30.10462272589262,0.8552415148360808,0.743721029300635,2.2574670409037374,2183.9611074194704,0.05164389206045307,264.4034569797481,0.05024576070047076
1530,28.65388284877092,0.6837311063547248,0.6832478970350936,2.2346168366467447,2183.690370446449,0.05512762296023606,264.37238462422397,0.0511871969087576
1531,32.11382060313876,1.1893605517900059,0.8726323184693945,2.2945500923806077,2184.5418522817445,0.04765566808732273,264.6085656412234,0.04828880608011488
1532,30.09280196881545,1.0176175808345447,0.7883542347316608,2.2598913349501584,2181.4405591788986,0.055194173708841096,264.24772844876344,0.04632344034362048
1533,31.054034722034505,1.0131237351070952,0.8046358479757802,2.274990000849297,2184.2355284434943,0.04975932522596068,264.50037755980776,0.04932103535932232
1534,26.907017977752936,1.1201453707975018,0.629889034419051,2.287417221495285,2187.3494491116303,0.05454360696052421,264.272,0.05499333743199612
1535,34.24657245434524,1.5440259646180894,1.0094709015326615,2.333913535663796,2185.1583095725464,0.04342219155519629,264.82628729144704,0.04621151014199072
1536,25.80100203136576,1.39756136454649,0.6118147108574015,2.318524956359188,2189.527189535482,0.05474259033918457,264.272,0.05701633511504314
1537,23.65243446297427,1.692015214754521,0.6998051969919455,2.2892523251469217,2178.1747513841647,0.08599355467195526,265.72690070835796,0.045193126383008875
1538,34.86973078621861,1.6476539168836581,1.0494530978249228,2.345414947625655,2185.3384292131836,0.04218523275368706,264.8899023155247,0.045604555202119736
1539,24.513015333158783,1.7666218459359573,1.2458359847318459,2.25790579157575,2186.267864117062,0.07869056559428836,266.92229686586256,0.04324155346239113
1540,26.691600290622038,1.1968935300858954,0.9498482622357354,2.2456530530633296,2184.9117982884445,0.06629367721701619,265.5807421236399,0.04742189954309919
1541,26.915366986979436,1.1180512340005107,0.6300254725008634,2.2871823977875048,2187.3330099500154,0.05454210488989875,264.272,0.05497806638063731
1542,36.90078181163592,1.2803511192797206,0.8330535713660894,2.325958855269942,2241.5976201614258,0.07020480318096634,265.62536828618266,0.042066894235476056
1543,37.072474651417565,1.1906762444897523,0.7949177773402156,2.3397906663023513,2239.2270609776006,0.0664167275708034,264.8007634900869,0.04351869013893159
1544,33.14707123219358,0.6058189093154572,0.7417650624609253,2.385667049595495,2238.5565736426624,0.028881504876413056,262.4361331960914,0.01059772649917079
1545,44.425547277642714,1.8315568599852945,0.7761077038184211,2.2999924423276115,2243.8506152368923,0.03966504401848174,263.8514641150299,0.044640770381842096
1546,30.65564179139586,1.779393044873562,0.584272121960835,2.3073052996139087,2243.4593165334068,0.056659762305649966,262.77965536800656,0.0379041373708681
1547,44.72651189988471,1.856640993234412,0.775039069598403,2.2984799138931242,2244.0483577790433,0.03832514111184364,263.7990352761432,0.04453390695984029
1548,33.9186446547826,0.7207778899941695,0.7522127076477785,2.376649632965106,2238.688363971597,0.03625939121036773,262.9009225933189,0.017068638626587303
1549,37.78621320330853,1.3403710069940122,0.844146234707476,2.338861675303535,2238.2427436366497,0.06841211634677832,264.77664912082815,0.04856037763722608
1550,38.858379201104334,1.6622341302479537,1.0066137285238876,2.354050338065784,2234.28912618668,0.06060446105045393,263.72453557106115,0.054021469866349155
1551,34.73328628084159,1.3746620750989693,0.9501808320775869,2.2939519076576307,2249.9155258608675,0.06913612379491253,267.6793700661781,0.02384591070325861
1552,41.03660612172264,1.5491028928204649,0.7881408074498901,2.3170239120829215,2241.6239819722246,0.0547527047256314,264.4418266916569,0.045844080744989
1553,22.34702396938638,1.2108155371466087,0.6872357127348262,2.3926563889391685,2245.0232413813987,0.06879862144278741,272.103221866681,0.025940262520787728
1554,15.28119000246168,1.9338677564891125,0.7775158379350982,2.38745615206195,2239.46250577244,0.055683451723557396,266.77022038245434,0.015198136713517857
1555,24.817800475703155,1.066013219631989,0.6985907445464976,2.391632522895435,2243.4726944470885,0.059301556649949155,269.8428654706755,0.02225677109357602
1556,27.085764864352537,1.582566095903696,0.6135674986608132,2.3394062701877254,2244.2442491389234,0.060730940528158764,266.30289780729305,0.03284647470338044
1557,32.66996750885864,1.2401643490824081,0.7641696661680212,2.3533510564851094,2241.1035819950544,0.06995998636944031,267.3006448422067,0.040397477879523885
1558,25.550644121648798,1.02423161436314,0.7023365409186316,2.391177044933669,2243.0353404292937,0.056541496165218814,269.18175620461875,0.02116906252816505
1559,28.954003991985413,1.3418017477083037,0.8853153125978062,2.3225402409326144,2250.884370510917,0.06862081210718331,270.1971057890049,0.01823519131127624
1560,28.240325171186868,1.227199144294995,0.7306640807623467,2.3703660668128608,2242.7578255847616,0.06946468641126947,269.3575964331985,0.034249931339874036
1561,28.283639903463666,0.8684153613479806,0.7163057494138078,2.3894784297446003,2241.404314913271,0.046248395168773215,266.7162796388494,0.017112668046807174
1562,23.105427109875464,1.2728070460708618,0.6735077542860582,2.3841074777726536,2244.8538110605364,0.06743612166589803,271.13509834722385,0.027157230101662266
1563,22.053106111345137,1.2348515452083029,0.6888766759315762,2.3930012723740286,2244.7869799538917,0.06834618915263198,271.9329756819685,0.025626273419814567
1564,24.909515712065108,1.4132053754839715,0.6463398256688937,2.3638466496513786,2244.5775270407007,0.06439699744770674,268.94490282731397,0.029735880953460938
1565,30.740210456816524,1.2345161062983574,0.7495730836923841,2.3607635818466504,2241.8242470035775,0.06974421080240915,268.1967480794067,0.03771932231225482
1566,30.07801883931982,1.2325779250017912,0.7445643005664265,2.3633071725819192,2242.071541515165,0.06967016792141674,268.5042438087046,0.036800319495231305
1567,13.137131936606623,1.3253557292216749,0.7976441487257745,2.2728144277898488,2172.435665878137,0.05578502185255931,265.44068761436114,0.030417282203963645
1568,17.371797395631162,1.366918614661265,0.6229040794077172,2.288595597448723,2168.7290744185434,0.048287762907457774,264.6907794453468,0.03401383642821218
1569,16.158117287363666,1.24452563802028,0.6476679593384415,2.2860221538692236,2169.2388662389462,0.05583162894336133,264.864479534267,0.030411015416913212
1570,12.698277355993122,1.126257854012762,0.7711151510645726,2.2746162185157215,2171.8456031231867,0.06607419520819974,265.4457136621754,0.025509773253231924
1571,13.209599425180805,0.7590822163587323,0.6861252514134254,2.2438535552204546,2168.4057965175234,0.06374555408968308,264.99488282397215,0.028521060686031434
1572,14.457806247633815,0.6834207203765681,0.6374025737809548,2.2080182752552755,2165.661986409656,0.04483018009414202,264.5038314005978,0.03957927932957851
1573,14.921122438463437,1.2060921090500711,0.83752016829605,2.2773,2167.145390378217,0.09833686798670335,265.37695819670813,0.03451533154682433
1574,17.47854866782509,1.3776838944701906,0.6207259307596058,2.2888219490006345,2168.6842348228283,0.047624229500996304,264.6755013623114,0.034330728600888705
1575,12.309426035830883,0.8136472644392272,0.7212627439136122,2.269697001069568,2170.384559011128,0.07738681610980679,265.3490159821737,0.020546169043497573
1576,31.522348933385683,1.2412313450046084,0.6494670811660423,2.3436036031126473,2241.305703855723,0.0426570882498581,262.5050577631011,0.0243515620582533
1577,36.77022105557235,1.3102537164300476,0.7776375271038367,2.331870175117054,2239.743215198002,0.06902518950148998,264.81522045699694,0.04612009235333898
1578,26.636854144145126,1.5476308299216033,0.6203276846002801,2.3444477647866497,2244.312996792545,0.061487164717997436,266.8478833734368,0.0322048299362446
1579,31.196120498767662,1.737924972115072,0.6013640394431067,2.3094766333369785,2243.130843623097,0.05775276475408708,262.9595826435453,0.038630360474192084
1580,30.34289421776531,1.7947921510290943,0.5965531617917788,2.3032666722638417,2244.4853405258577,0.05642309992727542,263.00697485442385,0.03565589005890967
1581,33.01278650343228,1.828425718990433,0.6082983073559909,2.303787884961531,2243.8431691586557,0.052128550530429765,262.8360808087897,0.03863172774733687
1582,33.173305271038686,1.4624763371946723,0.9830583341578423,2.277368603438783,2253.96326446626,0.06744901041715207,268.3889867282731,0.014971623868598443
1583,40.33973444060274,1.8508698000917303,0.7115410804219588,2.3001968319853234,2244.0094049860127,0.043300545297252795,263.42321797039966,0.04227265645932512
1584,30.232824266250358,1.8077153571740479,0.5815226221345051,2.3042738048414964,2244.116759917265,0.05599432071104625,262.7976774149857,0.036460266573076015
1585,30.356498378137832,1.7931948997674798,0.5984108701778439,2.3031421951207682,2244.5308954628817,0.05647609514660368,263.03284309450646,0.03555647267071246
1586,26.713850908799078,1.5536228954523699,0.6191681835628409,2.3435830521485594,2244.3012052565714,0.06135745782228389,266.75440793725926,0.03231488427200154
1587,39.07946121196277,1.8470093011778657,0.6937827854181815,2.3008145118115415,2243.9808115573906,0.04481900820337288,263.32222731881296,0.04164639774663152
1588,35.11414437744977,1.4373157213626195,0.7252663133248003,2.325217008044696,2240.749686533022,0.06567612904952586,264.26390666662263,0.04389487769062456
1589,23.571553316891645,1.30908206087962,0.6664883188196209,2.3788726445434465,2244.7824269710472,0.06665089668151691,270.5692128751465,0.027823481603561403
1590,42.84646590864665,0.6694667695435774,0.9528964060695878,2.3702379193262497,2218.96689408362,0.07199647586134406,244.9134261833827,0.024157670489513193
1591,42.27589476758431,0.7178844328922029,0.9670058762111531,2.4038847748902317,2221.9444,0.08410823933764354,243.5819653885792,0.017350519020720285
1592,44.38863361631822,0.6644186084512156,1.032679704809756,2.398701351610858,2221.2912276504894,0.06989152308113415,243.97867812576382,0.018960486191472812
1593,36.488120634679106,0.7743273891347083,0.7679702269577424,2.400769317169384,2221.9444,0.06031925171363845,244.36498614975028,0.043425556373836174
1594,42.82248996462537,0.669545252854542,0.9516560222287698,2.369795400879187,2218.9307578766375,0.07202920137477213,244.92795862819528,0.02423847065098604
1595,44.267361272457244,0.7259509486123035,1.0646316242268747,2.3992044031000677,2221.3268955342637,0.06675119542034516,244.92162981122846,0.019603894904507986
1596,29.448239721350774,0.4686878067347847,0.9229310459016791,2.3853439900798135,2214.7137866498556,0.1108204828061993,248.9056020673002,0.05517090161886957
1597,40.90294219867132,0.6758287370040383,0.8523491491206797,2.334366752242913,2216.0376423721295,0.07464925196109344,246.09144657882894,0.030707445107478484
1598,43.96164040892275,0.681546191704995,1.0253318048711475,2.4057486973841735,2221.9444,0.07430390422378583,243.67070789315804,0.01744948835668181
1599,29.575593491679566,1.9070434182194498,0.9452054258924985,2.2965357928425476,2175.9161044666216,0.055609028167679514,264.821880664245,0.04181840982965249
1600,27.332882834013624,1.4061626794606692,0.9089325250616588,2.2878067715876127,2176.1224295354937,0.03782564626845683,264.24230313988534,0.023569782606412525
1601,31.759794795818795,1.5273056292306764,1.010496231585798,2.3041566866273038,2176.0169716954415,0.05432877763560502,264.2135397826037,0.033384770634966476
1602,31.099175037970774,1.8208438780952203,0.9899880503171253,2.30351028925607,2176.6390960975205,0.05637566182171279,264.5027366835855,0.03903235094060473
1603,31.00079334536945,1.3206310118550197,0.989249625756482,2.2983652457098,2174.745096541688,0.05162836970046414,264.22556424057905,0.03044659093195155
1604,31.342515207833646,1.3864068898822333,0.912996492328403,2.2855450754684536,2179.336314470705,0.05616794134631565,264.2239550871313,0.041253132989873695
1605,29.713268787779185,1.392190380046817,0.9660991588569899,2.314668547630963,2176.2159649807177,0.05981526887500627,263.1257811274737,0.027909397327361342
1606,29.99243611615593,1.8834597494479905,0.957457678974417,2.2984439725500865,2176.1139105700313,0.05581877446261006,264.7345648163944,0.041056161099295135
1607,30.77912411114337,1.2201506586245277,0.8568057311130153,2.273979951123476,2180.284942281342,0.05572895102432043,264.2346725060269,0.04353891018371085
1608,30.11480838365059,1.0793790315650944,0.9644483908692525,2.2916048771274298,2173.260432370437,0.04847617437906566,264.2396004310668,0.02701684382124754
1609,28.22792305196625,0.5655838290305957,0.91162911250861,2.2772072960555043,2170.0985377918023,0.041762932764883284,264.26949335599033,0.01971249917185414
1610,28.006614184849038,1.4492899009817497,0.9248986131683306,2.2906919376266535,2176.277702559876,0.04032011273971095,264.23698361500084,0.02523025576950639
1611,32.1216817719147,1.7127056247439545,1.0224175004496348,2.3083141741988986,2177.2260909479023,0.05555600477613116,264.20449261632075,0.03537222004676201
1612,30.29783162534835,1.4640257302734505,0.9797956705188704,2.3137233456542967,2176.4448376140676,0.059253497888874455,263.348278105981,0.02966604628399575
1613,44.46496183761039,0.8024368360462568,0.927736413428857,2.3074848621685726,2197.239974074686,0.07332776870569375,248.15987647676528,0.07869916434761277
1614,44.82200571028819,1.9313042759287637,0.8309122975149561,2.368847589236346,2206.2868836530974,0.08579051464562222,260.21454839790147,0.01837917921282594
1615,44.82200571028819,1.1344409696583089,0.8594036288383841,2.3484849639575716,2191.6139460155982,0.07325780599526217,253.36488364386943,0.06902840687197262
1616,44.82200571028819,1.572570668514793,0.8661495533030006,2.350030717127869,2203.2230767487054,0.08170760843340548,256.3582730667396,0.03811322590520685
1617,44.29152311106929,0.8499343523622935,0.8990188056881908,2.3140448397412303,2196.2081560242864,0.07833551179099428,249.6676864280367,0.0777590435704072
1618,44.82200571028819,1.180007348815995,0.9047097936132084,2.3294393545440806,2199.8703431758054,0.07723967126899854,252.13833879131354,0.05970825553317371
1619,44.00445213681794,0.872897727395339,0.8761383122253074,2.316287822233743,2195.9480011357437,0.08122282717179194,250.49764175124773,0.07643811854594823
1620,41.81416394170053,0.7648464294260023,0.8270363888797084,2.2895541741725394,2201.331308808181,0.07576121921944107,248.3519909910085,0.06755652252150667
1621,42.809869051141376,0.9684547912053013,0.7809261419459022,2.325621503404443,2194.8654234550163,0.09323775876113057,253.95131934286337,0.07094137790269527
1622,41.47492358404273,0.7568855709728238,0.8297461262023816,2.299875447677834,2195.459731459135,0.08141297579080962,248.24817610001813,0.08088287141159169
1623,41.47459879076346,0.7600311275436945,0.8141367939735258,2.2872572669714386,2201.855405608792,0.07607294233959047,248.3766007110203,0.06612915876082257
1624,42.13602191664713,0.7694106295752792,0.8392633134704031,2.2917313054192134,2200.8345418859712,0.07546575140739248,248.32866458479413,0.06890945408193966
1625,40.695609680682516,1.1375785800787432,0.6124127705373765,2.342140926048747,2192.9493993348265,0.11450265192994208,260.0638872321715,0.06121284955558773
1626,37.62662822952659,0.6986918175033626,0.7014874704175571,2.2883497555443792,2194.0464994536705,0.09108576373932234,248.37944965074794,0.08166800030351642
1627,20.445044741670223,1.7664148938787234,1.0255343750348973,2.2976530786964666,2201.552345724809,0.06970420830030086,264.08955196177635,0.03206915882844746
1628,24.46934110864385,1.6323166048410502,0.5994861395371045,2.2934916302888353,2199.0924534008896,0.06981218617859035,265.59143126908583,0.016527385327773526
1629,24.033524938312752,1.4203127815101824,0.6317169905565773,2.2721923304670804,2198.492223106289,0.07756564406227737,267.2831015569342,0.02845396495369262
1630,21.372917945801177,1.3545854144148108,0.9046487011338584,2.3175422565442894,2197.650769768826,0.05979125658274545,265.4107839538728,0.03838938274072021
1631,22.783373439911458,1.6349161037591078,0.5578123446732717,2.274072378711753,2197.9169492611422,0.05352383216845727,264.9080768836408,0.01530476142803248
1632,23.192456053337438,1.6014167442029084,0.5437974944136412,2.273206809773247,2198.5513007949044,0.062271603355480196,265.17585076376565,0.015120597824095154
1633,21.665978191250044,1.3764073215656951,0.8600534176440149,2.312235688552263,2197.882843159976,0.06184116987412594,265.4375488594886,0.03565874352616431
1634,23.804611193572715,1.5512879817625371,0.5228255382744864,2.2719115641247054,2199.500550504777,0.07536185193116816,265.576550162272,0.014845013643554355
1635,20.849044535992736,1.3155766539800844,0.984367064801422,2.3270282578410715,2197.2359162339794,0.05612683917218095,265.36293910768205,0.0432706632913967
1636,24.182837668164524,1.2781083715367907,0.7617954430903775,2.2727625165535814,2197.144873383887,0.07764166887381087,269.18372184527146,0.04426712575265841
1637,22.37440066065319,1.4291580088083051,0.7522520309181565,2.2994079780069137,2198.4438404545404,0.06679648079907867,265.5022483908106,0.029057895388397096
1638,25.95271425765156,1.8666567547632797,0.8098438187970802,2.350730458397499,2197.6132684588165,0.04961904560018547,265.45860527772567,0.02106460950711882
1639,20.515889234440543,1.7618418695436433,1.015169796239216,2.2971216136500123,2201.5135043192654,0.06986384989220158,264.1213428671407,0.031715522390692696
1640,22.239533033274217,1.4191154701561715,0.7727749785713118,2.3018500841803853,2198.3370392485485,0.0658531015921253,265.48993106229716,0.030314547690489694
1641,31.569915402105586,2.1781315075548044,0.9798102757149102,2.3720942734121073,2275.032375168249,0.06251761866288388,266.5820791334248,0.03724029840493803
1642,25.07351150241603,1.5859037208209337,0.7755528290675424,2.3953620638275277,2256.3745471557986,0.0662563954970264,270.14607060906974,0.031786700244264936
1643,30.85002280814262,2.276821667236579,0.8873004185918222,2.380831851429118,2273.33198309157,0.05974858256784193,265.2465706087713,0.042784630379787206
1644,18.979127951392172,0.6531532233928614,1.0552130540270825,2.2975728801160122,2285.182799828593,0.049485874623693415,264.5068771122236,0.02011462703983218
1645,18.94582532691669,1.8021894030827064,0.6074216427572087,2.3670430723979186,2273.9723933943274,0.054887139459626574,262.01545068615366,0.03557303953945516
1646,29.45111780382079,2.1645245365420505,0.9797003409680395,2.3865646869262256,2281.3941776554584,0.05931593194498895,265.73116606951226,0.04104073391319616
1647,30.96348217701461,2.349029956298809,0.9377744032338207,2.3927762691626713,2277.9994281157137,0.06040376159964021,265.6637180584786,0.04366660215336182
1648,29.65306500476604,2.193670592886695,0.9782441152408422,2.3882808503818476,2281.3211159304105,0.059505499791132975,265.75477588307746,0.0414442836462755
