,feature_1,feature_2,feature_3,feature_4,feature_5,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_15,feature_16,feature_17,feature_18,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_29,feature_30,feature_33,feature_34,feature_35,feature_36,feature_38,feature_39,feature_40,feature_41,feature_42,feature_44,feature_45,feature_46,feature_48,feature_49,feature_54,feature_56,feature_58,feature_59,feature_60,feature_62,feature_64,feature_65,feature_68,feature_69,feature_72,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_100,feature_101,feature_103,feature_104,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_127,feature_129,feature_130,feature_132,feature_133,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_143,feature_144,feature_145,feature_146,feature_147,feature_149,feature_151,feature_152,feature_153,feature_156,feature_157,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_171,feature_172,feature_173,feature_174,feature_176,feature_177,feature_178,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_189,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_205,feature_206,feature_209,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_222,feature_224,feature_225,feature_226,feature_228,feature_229,feature_239,feature_240,feature_245,feature_246,feature_247,feature_248,feature_249,feature_253,feature_254,feature_256,feature_268,feature_269,feature_270,feature_346,feature_347,feature_368,feature_369,feature_419,feature_420,feature_424,feature_433,feature_434,feature_461,feature_469,feature_483,feature_484,feature_485,feature_486,feature_487,feature_488,feature_489,feature_490,feature_500,feature_501,feature_511,feature_512,feature_543,feature_544,feature_545,feature_547,feature_548,feature_549,feature_551,feature_552,feature_559,feature_560,feature_563,feature_564,feature_565,feature_566,feature_571,feature_572,feature_573,feature_574,feature_579,feature_580,feature_581,feature_582,feature_583,feature_584
1019,3075.32,2491.07,2185.1,1201.0491,0.7821,105.8489,0.1208,1.4002,-0.0151,-0.0006,0.9738,202.9734,3.0143,399.1464,10.2629,0.9824,12.5949,1.4024,-5631.75,2667.5,-5768.5,-100.5,1.27,77.3444,2.2111,84.3569,8.322,50.4013,64.5182,66.0788,86.7285,117.9034,82.3,3.178,361.5191,10.132,135.77,1.2946,143.3245,4.561,2893.0,0.9537,4.5234,-1.86,10.665,17.9545,21.86,1.1153,147.4309,96.6585,466.4945,0.0,-0.0065,-0.0606,-0.0354,0.0658,-0.021,-0.0276,-0.0105,0.053,7.7211,0.1339,2.4212,0.9885,1776.8803,0.1722,8505.1801,-0.056,0.0032,-0.001,-0.0002,0.0001,0.0539,0.0003,0.0077,-0.0099,-0.0082,-0.0332,0.9809,102.2898,230.3423,0.4615569380443768,0.9295,0.0,0.9908,58.5841,0.584,0.9632,6.3107,15.79,2.632,3.087,3.46,-2.08,0.997,2.4167,38.1808,150.0,247.5,227.6,72.8,349.8301,0.0878,7.27,0.0053,0.0891,0.051,0.0401,9.0209,1.609,5.282,0.4699,0.21,0.0462,956.0,394.0,5606.0,1171.0,0.203,0.101,0.103,2.3,2.2,0.14,0.6332,0.1293,0.2589,0.5371,0.6776,0.293,0.119,24.52,0.771,11.15,18.855,0.3012939901407088,6.0,58.399,0.159,4.99,22.81,0.427,8.58,16.45,0.1433,7.07,19.328,0.0609,0.1037,0.0332,0.0191,0.0654,0.0318,0.1104,0.0561,3.1101,0.003,0.0701,96.2516,0.0288,815.2002,0.0175,0.0118,0.0052,0.0045,0.0014,1.1241,1.9674,0.05367711861834372,0.0243,1.0128,0.0442,0.2333,0.1041,8.25,4.0856,4.6862,1.5794,0.0037,0.0027,336.6337,0.0,53.3794,97.183,0.0,30.8663,268.2796,936.0231,171.1927,93.7191,29.0053,311.8927,115.3218,0.0,105.8491,551.1811,0.0,52.7919,620.6897,0.1125,0.0087,0.0023,0.6008,405.994,73.434,19.32,1.69,0.9701,0.1863,264.272,0.5671,4.98,0.0877,529.6464,2.032,5.81,0.3435,0.022137210381491634,0.010807579600987306,0.005397344057067578,47.89071233693676,0.4974,0.0128
1020,3012.98,2498.28,2243.7778,1502.9221,1.816,102.0978,0.1195,1.44,-0.0281,-0.0044,0.9515,202.9595,8.7225,422.8784,9.4325,0.9608,12.5018,1.4041,-6454.5,3102.75,-6981.0,1564.0,0.96,71.2444,2.0,85.482,9.3998,50.4069,64.2033,66.3747,87.2029,118.3028,65.12,2.939,350.5073,10.0809,131.5245,0.9733,135.9036,4.592,2835.0,0.9499,4.6276,26.6136,10.3647,5.3233,13.3864,1.0748,145.7164,97.1983,466.3475,0.0,0.0242,-0.0816,-0.0077,-0.0376,0.0217,-0.0957,-0.0332,0.0435,8.0253,0.1361,2.4547,0.9879,1858.0592,0.1879,8625.08,0.019,0.0038,-0.0031,-0.0001,0.0,-0.0614,0.0,0.0672,-0.0097,0.0484,-0.0468,0.9787902561564905,101.80378854187005,231.39715271916353,0.4659,0.9503,0.0,0.9904,58.4718,0.5831,0.9791,6.1955,15.83,4.281,2.618,3.267,-0.3784,0.9948,2.2928,38.859,88.0,86.5,132.4,74.2,351.526,0.4695,5.02,0.0032,0.1772,0.12251900574128043,0.0398,6.2747,5.655,14.842,0.3346,0.35,0.0366,313.0,655.0,13242.0,51.0,0.115,0.07,0.102,3.2,0.6,0.091,0.5095,0.1872,0.3156,0.5517,0.8867,0.2327,0.157,16.3,0.792,8.23,28.093,0.2109,7.52,20.34,0.285,5.89,18.78,0.262,7.27,12.03,0.175,6.42,62.36,0.1017,0.0703,0.0257,0.0736,0.0934,0.1127,0.0654,0.091,6.6052,0.0044,0.05,124.1028,0.031,1149.7002,0.0165,0.0137,0.0044,0.003,0.0025931940527921713,1.521389655267577,3.6495407215604585,0.1802,0.0133,2.8317,0.0209,0.485,0.0781,12.128,2.606,5.2536,2.512,0.0025,0.0026,519.9288,911.0157,64.8327,189.6863,3.2609,38.2524,22.1315,419.8142,86.1256,332.6861,195.4847,431.1598,117.7638,196.988,209.1954,435.6436,441.9355,45.478,363.6364,0.1096,0.0078,0.0026,0.8784153502065968,404.8597202906691,76.43768845634827,16.846509775557873,1.1713704087609615,0.9818,0.9309790222136394,267.386,0.8894,4.24,0.132,531.0027,2.4523,9.98,0.4337,0.013729937230045008,0.01093850714468439,0.0038114255359391266,81.99049633780467,0.5001,0.0191
1021,3222.84,2508.03,2207.9555,1283.4368,1.8467,95.4022,0.1216,1.5111,-0.0106,0.0101,0.9742,203.0182,12.1227,427.7493,9.3448,0.9763,12.6012,1.4017,-5395.5,2490.75,-4326.25,-2180.25,1.2953,76.3,2.0,84.8754,9.1637,50.555,64.7823,66.432,87.3675,119.2618,81.59,2.925,364.6991,10.0,141.5373,1.3435,143.6336,4.638,2871.0,0.9477,4.5444,-3.2436,10.5591,18.2436,23.2436,0.8921,150.2982,102.6043,467.1215525967058,0.0,-0.0461,-0.0186,0.0135,0.0163,0.0023,0.0148,-0.0184,0.0198,8.0506,0.11794586045815303,2.4612,0.9926,1795.223,0.1667,8632.2199,0.1398,0.0004,-0.0011,0.0,0.0001,0.0019,0.0001,0.0116,-0.0099,0.2091,0.094,0.9837,98.1729,236.4012,0.4600414044813493,0.9465,0.0,0.9897,57.5174,0.5968,0.9794,6.3697,15.78,3.882,2.594,3.072,-0.8042,0.999,2.2809,43.3855,110.0,193.2,167.6,50.5,523.7209,0.1734,5.63,0.0029,0.26249187604876284,0.0673,0.05,6.2209,6.628,7.505,0.5041,0.43,0.0517,1239.0,684.0,3946.0,4822.0,0.169,0.052,0.145,3.7,1.9,0.137,0.4972,0.1214,0.2964,0.5675,0.6553,0.2246,0.327,20.11,0.535,12.6,18.037,0.2879,5.64,42.966,0.084,8.28,19.27,0.524,5.81,12.64,0.0856,8.62,65.864,0.1273,0.0663,0.0477,0.0419,0.1009,0.0938,0.1176,0.0518,4.0752,0.0015,0.1109,70.627,0.0196,840.5996,0.027,0.0159,0.003,0.0047,0.001,1.5627,3.5473,0.05690134181646301,0.0188,2.4414,0.0404,0.4814,0.0404,17.708,4.0745,5.036240358006776,2.6703203369755935,0.0015,0.0033,633.4118,495.6629,54.6742,91.2106,221.1673,19.935,255.2691,276.2887,356.4516,354.6468,257.0552,0.0,634.8562,638.2632,262.2785,0.0,0.0,30.2267,0.0,0.113,0.0096,0.0026,0.9167,406.35,73.57,20.64,0.62,0.9598,0.1173,258.072,0.706,8.57,0.1257,521.629875828411,1.866,16.506257335357077,0.7034502780972812,0.03311424775159988,0.03834472607655451,0.00583443806600472,137.0158876563359,0.499,0.0131
1022,2997.33,2472.6,2221.5667,1593.3485,1.917,100.7456,0.1227,1.3929,-0.0004,0.0059,0.9643,205.7972,12.0703,420.798,9.4971,0.9639,12.5118,1.3971,-5343.75,2556.75,-3834.0,-1746.0,1.2788,74.4444,2.1,86.8634,8.4537,50.6902,64.0411,65.9611,86.8072,117.817,80.43,3.358,365.1764,10.1434,134.6636,1.3573,142.3727,4.568,2892.0,0.9461,4.5303,0.59,10.6988,18.0991,19.41,1.0947,146.2245,107.6231,463.3462,0.0,-0.0232,-0.0533,-0.012,-0.0027,-0.0241,0.0014,-0.0227,0.0116,7.8353,0.1447,2.4524,0.9928,1889.2168,0.1974,9118.24,-0.0157,-0.0003,-0.0007,0.0001,0.0001,0.0372,-0.0001,-0.0086,-0.0129,-0.0402,0.0106,0.9815908101239229,101.59467282214251,231.46856166456618,0.4573,0.9632,0.0,0.9898,58.111,0.611,0.9811,6.1855,15.76,3.008,2.873,3.166,-2.033,0.9997,2.2726,39.5064,120.0,152.5,122.1,50.9001,469.389,0.2901,4.15,0.0037,0.1229,0.0538,0.0323,4.8076,15.015,14.182,0.4629,0.33,0.0467,390.0,471.0,857.0,2602.0,0.074,0.049,0.197,3.1,1.3,0.164,0.7979,0.0949,0.365,0.6651,0.8318,0.3084,0.393,22.9,0.625,14.19,18.376,0.1864,5.57,84.278,0.098,10.0,20.64,0.491,7.93,18.6,0.1267,3.47,14.161,0.0907,0.0433,0.0315,0.0326,0.0483,0.0629,0.082,0.088,4.2151,0.0036,0.0312,111.2086,0.03,695.0996,0.0131,0.0137,0.003,0.0051,0.0018242938803129634,1.500431656347409,3.676658285141552,0.0178,0.0109,3.9209,0.0319,0.2758,0.0923,25.892,7.102437672723125,5.0377,4.3091,0.0033,0.0026,0.0,545.7233,124.3965,22.3526,149.0263,41.8986,0.0,391.159,81.2764,261.9543,0.0,200.4669,0.0,362.0309,760.2592,0.0,0.0,23.3236,0.0,0.1088,0.0116,0.0025,0.6401,400.268,80.316,12.25,1.5,1.0217,0.7903,266.896,0.9914,5.36,0.2039,529.9445,1.974,7.91,0.2824,0.018646375712300323,0.015137273623661913,0.003661959945819304,77.51303349169577,0.5002,0.0113
1023,3072.44,2458.09,2179.1111,1305.8262,0.8117,103.5033,0.1203,1.3837,0.0024,-0.0026,0.975,197.8791,6.9263,428.9845,9.3229,0.9768,12.6122,1.4093,-5303.5,2588.75,-3342.75,-982.25,1.2508,67.7778,2.4333,85.7712,8.7383,50.5886,64.2652,66.2908,86.3854,118.355,8.779,4.597,352.0145,10.0061,137.4273,1.3071,136.57,4.601,2838.0,0.9391,4.5197,-3.6155,10.5448,18.8973,23.6155,1.0248,142.5136,95.8989,464.48020593310855,0.0,-0.0171,-0.0028,-0.0189,0.0848,-0.0094,-0.0043,0.0022,0.022,7.2909,0.1272,2.3198,0.9688,1814.3941,0.2006,8807.06,-0.0346,0.0033,-0.0008,0.0001,0.0001,-0.14711633153640113,0.0002,0.0475,-0.0093,0.0705,0.05,0.9800672292981985,101.1097144354529,231.80345640886628,0.4583,0.9594,0.0,0.9884,58.5777,0.5947,0.9635,6.4032,15.85,3.517,3.054,3.474,-2.317,0.9993,2.4172,37.4357,120.0,164.6,125.9,63.5,372.808,0.0936,5.14,0.0047,0.1123,0.0717,0.0598,6.1675,9.823,14.87,0.4161,0.22,0.0426,267.0,260.0,914.0,3142.0,0.1,0.096,0.112,3.6,0.9,0.085,0.8737,0.0805,0.1578,0.3926,0.8262,0.1745,0.485,21.66,0.357,7.4,22.423,0.0991,6.05,37.463,0.288,5.67,15.92,0.337,8.47,18.05,0.117,4.27,19.219,0.0464,0.0348,0.0584,0.0101,0.0595,0.1143,0.15429681938549833,0.0816,6.7189,0.0034,0.0642,121.5801,0.023,611.7002,0.0137,0.0118,0.0059,0.0039,0.0023976378749380658,1.4704964907548692,3.7327046057339412,0.0,0.0196,1.3123,0.0363,0.2527,0.1061,12.4,2.6568,4.687412664173092,3.246961049833966,0.0028,0.0029,0.0,0.0,141.8223,27.3428,319.8778,21.8847,156.8268,271.1468,0.0,309.404,11.9069,632.9787,0.0,0.0,370.9091,421.5385,0.0,63.3557,183.5294,0.1148,0.0071,0.0023,1.2017,401.974,72.558,17.15,1.2,1.0219,0.6543,264.272,0.5671,4.98,0.0877,529.6464,2.032,5.81,0.3435,0.018502181135408302,0.00808218732358209,0.004425884235574794,47.71849359333653,0.5025,0.0147
1024,3180.23,2517.21,2147.1111,1081.8758,1.355,103.2778,0.1226,1.3813,0.0137,-0.0096,0.9767,202.8322,8.7742,400.2952,9.4639,0.9772,12.5786,1.4273,-5768.0,2748.75,-4222.25,-4012.75,1.2873,73.6222,1.9111,84.7951,8.9818,50.2772,63.9313,66.3426,86.7637,118.9448,12.94,5.653,350.2973,10.0735,139.6773,0.9148,133.9191,4.606,2835.0,0.9441,4.5283,-1.6045,10.2105,6.0447,21.6045,0.9534,148.5355,87.4039,466.6246598111817,0.0,-0.0313,-0.0474,-0.0358,0.0006,-0.0076,-0.0265,-0.0159,0.018,7.921,0.1185,2.4101,0.9911,1871.6307,0.165,9029.8199,0.0775,0.0007,0.0007,-0.0001,0.0,0.0456,-0.0001,-0.0364,-0.0138,0.0437,-0.0341,0.9812,101.6806,230.443,0.4586518230083526,0.9476,0.0,0.991,58.433,0.5983,0.9638,6.2448,15.81,3.474,3.211,3.321,-3.025,0.9974,2.3884,39.926,104.0,163.0,122.6,57.4001,423.297,0.0846,6.36,0.0053,0.1232,0.0404,0.0833,8.606,9.852,11.796,0.4339,0.3,0.032,890.0,323.0,2664.0,7984.0,0.124,0.084,0.074,3.5,1.3,0.122,0.8648,0.1595,0.3596,0.5322,1.0318,0.2775,0.44,18.18,0.358,7.44,24.5049,0.0853,7.5,20.588,0.46,10.31,20.03,0.39,8.57,14.38,0.1816,5.65,88.004,0.0714,0.0594,0.0327,0.0695,0.0586,0.0256,0.1006,0.0397,3.8704,0.0014,0.0903,105.9183,0.0233,665.2002,0.0106,0.0138,0.0049,0.0068,0.0014,0.7043,1.9766,0.05125968782508585,0.0227,1.8022,0.0211,0.2626,0.0966,16.7,4.4488,7.210436543227505,3.7974552388410965,0.0021,0.0031,295.1598,869.9739,112.284,63.0943,198.9658,16.4619,642.5496,228.115,125.3826,91.2134,0.0,771.6872,96.6038,632.7044,220.8623,0.0,0.0,35.604,0.0,0.1156,0.0067,0.0021,0.8217,399.85,73.5,15.91,1.0,1.0184,0.2692,254.69,0.5566,10.9,0.1667,531.4064,2.0135,9.96,0.3006,0.0277,0.0047,0.0015,16.9283,0.4979,0.012
1025,2982.07,2447.06,2199.6334,1242.842,1.4083,99.2178,0.1221,1.4542,0.0142,-0.0064,0.9711,198.0467,7.4476,409.1458,9.4485,0.9742,12.5094,1.419,-5603.75,2603.0,-1997.5,271.25,1.3275,73.1222,2.3667,85.7243,8.3542,50.2105,63.9862,66.0026,86.6266,119.8178,81.66,3.051,360.0782,10.0463,125.2255,1.3429,136.6491,4.671,2848.0,0.9455,4.6334,3.0945,10.6466,20.3154,16.9055,1.0924,136.52325917385724,112.6009,466.2879928345146,0.0,-0.0106,0.0056,-0.0343,0.0118,0.0093,0.032,-0.0239,0.0065,7.0751,0.1332,2.4174,0.9905,1766.5759,0.2036,8449.4602,0.0257,0.0016,0.0003,-0.0001,0.0,-0.0372,-0.0001,-0.0134,-0.0108,0.0999,0.0293,0.9772,101.455,231.1495,0.4599,0.9603,0.0,0.9905,60.4254,0.5991,0.9769,5.990296280584207,15.84,6.101,2.536,3.246,-0.8988,0.9968,2.2646,40.201,153.0,140.6,116.6,54.6001,398.835,0.11,5.98,0.0032,0.1251,0.0553,0.0398,6.4621,4.652,20.031,0.3958,0.19,0.12806145904798225,270.0,314.0,3900.0,873.0,0.081,0.105,0.148,1.9,1.9,0.189,0.7056,0.1562,0.3573,0.5707,0.8481,0.2083,0.23,18.58,0.514,4.2,27.043,0.1276,6.98,64.401,0.274,7.01,23.29,0.401,3.96,27.39,0.0949,2.3,71.414,0.0904,0.0494,0.0343,0.0219,0.0759,0.0647,0.0805,0.057,2.9937,0.0045,0.0671,98.8917,0.0482,1493.4004,0.0157,0.013,0.009216131209861166,0.0055,0.0047,0.8131,3.9182,0.015,0.0249,1.6026,0.0345,0.1621,0.0814,19.79,3.6473,6.0732521303666545,3.559110247282399,0.0028,0.0022,388.9231,618.8533,62.4628,195.2441,321.8433,29.5322,226.5276,853.3333,730.7614176669287,99.8544,185.9873,817.7778,202.3456,337.1728,880.3089,951.5152,0.0,91.9861,0.0,0.1133,0.0101,0.0027,1.137125382281829,402.70482745902166,76.30494518489247,16.82163075256879,1.2018566041882819,1.0169,0.5697,260.822,0.7496,6.67,0.2645,534.3127,2.1819,7.93,0.3379,0.011804615813072628,0.026057657853504432,0.006681309588827684,213.38275552012368,0.4993,0.0151
1026,3034.9,2598.02,2208.2334,1517.0152,1.098,110.19,0.1247,1.4119,-0.0031,0.0117,0.9569,200.2723,8.7724,401.4416,10.3867,0.9656,12.5455,1.408,-6736.0,3136.0,-4588.75,1504.75,0.973,68.2222,1.9444,83.6359,9.7836,50.2716,64.1163,66.5667,87.2,117.9252,66.12,3.242,359.5864,10.0026,144.1418,0.9032,138.0955,4.643,2852.0,0.9558,4.4987,0.5755,10.2777,10.8896,19.4245,1.0268,147.99,62.9122,466.43104168328256,0.0,-0.0034,-0.0467,-0.0298,-0.1025,0.0031,-0.0732,-0.0051,-0.0197,6.8492,0.1384,2.3369,0.9911,1870.7982,0.1944,8501.46,-0.0183,0.0011,0.0014,-0.0001,0.0,0.0558,-0.0004,-0.0085,-0.0126,-0.0618,-0.0864,0.9798970243611643,101.26945753728633,232.64209586504487,0.4619,0.9626,0.0,0.9906,58.1685,0.6024,0.9658,6.3599,15.84,4.809,2.708,3.025,-0.1419,0.9964,2.3044,36.287,136.0,213.0,169.8,62.7,610.354,0.1262,7.84,0.0033,0.1156,0.1007,0.0498,8.0723,7.712,6.544,0.3288,0.19,0.1041,1948.0,644.0,508.0,95.0,0.15,0.096,0.311,2.2,0.8,0.099,0.5844,0.0617,0.3105,0.5844,0.7618,0.2439,0.192,20.53,0.651,11.62,36.056,0.1019,11.75,33.414,0.252,3.84,13.69,0.608,11.81,22.91,0.5162330267608743,12.12,91.719,0.0591,0.11206796220408494,0.0622,0.0679,0.0691,0.058,0.0846,0.0479,3.8882,0.0026,0.0815,60.2979,0.0328,618.7002,0.0124,0.0139,0.004,0.0037,0.00141269784959584,1.4634958217519185,3.685227021807557,0.0195,0.0157,2.6951,0.0218,0.4527,0.0384,31.204,5.1375,9.047412647700558,4.424228713605946,0.0027,0.0021,0.0,424.96,87.9124,11.0706,6.3133,26.4506,667.2996,0.0,397.861,208.9001,66.2277,0.0,79.2891,0.0,243.4562,0.0,0.0,31.8408,493.3333,0.1096,0.0078,0.0026,1.6361,409.728,82.684,23.08,1.0,1.0061,0.5058,261.73580133696373,0.677015334537959,6.350981319099361,0.13996396494864755,535.5236,2.0048,8.58,0.3274,0.027546725538242278,0.021486454758432853,0.004187319892284103,75.4000675833474,0.5052,0.0168
1027,2975.57,2566.79,2197.5222,1373.0077,1.1369,106.0733,0.124,1.3735,-0.0023,0.0086,0.9557,199.5734,5.479,428.5431,9.004,0.9719,12.4769,1.4154,-5197.5,2879.75,-2641.0,-6332.6667,1.299,72.4333,1.7667,83.6583,8.5596,50.3882,64.4017,66.0405,86.7827,119.4242,79.71,2.849,351.0709,10.2049,127.1973,1.3934,147.46,4.574,2860.0,0.9511,4.7246,1.2882,10.629,20.1091,18.7118,1.1004,147.72,114.0592,466.9001,0.0,-0.0398,-0.0473,-0.0218,0.0225,-0.0132,0.0168,-0.0106,0.0193,7.5669,0.1279,2.3956,0.97,1758.5897,0.2021,8883.24,0.075,-0.0039,0.0011,0.0001,0.0,0.0019,0.0001,-0.0171,-0.0102,0.0868,0.0259,0.9787058764339069,101.93662286860587,230.7319764852352,0.4646,0.9473,0.0,0.9907,58.4638,0.5983,0.9795,6.3468,15.75,4.024,2.992,3.277,0.0473,1.003,2.3907,40.8991,87.0,108.8,91.8,39.3,438.177,0.3661,6.96,0.0052,0.0993,0.0688,0.0641,9.1729,7.937,6.322,1.1089,0.29,0.0631,763.0,1101.0,5060.0,11626.0,0.192,0.058,0.113,1.8,1.0,0.12,0.5693,0.0988,0.2275,0.4025,0.6599,0.3532,0.117,16.56,0.325,7.61,22.566,0.1056,6.68,50.911,0.363,4.4,16.74,0.238,7.4,9.37,0.1401,12.16,83.521,0.0729,0.0628,0.0362,0.0257,0.0782,0.0874,0.08,0.0711,3.8029,0.0019,0.0922,133.7212,0.0307,951.7002,0.0123,0.0133,0.0051,0.0049,0.0027225140358956516,1.4606137876345189,3.6567198894253448,0.0329,0.0103,1.6248,0.0626,0.4709,0.1077,10.84,7.102437672723125,3.5506,2.6823,0.0028,0.0021,0.0,748.6131,144.8622,191.5941,183.5877,22.2791,341.5667,182.9934,132.7696,166.2457,114.3493,592.1439,518.6944,754.717,368.8716,316.3987,0.0,49.8778,0.0,0.1079,0.0094,0.0026,1.0129080976135993,403.6472510372586,76.0993361325658,17.031887868334838,1.1802706307700062,0.9613,0.1228,264.272,0.5671,4.98,0.0877,540.1218,1.7997,6.87,0.3055,0.0215,0.0071,0.0027,33.109,0.5008,0.0115
1028,2970.87,2610.78,2185.8111,995.3928,1.3714,102.6422,0.1218,1.5155,-0.0045,0.0027,0.9625,199.9475,6.812,409.155,9.6162,0.9621,12.4969,1.4084,-6198.5,3197.75,-6396.75,1571.0,0.9595,63.9778,2.6667,85.5455,9.2655,50.3358,63.8677,65.769,86.4804,117.4194,11.52,3.923,348.5318,10.0181,132.5064,1.3092,140.5173,4.567,2833.0,0.9507,4.671,16.8445,10.5723,17.9019,23.1555,0.8042,148.1364,76.4775,465.5544,0.0,-0.0027,-0.0498,-0.0671,-0.0758,0.0023,-0.091,-0.0124,-0.0313,6.9873,0.1358,2.3399,0.9861,1874.2109,0.1498,8424.7201,-0.0035,-0.0007,-0.0029,-0.0001,-0.0001,-0.04,-0.0005,-0.0317,-0.0107,0.0971,-0.0158,0.975740859142707,101.59627051961846,231.54377834513136,0.4804,0.9248,0.0,0.9914,58.7409,0.6041,0.9682,6.3787,15.85,4.557,2.531,3.126,-0.9934,0.997,2.3052,38.6254,113.0,165.1,140.6,52.2002,126.846,0.1021,3.84,0.0031,0.0722,0.0582,0.05,6.1988,3.837,22.422,0.903,0.48,0.0635,426.0,576.0,9739.0,87.0,0.106,0.073,0.131,3.3,0.8,0.098,0.6627,0.1444,0.3108,0.6033,0.8366,0.3493,0.161,17.0,0.429,7.86,28.585,0.1856,8.98,88.009,0.313,3.62,17.66,0.246,8.6,17.82,0.1659,14.53,73.814,0.0631,0.0512,0.0296,0.0819,0.0497,0.1134,0.0962,0.067,5.0547,0.0021,0.0437,120.4108,0.0167,571.0005,0.0291,0.0118,0.0062,0.0051,0.0025348463720289744,1.615536728840017,3.6092767545631537,0.0825,0.0279,4.2127,0.0337,0.5888,0.0732,17.44,4.96,7.8644,5.1482,0.0046,0.0021,0.0,0.0,56.3271,152.2492,5.5379,65.2403,21.4906,0.0,102.8629,44.0968,108.0831,0.0,124.547,775.8065,213.8867,0.0,412.2271,57.9439,948.8372,0.1096,0.0078,0.0026,0.7921,400.862,81.466,16.64,2.3,0.9474,0.1791,264.772,0.6938,4.14,0.1249,531.1618,1.7323,6.97,0.2079,0.0165,0.0286,0.0095,173.4377,0.5022,0.0097
1029,2978.77,2441.17,2254.7111,1981.2999,2.1046,90.9167,0.1224,1.4726,0.0041,0.006,0.9698,196.841,12.3575,407.8105,9.9798,0.9752,12.3543,1.4387,-5693.75,2826.25,-4425.5,-4391.25,1.294,74.0111,1.9556,84.6998,9.4336,50.4561,64.1172,66.3004,87.4694,119.2394,13.97,5.437,347.7464,9.9502,138.0036,1.3096,143.0964,4.555,2846.0,0.9525,4.5991,-1.0545,10.3719,13.4346,21.0545,1.1989,153.5518,168.9161,463.1609,0.0,0.0039,-0.0728,0.0522,0.0786,-0.0036,-0.0222,-0.0654,0.0324,8.1004,0.1289,2.3951,0.9898,1703.7847,0.1569,8344.2198,-0.0207,-0.0027,0.0024,0.0,0.0001,0.0614,0.0004,0.0234,-0.0108,-0.0451,0.027,0.978086501526218,101.64567468712976,231.40587691980352,0.46243037756098676,0.9223,0.0,0.9908,58.7911,0.5929,0.9789,6.3059,15.76,3.082,2.789,3.017,0.0,0.9979,2.2864,41.2989,112.0,50.8,114.1,48.8,385.933,0.4557,3.48,0.0033,0.1487,0.0503,0.0466,8.6279,10.551,4.068,0.4854,0.8660842758435894,0.0764,498.0,364.0,1448.0,5702.0,0.151,0.108,0.162,4.1,0.7,0.085,0.9845,0.1381,0.3139,0.6945,1.0658,0.1245,0.218,24.65,0.657,7.94,25.508,0.138,11.18,60.79,0.207,3.94,19.47,0.236,6.95,9.84,0.117,14.15,109.322,0.0789,0.0709,0.083,0.0061,0.0874,0.0239,0.0501,0.0534,2.125,0.0032,0.065,110.7799,0.0255,1228.0996,0.0206,0.0093,0.0025,0.0057,0.002078612235452521,1.4904563005991742,3.6299289546865774,0.05573218041988779,0.0521,4.4626,0.0275,0.5645,0.0609,19.331,4.1716,3.6616,2.213,0.0046,0.0025,0.0,781.5514,85.381,32.7195,129.8491,27.3039,373.6207,0.0,97.3567,158.9277,7.7583,0.0,107.779,76.6055,164.6877,777.3585,393.6508,23.0415,690.9091,0.1166,0.0103,0.003,1.2273,402.334,73.936,16.96,1.38,1.0002,0.2025,264.272,0.5671,4.98,0.0877,529.5955,2.1619,8.0099,0.1878,0.02283630289934513,0.01889750397006819,0.005412150800281679,79.13981888194218,0.4966,0.0078
