,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,train_cf_matrix,train_accuracy,train_f1,train_precision,train_recall,train_auc,train_log_loss,train_cohen_kappa_score,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss,test_cohen_kappa_score
386,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",200,10,linear,0.0,1.5,"[[213 545]
 [507 580]]",0.42981029810298105,0.5244122965641953,0.5155555555555555,0.5335786568537259,0.40729064768807666,19.69389081194878,-0.18683616751967413,"[[ 90 203]
 [  9  12]]",0.3248407643312102,0.10169491525423727,0.05581395348837209,0.5714285714285714,0.439297903461726,23.31969080891527,-0.022958478040384867
387,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",200,10,linear,0.0,2.0,"[[492 266]
 [280 807]]",0.7040650406504065,0.7472222222222222,0.7520969245107176,0.7424103035878565,0.6957434103691262,10.221346669126106,0.3903956313411574,"[[179 114]
 [  7  14]]",0.6146496815286624,0.1879194630872483,0.109375,0.6666666666666666,0.6387940841865756,13.309818783093105,0.08249215165418988
388,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",200,10,linear,0.1,0.5,"[[405 353]
 [381 706]]",0.6021680216802168,0.6579683131407269,0.6666666666666666,0.6494940202391905,0.5918974058979594,13.740782727239731,0.18277307881702054,"[[156 137]
 [ 11  10]]",0.5286624203821656,0.11904761904761907,0.06802721088435375,0.47619047619047616,0.5043068421908012,16.279772137881267,0.00227575250118095
389,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",200,10,linear,0.1,1.0,"[[400 358]
 [387 700]]",0.5962059620596206,0.6526806526806527,0.6616257088846881,0.6439742410303588,0.5858393632592427,13.946707138259333,0.17069045928251692,"[[149 144]
 [ 10  11]]",0.5095541401273885,0.125,0.07096774193548387,0.5238095238095238,0.5161709735088574,16.93976658231272,0.008163432743979904
390,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",200,10,linear,0.1,1.5,"[[194 564]
 [372 715]]",0.4926829268292683,0.6043956043956045,0.5590304925723222,0.6577736890524379,0.45685518225708965,17.52235538134798,-0.08972918943614161,"[[ 76 217]
 [  8  13]]",0.28343949044585987,0.10358565737051793,0.05652173913043478,0.6190476190476191,0.43921664228831464,24.749675800946672,-0.021632877346212664
391,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",200,10,linear,0.1,2.0,"[[143 615]
 [121 966]]",0.6010840108401084,0.7241379310344829,0.6110056925996205,0.8886844526218951,0.5386694030919502,13.77833668242484,0.08580107529053438,"[[ 46 247]
 [  1  20]]",0.21019108280254778,0.1388888888888889,0.0749063670411985,0.9523809523809523,0.5546887697058345,27.279662568481232,0.01699108788406667
392,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",200,10,linear,0.3,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
393,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",200,10,linear,0.3,1.0,"[[253 505]
 [171 916]]",0.6336043360433604,0.730462519936204,0.6446164672765659,0.8426862925482981,0.5882296898097691,12.655076769464431,0.18906688270396865,"[[ 99 194]
 [  3  18]]",0.37261146496815284,0.15450643776824033,0.08490566037735849,0.8571428571428571,0.5975134080936129,21.669726342990007,0.03734943508979438
394,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",200,10,linear,0.3,1.5,"[[   2  756]
 [  67 1020]]",0.5539295392953929,0.7125392944463848,0.5743243243243243,0.9383624655013799,0.4705004939644103,15.407055538573832,-0.06840926505634992,"[[  1 292]
 [  0  21]]",0.07006369426751592,0.12574850299401197,0.0670926517571885,1.0,0.5017064846416383,32.11960569988387,0.0004578654747628974
395,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",200,10,linear,0.3,2.0,"[[304 454]
 [100 987]]",0.699728997289973,0.7808544303797469,0.684941013185288,0.9080036798528058,0.654529544411891,10.371189777785272,0.33256324497559797,"[[ 90 203]
 [  3  18]]",0.34394904458598724,0.1487603305785124,0.08144796380090498,0.8571428571428571,0.5821550463188688,22.659714189904232,0.030312115851647503
396,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",200,10,linear,0.5,0.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
397,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",200,10,linear,0.5,1.0,"[[355 403]
 [187 900]]",0.6802168021680217,0.7531380753138074,0.6907137375287797,0.827966881324747,0.6481523060977297,11.045095019383021,0.3096583774514404,"[[124 169]
 [  6  15]]",0.4426751592356688,0.14634146341463414,0.08152173913043478,0.7142857142857143,0.5687469527059971,19.24974841106711,0.0298718265597967
398,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",200,10,linear,0.5,1.5,"[[   1  757]
 [   0 1087]]",0.5897018970189702,0.74172637325145,0.5894793926247288,1.0,0.5006596306068601,14.171522507426582,0.0015541459739112362,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
399,"{'batch_size': 200, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",200,10,linear,0.5,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
400,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",200,10,softmax,0.0,0.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
401,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",200,10,softmax,0.0,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
402,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",200,10,softmax,0.0,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  1 292]
 [  0  21]]",0.07006369426751592,0.12574850299401197,0.0670926517571885,1.0,0.5017064846416383,32.11960569988387,0.0004578654747628974
403,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",200,10,softmax,0.0,2.0,"[[   1  757]
 [   0 1087]]",0.5897018970189702,0.74172637325145,0.5894793926247288,1.0,0.5006596306068601,14.171522507426582,0.0015541459739112362,"[[  1 292]
 [  0  21]]",0.07006369426751592,0.12574850299401197,0.0670926517571885,1.0,0.5017064846416383,32.11960569988387,0.0004578654747628974
404,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",200,10,softmax,0.1,0.5,"[[513 245]
 [374 713]]",0.6644986449864498,0.6973105134474327,0.744258872651357,0.655933762649494,0.6663573826440081,11.587912460607107,0.32436093953084977,"[[180 113]
 [  9  12]]",0.6114649681528662,0.16438356164383564,0.096,0.5714285714285714,0.5928815212091663,13.419812339772976,0.056313740946937973
405,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",200,10,softmax,0.1,1.0,"[[379 379]
 [250 837]]",0.6590785907859079,0.7268779852366478,0.6883223684210527,0.7700091996320148,0.6350045998160074,11.77517257443082,0.2771470446622164,"[[143 150]
 [  7  14]]",0.5,0.1513513513513514,0.08536585365853659,0.6666666666666666,0.5773606370875995,17.26977017075002,0.03718604742002263
406,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",200,10,softmax,0.1,1.5,"[[  3 755]
 [ 96 991]]",0.5387533875338754,0.6996117190257678,0.5675830469644902,0.9116835326586936,0.4578206581499273,15.931220817413978,-0.09713915564527786,"[[  5 288]
 [  0  21]]",0.08280254777070063,0.12727272727272726,0.06796116504854369,1.0,0.5085324232081911,31.67961110125533,0.002316806778314584
407,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",200,10,softmax,0.1,2.0,"[[480 278]
 [368 719]]",0.6498644986449864,0.6900191938579655,0.7211634904714143,0.6614535418583257,0.6473494622220388,12.093372270567963,0.28949712131490757,"[[174 119]
 [  9  12]]",0.5923566878980892,0.15789473684210525,0.0916030534351145,0.5714285714285714,0.5826426133593369,14.0798042377158,0.048169374319139924
408,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",200,10,softmax,0.3,0.5,"[[726  32]
 [814 273]]",0.5414634146341464,0.39224137931034475,0.8950819672131147,0.2511499540018399,0.604466797581395,15.837306459193604,0.18071878100117056,"[[273  20]
 [ 15   6]]",0.8885350318471338,0.25531914893617025,0.23076923076923078,0.2857142857142857,0.6087274500243782,3.8499145406703126,0.19581442997219378
409,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",200,10,softmax,0.3,1.0,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
410,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",200,10,softmax,0.3,1.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
411,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",200,10,softmax,0.3,2.0,"[[495 263]
 [408 679]]",0.6363143631436314,0.669295219319862,0.7208067940552016,0.624655013799448,0.6388446572955023,12.561370869977893,0.269876627524111,"[[174 119]
 [  9  12]]",0.5923566878980892,0.15789473684210525,0.0916030534351145,0.5714285714285714,0.5826426133593369,14.079804237715797,0.048169374319139924
412,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",200,10,softmax,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
413,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",200,10,softmax,0.5,1.0,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
414,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",200,10,softmax,0.5,1.5,"[[339 419]
 [283 804]]",0.6195121951219512,0.6961038961038961,0.6573998364677024,0.7396504139834407,0.593439982717314,13.141764802466424,0.19209580151052807,"[[121 172]
 [  7  14]]",0.4299363057324841,0.13526570048309178,0.07526881720430108,0.6666666666666666,0.5398179749715586,19.689740463207023,0.017137061518553653
415,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",200,10,softmax,0.5,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
416,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",200,10,relu,0.0,0.5,"[[115 643]
 [286 801]]",0.4964769647696477,0.6329514026076649,0.5547091412742382,0.7368905243790248,0.44430278197843065,17.391348190796556,-0.11994336265607441,"[[ 53 240]
 [  6  15]]",0.21656050955414013,0.10869565217391305,0.058823529411764705,0.7142857142857143,0.4475865431496831,27.059652536723807,-0.016983963978197236
417,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",200,10,relu,0.0,1.0,"[[434 324]
 [245 842]]",0.6915989159891599,0.7474478473146915,0.7221269296740995,0.7746090156393745,0.673584191196996,10.651936497708164,0.3527317635293399,"[[150 143]
 [  9  12]]",0.5159235668789809,0.13636363636363638,0.07741935483870968,0.5714285714285714,0.5416869819600195,16.719771829487076,0.021044427123928178
418,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",200,10,relu,0.0,1.5,"[[274 484]
 [423 664]]",0.50840108401084,0.5941834451901565,0.578397212543554,0.6108555657773689,0.48616656916836776,16.979434794222335,-0.028007959096290058,"[[106 187]
 [  8  13]]",0.37898089171974525,0.11764705882352942,0.065,0.6190476190476191,0.49041118153746144,21.449716311232578,-0.0038692330393155228
419,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",200,10,relu,0.0,2.0,"[[481 277]
 [373 714]]",0.6476964769647696,0.6871992300288738,0.7204843592330978,0.6568537258509659,0.6457091848252191,12.16825265321415,0.2859379949460428,"[[176 117]
 [  9  12]]",0.5987261146496815,0.16,0.09302325581395349,0.5714285714285714,0.5860555826426134,13.859806938401526,0.050813300705340514
420,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",200,10,relu,0.1,0.5,"[[697  61]
 [919 168]]",0.46883468834688347,0.2553191489361702,0.7336244541484717,0.1545538178472861,0.5370394419051734,18.345826364474636,0.06324507531445345,"[[264  29]
 [ 20   1]]",0.8439490445859873,0.0392156862745098,0.03333333333333333,0.047619047619047616,0.4743214692020153,5.389882903427067,-0.04283584112782979
421,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",200,10,relu,0.1,1.0,"[[359 399]
 [344 743]]",0.597289972899729,0.6666666666666666,0.6506129597197898,0.6835326586936522,0.5785737172096229,13.90928449907495,0.15889218105076897,"[[130 163]
 [  4  17]]",0.4681528662420382,0.1691542288557214,0.09444444444444444,0.8095238095238095,0.6266049081748741,18.36976430678728,0.05608957050797403
422,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",200,10,relu,0.1,1.5,"[[  50  708]
 [  52 1035]]",0.5880758807588076,0.7314487632508834,0.5938037865748709,0.952161913523459,0.5090624871047374,14.227661883529915,0.02085655150453758,"[[ 19 274]
 [  0  21]]",0.12738853503184713,0.1329113924050633,0.0711864406779661,1.0,0.5324232081911262,30.139630006055416,0.00918994863763023
423,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",200,10,relu,0.1,2.0,"[[246 512]
 [214 873]]",0.6065040650406504,0.7063106796116505,0.6303249097472924,0.8031278748850046,0.5638330667301013,13.5910900035715,0.13574216859696087,"[[ 98 195]
 [  3  18]]",0.36942675159235666,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.5958069234519747,21.779724992647147,0.036541143654114205
424,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",200,10,relu,0.3,0.5,"[[ 754    4]
 [1000   87]]",0.45582655826558266,0.14770797962648557,0.9560439560439561,0.08003679852805888,0.5373798768365888,18.795086557658557,0.06235953463698696,"[[288   5]
 [ 21   0]]",0.9171974522292994,0.0,0.0,0.0,0.49146757679180886,2.859911414824296,-0.026401810409856674
425,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",200,10,relu,0.3,1.0,"[[ 69 689]
 [139 948]]",0.551219512195122,0.6960352422907488,0.579108124618204,0.8721251149954001,0.481577069371051,15.500627521742791,-0.04139086616921461,"[[ 28 265]
 [  3  18]]",0.1464968152866242,0.11842105263157893,0.0636042402826855,0.8571428571428571,0.47635299853729884,29.4796304686467,-0.006964221610626042
426,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",200,10,relu,0.3,1.5,"[[569 189]
 [792 295]]",0.4682926829268293,0.3755569700827498,0.609504132231405,0.27138914443422263,0.5110243875205414,18.36460204190877,0.019679582554965824,"[[221  72]
 [ 16   5]]",0.7197452229299363,0.10204081632653061,0.06493506493506493,0.23809523809523808,0.4961807248496668,9.679840426009918,-0.0034134650301402836
427,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",200,10,relu,0.3,2.0,"[[103 655]
 [110 977]]",0.5853658536585366,0.7186465612357483,0.5986519607843137,0.8988040478380864,0.5173439764256396,14.32123993410485,0.03892312814971133,"[[ 32 261]
 [  1  20]]",0.16560509554140126,0.13245033112582782,0.0711743772241993,0.9523809523809523,0.5307979847228993,28.81964366368115,0.009129670223785524
428,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",200,10,relu,0.5,0.5,"[[   6  752]
 [   0 1087]]",0.5924119241192412,0.7429938482570061,0.5910821098423056,1.0,0.503957783641161,14.077919320455466,0.009313922900939908,"[[  2 291]
 [  1  20]]",0.07006369426751592,0.12048192771084336,0.06430868167202572,0.9523809523809523,0.4796034454737526,32.11960315339524,-0.005505231066172511
429,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",200,10,relu,0.5,1.0,"[[  2 756]
 [101 986]]",0.5355013550135501,0.6970661010957935,0.56601607347876,0.9070837166513339,0.4548611195393873,16.04354247484861,-0.10385947471266688,"[[  1 292]
 [  0  21]]",0.07006369426751592,0.12574850299401197,0.0670926517571885,1.0,0.5017064846416383,32.11960569988387,0.0004578654747628974
430,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",200,10,relu,0.5,1.5,"[[  9 749]
 [ 98 989]]",0.5409214092140922,0.7001769911504424,0.5690448791714614,0.9098436062557498,0.4608584785896163,15.856337401064804,-0.08997756175747873,"[[  5 288]
 [  1  20]]",0.07961783439490445,0.121580547112462,0.06493506493506493,0.9523809523809523,0.4847228993986673,31.789607204423834,-0.0041606727896428275
431,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",200,10,relu,0.5,2.0,"[[  26  732]
 [  64 1023]]",0.5685636856368563,0.7199155524278678,0.582905982905983,0.9411223551057958,0.487711573331262,14.901599629088242,-0.02835896143181249,"[[ 19 274]
 [  0  21]]",0.12738853503184713,0.1329113924050633,0.0711864406779661,1.0,0.5324232081911262,30.13963000605541,0.00918994863763023
432,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",200,20,linear,0.0,0.5,"[[248 510]
 [180 907]]",0.6260162601626016,0.7244408945686901,0.6400846859562456,0.8344066237350506,0.5807917023688445,12.917161792508278,0.17298005225677282,"[[ 86 207]
 [  2  19]]",0.3343949044585987,0.15384615384615385,0.084070796460177,0.9047619047619048,0.5991386315618398,22.989712685364278,0.03584755972144671
433,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",200,20,linear,0.0,1.0,"[[443 315]
 [352 735]]",0.6384823848238482,0.6878802058961161,0.7,0.6761729530818767,0.6303028353799885,12.4865125900249,0.25869468966576614,"[[162 131]
 [  7  14]]",0.5605095541401274,0.16867469879518074,0.09655172413793103,0.6666666666666666,0.6097838452787258,15.179795827264428,0.058695746622062006
434,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",200,20,linear,0.0,1.5,"[[514 244]
 [347 740]]",0.6796747967479675,0.7146306132303236,0.7520325203252033,0.6807727690892365,0.6794365164707395,11.063746314994678,0.35164192203612954,"[[189 104]
 [ 10  11]]",0.6369426751592356,0.16176470588235295,0.09565217391304348,0.5238095238095238,0.5844303591743865,12.539820596027257,0.05486613507947413
435,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",200,20,linear,0.0,2.0,"[[452 306]
 [246 841]]",0.7008130081300813,0.7529095792300806,0.7332170880557978,0.7736890524379025,0.6849975605197428,10.333685228620237,0.3744810066873363,"[[175 118]
 [  7  14]]",0.6019108280254777,0.1830065359477124,0.10606060606060606,0.6666666666666666,0.6319681456200227,13.749813381721651,0.0764271259823992
436,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",200,20,linear,0.1,0.5,"[[358 400]
 [349 738]]",0.5940379403794038,0.6633707865168539,0.648506151142355,0.6789328426862925,0.5756141785990829,14.021606156509582,0.1527840192555635,"[[142 151]
 [  8  13]]",0.49363057324840764,0.14054054054054055,0.07926829268292683,0.6190476190476191,0.5518446286364376,17.489764923575663,0.0249209015272841
437,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",200,20,linear,0.1,1.0,"[[226 532]
 [196 891]]",0.605420054200542,0.7099601593625499,0.6261419536191145,0.8196872125114996,0.5589201234061456,13.628539079310483,0.12631362580235583,"[[ 81 212]
 [  3  18]]",0.31528662420382164,0.14342629482071714,0.0782608695652174,0.8571428571428571,0.5667966845441248,23.64970203681846,0.023773028313618938
438,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",200,20,linear,0.1,1.5,"[[256 502]
 [139 948]]",0.6525745257452574,0.7473393772171857,0.6537931034482759,0.8721251149954001,0.6049279928539006,11.999868329023148,0.22625313631650046,"[[ 80 213]
 [  2  19]]",0.31528662420382164,0.15019762845849802,0.08189655172413793,0.9047619047619048,0.5888997237120104,23.64970458330709,0.03139257941404361
439,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",200,20,linear,0.1,2.0,"[[199 559]
 [109 978]]",0.637940379403794,0.7454268292682927,0.6363044892648015,0.8997240110395585,0.5811284962849508,12.505338540251392,0.17827344480285245,"[[ 79 214]
 [  5  16]]",0.30254777070063693,0.12749003984063745,0.06956521739130435,0.7619047619047619,0.5157646676418007,24.08969154246975,0.005610666049686297
440,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",200,20,linear,0.3,0.5,"[[172 586]
 [211 876]]",0.5680216802168022,0.6873283640643391,0.5991792065663475,0.8058877644894205,0.5164003466246574,14.920256558719734,0.03545516383221703,"[[ 69 224]
 [  1  20]]",0.28343949044585987,0.15094339622641506,0.08196721311475409,0.9523809523809523,0.5939379164635137,24.749693626367094,0.03168772785833729
441,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",200,20,linear,0.3,1.0,"[[317 441]
 [202 885]]",0.6514905149051491,0.7335267302113552,0.667420814479638,0.8141674333026679,0.6161866190260041,12.037282300484708,0.24401676967693708,"[[110 183]
 [  4  17]]",0.40445859872611467,0.15384615384615388,0.085,0.8095238095238095,0.5924752153421096,20.569737299930008,0.03731514575204109
442,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",200,20,linear,0.3,1.5,"[[471 287]
 [281 806]]",0.6921409214092141,0.7394495412844035,0.737419945105215,0.7414903403863845,0.6814311860243267,10.633200258412863,0.36329756403417424,"[[176 117]
 [  7  14]]",0.6050955414012739,0.1842105263157895,0.10687022900763359,0.6666666666666666,0.6336746302616609,13.639814732064513,0.07791408137166678
443,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",200,20,linear,0.3,2.0,"[[285 473]
 [165 922]]",0.6542005420054201,0.7429492344883158,0.6609318996415771,0.8482060717571297,0.61209775883371,11.943695148800813,0.238885009310987,"[[111 182]
 [  7  14]]",0.3980891719745223,0.12903225806451613,0.07142857142857142,0.6666666666666666,0.5227531285551763,20.78972695977839,0.009347978499649412
444,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",200,20,linear,0.5,0.5,"[[128 630]
 [305 782]]",0.4932249322493225,0.6258503401360543,0.5538243626062322,0.7194112235510579,0.4441383294536292,17.50366378082521,-0.1194756279660758,"[[ 49 244]
 [  1  20]]",0.2197452229299363,0.14035087719298248,0.07575757575757576,0.9523809523809523,0.5598082236307492,26.949666619509816,0.018775031249202878
445,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",200,20,linear,0.5,1.0,"[[  18  740]
 [  11 1076]]",0.5929539295392954,0.7413021012745437,0.5925110132158591,0.9898804047838087,0.5068135533153872,14.059193915813696,0.015948285964073605,"[[  6 287]
 [  0  21]]",0.08598726114649681,0.1276595744680851,0.06818181818181818,1.0,0.5102389078498293,31.56961245159819,0.002788536018590082
446,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",200,20,linear,0.5,1.5,"[[ 126  632]
 [  73 1014]]",0.6178861788617886,0.7420417124039518,0.6160388821385177,0.9328426862925483,0.5495347996106541,13.198017725738707,0.11151510846110702,"[[ 50 243]
 [  4  17]]",0.21337579617834396,0.1209964412811388,0.06538461538461539,0.8095238095238095,0.4900861368438161,27.169656279358204,-0.003155961404144092
447,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",200,20,linear,0.5,2.0,"[[280 478]
 [170 917]]",0.6487804878048781,0.7389202256244963,0.657347670250896,0.84360625574977,0.6064996977957293,12.130899355812332,0.22695530726256985,"[[102 191]
 [  5  16]]",0.37579617834394907,0.14035087719298245,0.07729468599033816,0.7619047619047619,0.5550138143994798,21.559722600355606,0.02152691659512218
