,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,train_cf_matrix,train_accuracy,train_f1,train_precision,train_recall,train_auc,train_log_loss,train_cohen_kappa_score,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss,test_cohen_kappa_score
411,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",200,10,softmax,0.3,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
412,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",200,10,softmax,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
413,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",200,10,softmax,0.5,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
414,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",200,10,softmax,0.5,1.5,"[[669  89]
 [510 577]]",0.6753387533875339,0.6583000570450656,0.8663663663663663,0.53081876724931,0.7067022596141008,11.213440772207473,0.38135110761805435,"[[242  51]
 [ 10  11]]",0.8057324840764332,0.26506024096385544,0.1774193548387097,0.5238095238095238,0.6748740451812124,6.70989216419902,0.1834768522465683
415,"{'batch_size': 200, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",200,10,softmax,0.5,2.0,"[[   5  753]
 [   0 1087]]",0.591869918699187,0.7427400068329347,0.5907608695652173,1.0,0.5032981530343008,14.096639957849689,0.007763426192100131,"[[  3 290]
 [  0  21]]",0.07643312101910828,0.12650602409638556,0.06752411575562701,1.0,0.5051194539249146,31.899608400569598,0.0013817910644177145
416,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",200,10,relu,0.0,0.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
417,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",200,10,relu,0.0,1.0,"[[500 258]
 [395 692]]",0.646070460704607,0.6794305351006382,0.728421052631579,0.6366145354185833,0.6481225711393708,12.224405030901716,0.2883579991317009,"[[186 107]
 [  9  12]]",0.6305732484076433,0.17142857142857143,0.10084033613445378,0.5714285714285714,0.6031204290589957,12.759820441830161,0.0651403932036344
418,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",200,10,relu,0.0,1.5,"[[460 298]
 [356 731]]",0.6455284552845528,0.6909262759924385,0.7103984450923226,0.672493100275989,0.6396766292936673,12.243142570355438,0.27615547693005404,"[[163 130]
 [  8  13]]",0.5605095541401274,0.15853658536585366,0.09090909090909091,0.6190476190476191,0.5876808061108403,15.179793280775794,0.04743899758188608
419,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",200,10,relu,0.0,2.0,"[[443 315]
 [373 714]]",0.62710027100271,0.6748582230623819,0.6938775510204082,0.6568537258509659,0.6206432217645331,12.879636874194613,0.2385244160976716,"[[164 129]
 [  9  12]]",0.5605095541401274,0.14814814814814814,0.0851063829787234,0.5714285714285714,0.5655777669429546,15.179790734287163,0.035909758376718504
420,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",200,10,relu,0.1,0.5,"[[648 110]
 [485 602]]",0.6775067750677507,0.669260700389105,0.8455056179775281,0.5538178472861086,0.7043495568884369,11.138569057284109,0.38023177759197235,"[[237  56]
 [ 10  11]]",0.7898089171974523,0.25,0.16417910447761194,0.5238095238095238,0.6663416219730214,7.259885412484701,0.16496091546458214
421,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",200,10,relu,0.1,1.0,"[[582 176]
 [410 677]]",0.6823848238482385,0.697938144329897,0.7936694021101993,0.6228150873965042,0.6953125568908642,10.97011582469668,0.37319045173049914,"[[210  83]
 [ 10  11]]",0.7038216560509554,0.19130434782608696,0.11702127659574468,0.5238095238095238,0.6202665366487892,10.229848953227389,0.0920340774827435
422,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",200,10,relu,0.1,1.5,"[[123 635]
 [387 700]]",0.44607046070460704,0.5780346820809248,0.5243445692883895,0.6439742410303588,0.40312168515897884,19.132323696459018,-0.2038498371959394,"[[ 48 245]
 [  9  12]]",0.1910828025477707,0.08633093525179855,0.04669260700389105,0.5714285714285714,0.3676255485129205,27.939634094515004,-0.04258934874114351
423,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",200,10,relu,0.1,2.0,"[[375 383]
 [387 700]]",0.5826558265582655,0.6451612903225807,0.6463527239150508,0.6439742410303588,0.5693485980877389,14.4147230731149,0.13858652153033457,"[[130 163]
 [  7  14]]",0.4585987261146497,0.1414141414141414,0.07909604519774012,0.6666666666666666,0.5551763367463025,18.699752616292795,0.02480909057693015
424,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",200,10,relu,0.3,0.5,"[[ 93 665]
 [327 760]]",0.46233062330623304,0.605095541401274,0.5333333333333333,0.6991720331186753,0.41093166299733236,18.570730577800802,-0.19102746812955096,"[[ 34 259]
 [  7  14]]",0.15286624203821655,0.09523809523809523,0.05128205128205128,0.6666666666666666,0.3913538111490329,29.259622983377902,-0.03307359307359303
425,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",200,10,relu,0.3,1.0,"[[242 516]
 [527 560]]",0.43468834688346886,0.517799352750809,0.5204460966542751,0.515179392824287,0.41722030327230186,19.525396407677952,-0.16519659875108306,"[[ 96 197]
 [ 10  11]]",0.34076433121019106,0.09606986899563319,0.052884615384615384,0.5238095238095238,0.42572728750203154,22.769695014140954,-0.028937786924172926
426,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",200,10,relu,0.3,1.5,"[[323 435]
 [415 672]]",0.5392953929539296,0.6125797629899726,0.6070460704607046,0.6182152713891444,0.5221683217104034,15.912361929840769,0.044514388489208634,"[[127 166]
 [  8  13]]",0.445859872611465,0.13,0.07262569832402235,0.6190476190476191,0.5262473590118641,19.139744668432712,0.011685539596975603
427,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",200,10,relu,0.3,2.0,"[[  2 756]
 [ 96 991]]",0.5382113821138211,0.6993648553281582,0.5672581568402977,0.9116835326586936,0.45716102754306714,15.9499414548082,-0.09868097336225978,"[[  2 291]
 [  0  21]]",0.0732484076433121,0.12612612612612611,0.0673076923076923,1.0,0.5034129692832765,32.009607050226734,0.0009184543724988226
428,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",200,10,relu,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
429,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",200,10,relu,0.5,1.0,"[[139 619]
 [116 971]]",0.6016260162601627,0.7254389241688457,0.610691823899371,0.8932842686292548,0.5383307886681894,13.759618211961325,0.08521962621550794,"[[ 55 238]
 [  1  20]]",0.23885350318471338,0.14336917562724014,0.07751937984496124,0.9523809523809523,0.5700471314805786,26.289674721567003,0.022456688810733483
430,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",200,10,relu,0.5,1.5,"[[287 471]
 [207 880]]",0.6325203252032521,0.7219031993437244,0.6513693560325685,0.8095676172953082,0.5940977928165194,12.692502442351797,0.19866678282883932,"[[106 187]
 [  3  18]]",0.39490445859872614,0.1592920353982301,0.08780487804878048,0.8571428571428571,0.6094588005850805,20.89973579539005,0.043204926708791835
431,"{'batch_size': 200, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",200,10,relu,0.5,2.0,"[[  5 753]
 [ 96 991]]",0.5398373983739837,0.7001059696220417,0.5682339449541285,0.9116835326586936,0.4591399193636476,15.893779542625532,-0.09405764598156496,"[[  7 286]
 [  0  21]]",0.08917197452229299,0.12804878048780488,0.06840390879478828,1.0,0.5119453924914676,31.459613801941053,0.003263113498634951
432,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",200,20,linear,0.0,0.5,"[[455 303]
 [322 765]]",0.6612466124661247,0.7099767981438514,0.7162921348314607,0.703771849126035,0.6520178506843897,11.700258821051776,0.3028867516290913,"[[179 114]
 [ 10  11]]",0.6050955414012739,0.1506849315068493,0.088,0.5238095238095238,0.5673655127580042,13.63980709259862,0.04084347440508451
433,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",200,20,linear,0.0,1.0,"[[416 342]
 [321 766]]",0.640650406504065,0.6979498861047836,0.6913357400722022,0.7046918123275069,0.6267522386175792,12.41164347541838,0.25457180238917776,"[[159 134]
 [  8  13]]",0.5477707006369427,0.15476190476190477,0.08843537414965986,0.6190476190476191,0.5808548675442874,15.61978787940434,0.04272403280518722
434,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",200,20,linear,0.0,1.5,"[[414 344]
 [360 727]]",0.6184281842818428,0.6737720111214087,0.6788048552754435,0.6688132474701012,0.6074936949751562,13.17917270652201,0.21430282441584458,"[[150 143]
 [  8  13]]",0.5191082802547771,0.14689265536723162,0.08333333333333333,0.6190476190476191,0.5654965057695434,16.609775726318567,0.03288051238118539
435,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",200,20,linear,0.0,2.0,"[[  56  702]
 [  22 1065]]",0.6075880758807588,0.7463209530483533,0.6027164685908319,0.9797608095676172,0.5268197187679775,13.553731938922132,0.06206553702783102,"[[ 25 268]
 [  2  19]]",0.14012738853503184,0.12337662337662336,0.06620209059233449,0.9047619047619048,0.49504306842190804,29.699630314449607,-0.00144109239528456
436,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",200,20,linear,0.1,0.5,"[[349 409]
 [336 751]]",0.5962059620596206,0.6684468179795283,0.6474137931034483,0.6908923643054278,0.5756572639469092,13.946729240952523,0.15355245939496576,"[[133 160]
 [  8  13]]",0.46496815286624205,0.13402061855670103,0.07514450867052024,0.6190476190476191,0.5364862668616934,18.479752770489892,0.01673811742777276
437,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",200,20,linear,0.1,1.0,"[[424 334]
 [448 639]]",0.5761517615176152,0.6203883495145631,0.656731757451182,0.5878564857405704,0.5736116201789923,14.63934428529097,0.14394700836241658,"[[160 133]
 [  8  13]]",0.5509554140127388,0.155688622754491,0.08904109589041095,0.6190476190476191,0.5825613521859256,15.509789229747202,0.04388200233231121
438,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",200,20,linear,0.1,1.5,"[[427 331]
 [220 867]]",0.7013550135501355,0.7588621444201312,0.7237061769616027,0.797608095676173,0.6804663169673741,10.31497585926568,0.36911255184243497,"[[160 133]
 [  7  14]]",0.554140127388535,0.16666666666666666,0.09523809523809523,0.6666666666666666,0.6063708759954494,15.399793126578698,0.05620679290652253
439,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",200,20,linear,0.1,2.0,"[[332 426]
 [146 941]]",0.6899728997289973,0.7669111654441727,0.6883686905632772,0.8656853725850966,0.6518400477701208,10.708141315118793,0.3216615288101341,"[[114 179]
 [  7  14]]",0.40764331210191085,0.1308411214953271,0.07253886010362694,0.6666666666666666,0.527872582480091,20.459731010806983,0.011609409375528679
440,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",200,20,linear,0.3,0.5,"[[435 323]
 [260 827]]",0.6840108401084011,0.7393831023692445,0.7191304347826087,0.7608095676172953,0.6673440977928166,10.914018920435167,0.33895148924663454,"[[148 145]
 [  9  12]]",0.5095541401273885,0.1348314606741573,0.07643312101910828,0.5714285714285714,0.538274012676743,16.93976912880135,0.019108280254777066
441,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",200,20,linear,0.3,1.0,"[[197 561]
 [108 979]]",0.6373983739837399,0.7453368861819566,0.6357142857142857,0.9006439742410304,0.5802692166719663,12.524059611031754,0.1765013960656634,"[[ 70 223]
 [  2  19]]",0.28343949044585987,0.14448669201520914,0.07851239669421488,0.9047619047619048,0.5718348772956281,24.74969107987846,0.024413819768565825
442,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",200,20,linear,0.3,1.5,"[[342 416]
 [157 930]]",0.6894308943089431,0.7644882860665844,0.6909361069836553,0.8555657773689053,0.6533765562306267,10.726857185265462,0.3234799680804975,"[[120 173]
 [  6  15]]",0.4299363057324841,0.14354066985645933,0.0797872340425532,0.7142857142857143,0.5619210141394442,19.689743009695654,0.02639875281482762
443,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",200,20,linear,0.3,2.0,"[[242 516]
 [154 933]]",0.6368563685636857,0.7358044164037855,0.6438923395445134,0.858325666973321,0.5887934403468188,12.542760312663491,0.19142147339667726,"[[ 90 203]
 [  6  15]]",0.3343949044585987,0.12552301255230128,0.06880733944954129,0.7142857142857143,0.5107264748902974,22.989702499409752,0.0040066777963273514
444,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",200,20,linear,0.5,0.5,"[[ 86 672]
 [301 786]]",0.4726287262872629,0.6176817288801572,0.5390946502057613,0.7230910763569457,0.4182737703684465,18.215049735350235,-0.17652783758117696,"[[ 41 252]
 [  2  19]]",0.1910828025477707,0.13013698630136986,0.07011070110701106,0.9047619047619048,0.5223468226881196,27.93965191993542,0.006848803327273223
445,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",200,20,linear,0.5,1.0,"[[228 530]
 [155 932]]",0.6287262872628726,0.731267163593566,0.6374829001367989,0.8574057037718491,0.5790986302500407,12.82356944019069,0.1709997330301991,"[[ 80 213]
 [  4  17]]",0.3089171974522293,0.13545816733067728,0.07391304347826087,0.8095238095238095,0.5412806760929627,23.869696789644106,0.014691847181652617
446,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",200,20,linear,0.5,1.5,"[[476 282]
 [348 739]]",0.6585365853658537,0.7011385199240987,0.7238001958863859,0.6798528058877645,0.6539105718093177,11.793850739983222,0.3038177869509333,"[[173 120]
 [  9  12]]",0.589171974522293,0.1568627450980392,0.09090909090909091,0.5714285714285714,0.5809361287176986,14.189802887372934,0.04687279401383604
447,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",200,20,linear,0.5,2.0,"[[385 373]
 [225 862]]",0.675880758807588,0.7424633936261843,0.6979757085020243,0.7930082796688133,0.6504619234755676,11.194843649863444,0.3100862931465733,"[[146 147]
 [  8  13]]",0.5063694267515924,0.143646408839779,0.08125,0.6190476190476191,0.5586705672029904,17.049770324947115,0.028814303388274842
448,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",200,20,softmax,0.0,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
449,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",200,20,softmax,0.0,1.0,"[[658 100]
 [469 618]]",0.6915989159891599,0.6847645429362881,0.8607242339832869,0.5685372585096596,0.718305568568814,10.651839419212573,0.4066528268636117,"[[239  54]
 [ 10  11]]",0.7961783439490446,0.2558139534883721,0.16923076923076924,0.5238095238095238,0.6697545912562978,7.039888113170427,0.17211831589354865
450,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",200,20,softmax,0.0,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
451,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",200,20,softmax,0.0,2.0,"[[516 242]
 [316 771]]",0.697560975609756,0.7342857142857143,0.7611056268509379,0.7092916283348666,0.6950152073072751,10.445978715955698,0.38435198817393224,"[[186 107]
 [  9  12]]",0.6305732484076433,0.17142857142857143,0.10084033613445378,0.5714285714285714,0.6031204290589957,12.759820441830161,0.0651403932036344
452,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",200,20,softmax,0.1,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
453,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",200,20,softmax,0.1,1.0,"[[310 448]
 [111 976]]",0.6970189701897019,0.777379530067702,0.6853932584269663,0.8978840846366145,0.6534275304449564,10.464788197508835,0.32899007754621123,"[[102 191]
 [  4  17]]",0.37898089171974525,0.148471615720524,0.08173076923076923,0.8095238095238095,0.5788233382090038,21.449726497187104,0.030710780433750196
454,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",200,20,softmax,0.1,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
455,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",200,20,softmax,0.1,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
456,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",200,20,softmax,0.3,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
457,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",200,20,softmax,0.3,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
458,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",200,20,softmax,0.3,1.5,"[[  5 753]
 [ 96 991]]",0.5398373983739837,0.7001059696220417,0.5682339449541285,0.9116835326586936,0.4591399193636476,15.893779542625532,-0.09405764598156496,"[[  6 287]
 [  0  21]]",0.08598726114649681,0.1276595744680851,0.06818181818181818,1.0,0.5102389078498293,31.56961245159819,0.002788536018590082
459,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",200,20,softmax,0.3,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
460,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",200,20,softmax,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
461,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",200,20,softmax,0.5,1.0,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
462,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",200,20,softmax,0.5,1.5,"[[   1  757]
 [   0 1087]]",0.5897018970189702,0.74172637325145,0.5894793926247288,1.0,0.5006596306068601,14.171522507426582,0.0015541459739112362,"[[  2 291]
 [  0  21]]",0.0732484076433121,0.12612612612612611,0.0673076923076923,1.0,0.5034129692832765,32.009607050226734,0.0009184543724988226
463,"{'batch_size': 200, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",200,20,softmax,0.5,2.0,"[[  13  745]
 [   1 1086]]",0.5956639566395664,0.7443454420836191,0.5931185144729656,0.9990800367985281,0.508115216288446,13.96559506270399,0.0190618594613704,"[[  9 284]
 [  0  21]]",0.09554140127388536,0.12883435582822086,0.06885245901639345,1.0,0.515358361774744,31.23961650262678,0.004220916988632695
464,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",200,20,relu,0.0,0.5,"[[297 461]
 [303 784]]",0.5859078590785908,0.6723842195540308,0.629718875502008,0.7212511499540019,0.556535865214468,14.302435653185409,0.11675470421264356,"[[111 182]
 [  6  15]]",0.4012738853503185,0.13761467889908258,0.07614213197969544,0.7142857142857143,0.5465626523647003,20.679730856609883,0.019043504270663703
465,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",200,20,relu,0.0,1.0,"[[438 320]
 [345 742]]",0.6395663956639567,0.6905537459283387,0.6986817325800376,0.6826126954921803,0.6302245535508395,12.44907434893944,0.2591556031367349,"[[161 132]
 [  5  16]]",0.5636942675159236,0.1893491124260355,0.10810810810810811,0.7619047619047619,0.6556964082561352,15.06980227058455,0.0817929562433296
466,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",200,20,relu,0.0,1.5,"[[453 305]
 [271 816]]",0.6878048780487804,0.7391304347826086,0.727921498661909,0.7506899724011039,0.6741576511082037,10.782969691428056,0.3506958488574001,"[[158 135]
 [  6  15]]",0.5509554140127388,0.1754385964912281,0.1,0.7142857142857143,0.6267674305216968,15.50979432272447,0.06583111786302065
467,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",200,20,relu,0.0,2.0,"[[413 345]
 [299 788]]",0.6509485094850949,0.7099099099099099,0.6954986760812003,0.7249310027598896,0.6348929420131902,12.055960899423251,0.2722865237836838,"[[143 150]
 [ 10  11]]",0.49044585987261147,0.12087912087912088,0.06832298136645963,0.5238095238095238,0.505932065659028,17.599758480255534,0.00289763029412915
468,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",200,20,relu,0.1,0.5,"[[290 468]
 [381 706]]",0.5398373983739837,0.6245024325519681,0.6013628620102215,0.6494940202391905,0.5160398861090412,15.893656027575338,0.03264683014372538,"[[112 181]
 [  6  15]]",0.40445859872611467,0.13824884792626727,0.07653061224489796,0.7142857142857143,0.5482691370063384,20.569732206952747,0.019831068674256325
469,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",200,20,relu,0.1,1.0,"[[411 347]
 [378 709]]",0.6070460704607046,0.6616892207186187,0.6714015151515151,0.6522539098436062,0.5972351343413281,13.572298290850147,0.19327407241218975,"[[156 137]
 [  5  16]]",0.5477707006369427,0.18390804597701152,0.10457516339869281,0.7619047619047619,0.647163985047944,15.619795518870232,0.0751296411532878
470,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",200,20,relu,0.1,1.5,"[[450 308]
 [353 734]]",0.6417344173441735,0.6895255988727101,0.7044145873320538,0.6752529898804048,0.6344602680272737,12.37418833227342,0.2665260116545588,"[[170 123]
 [  7  14]]",0.5859872611464968,0.17721518987341772,0.10218978102189781,0.6666666666666666,0.6234357224118315,14.299806630007334,0.06926900451456974
471,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",200,20,relu,0.1,2.0,"[[365 393]
 [329 758]]",0.6086720867208673,0.6773905272564791,0.6585577758470895,0.6973321067157314,0.5894312248618234,13.51615761458839,0.18117745119975215,"[[139 154]
 [  7  14]]",0.4872611464968153,0.14814814814814814,0.08333333333333333,0.6666666666666666,0.5705346985210465,17.70976476937857,0.03319946452476563
472,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",200,20,relu,0.3,0.5,"[[   0  758]
 [  10 1077]]",0.583739837398374,0.7371663244353183,0.5869209809264305,0.9908003679852806,0.4954001839926403,14.377445184901621,-0.01081466685689847,"[[  3 290]
 [  0  21]]",0.07643312101910828,0.12650602409638556,0.06752411575562701,1.0,0.5051194539249146,31.899608400569605,0.0013817910644177145
